tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member,allocate area 1 member,allocate area 2 member,allocate area 3 member
37100,344,42,1.4761956067663218,3.267033740133277,5.611670124497178,9.94423479318426,37,100,36,30,8467,0,28,380,70,984,271
37200,344,25,1.4556703784873692,3.314754116777317,6.238938474426219,10.475471107825708,34,103,33,20,8515,0,57,389,83,978,326
37300,353,28,1.4704704980854784,3.3391647516065843,5.254581441350336,9.96863848658446,34,103,32,20,8197,0,18,364,75,931,286
37400,332,27,1.4873793688386254,3.370039924445666,5.4183747379996205,9.931008956271963,35,102,34,26,8428,0,42,376,87,924,332
37500,348,22,1.489064614643227,3.379135211245706,5.706180759767346,10.60368560495867,34,103,33,24,8391,0,38,378,83,945,328
37600,301,16,1.509223493611978,3.2623179259574977,5.237934805510218,9.150391812407294,35,102,33,22,7312,0,26,304,46,816,264
37700,356,44,1.4803184232962798,3.2720477444344893,6.361391712517154,10.536954321243732,36,101,34,24,8984,0,48,381,73,995,336
37800,347,23,1.482928344351107,3.3063538552505816,6.113401737917488,10.6849586173309,35,102,34,23,8535,0,42,346,63,982,344
37900,327,30,1.5148501629468498,3.2956507781210127,5.623190444118629,9.609757905016945,36,101,36,27,7954,0,35,326,72,804,309
38000,311,29,1.484614821609688,3.4211620989376414,5.504633119303012,9.595392922179297,31,106,31,16,8048,0,23,353,67,900,338
38100,331,26,1.5019618088256832,3.3487376175241144,6.203887946441318,10.418720240739878,34,103,33,21,8245,0,38,327,85,911,304
38200,338,32,1.4768041627958277,3.307203113500944,5.747741390270064,9.991065959959483,32,105,31,21,8238,0,42,350,70,918,317
38300,331,39,1.460085993135115,3.29355195793199,5.27820396966295,9.884829243211211,35,102,35,23,8651,0,35,406,76,944,295
38400,312,33,1.494223686924496,3.3020616082030485,5.599483316264208,9.78094850842835,32,105,32,20,7925,0,24,347,72,767,296
38500,339,21,1.4920613804177152,3.335103208607698,5.978355023897669,10.000627975189587,37,100,36,24,8504,0,51,390,85,938,335
38600,331,23,1.4938461363513449,3.4100224778306445,6.496127227543919,10.30593020610094,33,104,33,20,7810,0,29,336,71,854,300
38700,347,22,1.471323103359676,3.305769453821705,4.834964895647869,9.802387629637154,32,105,32,19,8113,0,34,374,66,916,344
38800,326,28,1.48444141328749,3.392468969211615,6.065791895625872,9.85607091153028,34,103,34,27,8194,0,32,377,62,932,300
38900,338,28,1.476804540818843,3.4092015135656863,6.079467876958106,10.478489981915459,34,103,34,16,8303,0,38,323,74,940,345
39000,348,25,1.4594409719917354,3.375154940547355,5.232757955194099,10.481015981152204,34,103,34,16,8412,0,32,369,65,965,326
39100,333,21,1.4895011398539486,3.368244112332381,5.784306552937272,10.135179843243838,32,105,32,18,8399,0,30,332,59,948,304
39200,342,26,1.4818269974666987,3.3860318837108325,4.951821280894887,9.766308734182342,35,102,35,20,8390,0,30,381,61,924,348
39300,354,32,1.4524572392950694,3.403537563965701,5.964355390480429,10.265077694339807,32,105,32,18,8496,0,57,392,56,904,353
39400,335,25,1.4550021448610182,3.348839629228924,5.563564890770229,9.832280637893087,35,102,35,20,8345,0,46,363,72,979,323
39500,337,36,1.4668138127017079,3.3434365539860895,5.1821668323506564,9.794449747534888,32,105,32,19,8160,0,24,358,68,883,320
39600,342,27,1.4588402138012255,3.4039637296552536,5.163449708301226,9.755286026821603,29,108,29,16,7822,0,19,339,58,847,336
39700,322,34,1.4806151020798652,3.399652212897183,4.246498640592294,9.023220667490403,35,102,35,15,7945,0,12,336,69,869,318
39800,355,18,1.4417665381735287,3.437522898890345,4.890177729957261,9.70244401016716,37,100,37,21,8281,0,26,349,79,1001,316
39900,380,33,1.4348155462946226,3.35607422225327,5.750145716396162,9.878454072266102,33,104,33,16,8797,0,39,375,77,1036,348
40000,335,29,1.476152843525352,3.398793406466031,4.861084938688312,9.904944294293974,35,102,34,17,7898,0,21,343,81,850,294
40100,347,41,1.4740297607771715,3.362605535043171,4.951741222879139,9.61096107450864,35,102,35,24,8236,0,34,324,82,924,302
40200,316,37,1.4650713774903181,3.3687379683757555,5.730549846416599,9.489849694576375,32,105,31,20,8072,0,41,284,73,941,290
40300,324,29,1.47387188517765,3.3866287165277087,6.258063617812069,10.231063547420355,31,106,30,19,7981,0,53,284,63,909,303
40400,346,43,1.4376488093559538,3.4393269181798587,5.984668647243185,10.448915768608309,34,103,33,17,8336,0,32,367,75,923,335
40500,333,26,1.465110547526424,3.412905281839577,5.907520811495082,10.505731284065314,37,100,35,24,8307,0,54,365,95,887,361
40600,331,47,1.4689146523211394,3.4277931759453173,5.571190268949303,10.150138427920545,32,105,31,18,8057,0,35,330,73,829,350
40700,320,40,1.4951694738717163,3.3588043052149072,5.153356371877778,9.526675883984627,37,100,36,20,8381,0,28,337,85,875,309
40800,315,36,1.460678710116686,3.438306743812566,5.619537257559298,10.381085248666095,32,105,31,22,7788,0,34,317,88,907,272
40900,329,27,1.4462302202435366,3.3790844964289226,5.764727731891433,10.589930278957365,37,100,35,20,8453,0,46,332,100,972,304
41000,328,53,1.4717432228606062,3.3993494587627704,4.965743076368076,9.306743798083584,31,106,30,21,7725,0,23,274,72,858,259
41100,326,33,1.4988617154429096,3.3414472796295547,5.48272041988799,9.504634018200584,33,104,32,27,8219,0,33,337,106,921,297
41200,327,31,1.468654278999949,3.3407030129014577,5.071814004344543,9.5218556613665,32,105,31,17,7890,0,26,294,78,925,303
41300,321,14,1.476222602610969,3.3788818827886935,5.876036317904661,10.089693770488196,32,105,31,22,8192,0,37,316,84,993,301
41400,348,25,1.4532530442768725,3.4276750499104542,5.634483280442055,10.102230376594958,36,101,36,25,8220,0,32,343,72,953,342
41500,341,32,1.4651847989804725,3.5061653526384173,6.617895890951155,10.7243127302522,38,99,38,20,8786,0,59,336,99,1041,338
41600,384,32,1.4496108504836738,3.428148059016483,5.821361447958867,10.291246696973854,34,103,34,23,8852,0,28,342,88,1052,351
41700,325,49,1.4715545576922613,3.4159488092746604,5.952423884551979,10.364172463415503,31,106,31,19,8485,0,47,314,96,946,295
41800,337,16,1.482709158395859,3.4311065449559184,5.56138411529393,10.016337379445387,39,98,39,32,8124,0,35,330,94,983,291
41900,354,20,1.4675406626265175,3.4644746302272393,5.262489242998146,10.309942804025217,31,106,31,24,7980,0,39,322,85,944,304
42000,328,23,1.4668938526150432,3.3814907774245166,4.342222012825121,9.501940911827436,32,105,32,17,7720,0,17,317,84,923,326
42100,339,14,1.465293073061056,3.302811786622391,5.604994789309418,10.147351650834539,30,107,30,26,8046,0,37,306,93,941,327
42200,344,21,1.4693029393870405,3.3534446951244288,4.902853359727124,9.452673375288358,36,101,36,27,8310,0,36,329,87,978,353
42300,378,33,1.4532796619508377,3.32348510654778,4.580811756228096,9.49247347204104,34,103,33,18,8142,0,28,307,104,948,361
42400,357,14,1.4684655126424864,3.382878860947384,3.7708083296861226,8.507698457547075,35,102,34,18,8151,0,8,347,103,925,363
42500,312,14,1.4953448085517453,3.287243512068537,5.04535831611106,9.264696888611532,33,104,32,18,7815,0,28,313,89,879,314
42600,322,16,1.475186104556361,3.4356520274101547,6.241033461636403,9.904159087128901,32,105,32,13,7952,0,49,325,101,972,257
42700,347,24,1.456887874821226,3.4573592108120708,4.659781034550395,10.07619131316217,37,100,36,21,8193,0,28,352,116,936,316
42800,355,15,1.4584868735059313,3.4939665422147588,5.243397291211802,9.95709002637183,33,104,33,17,7924,0,37,354,87,932,317
42900,343,34,1.5003915570867465,3.3565182183657414,4.320571867717765,9.477600238684603,32,105,30,17,8099,0,21,327,107,887,313
43000,337,50,1.4870071715903286,3.4264441823413434,4.745270136903449,9.943185678360466,30,107,29,18,8075,0,22,313,117,826,311
43100,323,37,1.501989620124189,3.2975149716554513,5.156847379632754,9.519582959283579,34,103,33,20,8088,0,36,294,103,835,328
43200,314,49,1.4848548539854787,3.277142754601481,5.835547019241361,9.573082346143554,39,98,39,25,8115,0,31,317,77,886,297
43300,355,50,1.470570681789364,3.3405471405602913,6.425270847231697,11.096716452445714,36,101,35,19,8982,0,48,382,92,995,333
43400,345,37,1.4876767346563446,3.3904109606405166,4.874897687469301,9.592720385917955,36,101,36,23,8195,0,19,341,116,866,278
43500,315,51,1.4661073736042598,3.486107801359063,5.446116846329136,10.027983884037845,38,99,38,26,8209,0,37,310,117,902,270
43600,335,49,1.471325437944988,3.3900560983735915,6.324592608157236,10.388970386974568,33,104,33,19,8512,0,41,304,102,932,260
43700,310,27,1.4792996116584285,3.3560192370932045,5.539622536379134,9.16884656064423,32,105,32,17,7501,0,25,264,89,819,253
43800,330,23,1.4477571287232263,3.431766555659458,4.231469133394612,9.212214511787549,36,101,36,22,7782,0,22,334,85,926,298
43900,350,31,1.4452936242509384,3.3849936128841773,4.909622157446881,9.790091944382842,34,103,34,22,8243,0,25,358,93,908,329
44000,354,29,1.441657668454076,3.526182940683327,5.941963434766354,10.575065318490829,35,102,35,26,8344,0,44,361,113,970,310
44100,334,41,1.463833246265379,3.441546366447448,5.288971918277804,9.745873551061944,36,101,36,22,8023,0,33,341,84,849,290
44200,324,26,1.4909575312447205,3.3683388819642683,4.870457079470238,9.719224079240334,29,108,29,15,7702,0,18,372,86,827,262
44300,328,31,1.4858362313854425,3.266669866613922,6.196962177705785,10.221894735734569,34,103,33,23,8203,0,29,374,77,907,275
44400,327,47,1.4866784502230168,3.2790885235335683,6.326561148002326,10.158730001164987,36,101,36,29,8604,0,48,321,90,941,259
44500,333,46,1.4783828316938792,3.409399537385484,7.0393645382216095,10.61989583165522,40,97,38,27,8918,0,72,398,90,969,317
44600,349,33,1.4629893132514653,3.290152984571327,5.802201706489246,9.783718466861654,34,103,34,23,8559,0,54,386,78,950,294
44700,315,38,1.4916501785931036,3.492084719544526,6.644549156866821,10.300318717772484,34,103,34,22,7947,0,41,345,78,857,250
44800,332,22,1.5071759944030156,3.3500963987703107,5.031319411265063,9.568692273803206,33,104,32,19,7974,0,27,341,63,902,304
44900,325,21,1.5052230157762703,3.4641601253923238,5.3773728418554265,10.000053241349297,34,103,34,20,7777,0,36,389,85,860,283
45000,341,26,1.5006227409533595,3.3928235208092183,5.031016869073403,9.576414439972538,31,106,31,18,7835,0,21,351,86,848,310
45100,339,28,1.4745734631229368,3.3543589900910877,5.413397017557083,9.700690678000425,31,106,31,15,8028,0,46,381,80,893,276
45200,297,27,1.4851279173883518,3.406257102503619,5.213352247597603,8.939188091277487,36,101,35,21,7292,0,44,325,69,785,253
45300,363,29,1.4646356882651594,3.3109686675288335,4.934061317481443,9.534778945214237,35,102,35,22,8520,0,40,440,83,969,320
45400,373,21,1.4610761950266227,3.3624473465915785,5.173766520539553,9.887782037969215,36,101,35,17,8501,0,45,438,87,971,308
45500,338,20,1.5054424761653156,3.3771241099764113,4.368972649706747,9.440004999905794,30,107,28,16,7717,0,17,399,99,813,305
45600,323,33,1.4611099896806903,3.3749270832280893,4.989946080287102,9.201941353452192,34,103,34,24,7934,0,33,353,86,813,296
45700,325,17,1.4691189636435498,3.412222301508711,5.63403382569443,9.72088883375303,31,106,31,22,8173,0,53,390,94,942,290
45800,337,14,1.470158604525218,3.3849924718690767,6.16616140322003,10.195674222885668,32,105,32,19,8082,0,37,363,106,924,295
45900,357,33,1.476375020412958,3.355703985709703,6.22267741088872,10.045665766803754,37,100,37,17,8663,0,45,387,89,960,324
46000,338,31,1.4512333111313311,3.302800998195902,4.972416412646893,9.05493144676512,32,105,32,20,7917,0,22,365,66,927,236
46100,337,8,1.4446828090937658,3.455960970133716,5.474845527060381,9.836894093302124,34,103,33,21,7890,0,41,388,90,910,283
46200,362,30,1.4724712876087265,3.355866592981734,5.53995947905076,9.940345587361847,35,102,35,24,8336,0,35,400,88,930,313
46300,355,23,1.4855178810019725,3.3780661388289404,4.684909949327756,9.336524872419352,29,108,29,12,8080,0,25,377,79,887,303
46400,309,22,1.4908827761810444,3.380844190977505,5.226174342685177,9.801119362600353,32,105,32,19,7443,0,30,349,75,784,282
46500,351,30,1.45465762096253,3.406592234745857,6.038528284831184,9.988541546315071,38,99,36,23,8485,0,40,394,84,968,297
46600,359,21,1.4435412672189232,3.351051802531835,5.459401184548166,10.184665182710308,36,101,36,21,8311,0,35,407,101,938,282
46700,359,16,1.4541800068422899,3.343592485575627,4.9003215306981796,9.64524290403514,36,101,36,24,7957,0,25,401,97,941,317
46800,372,41,1.4669389731161186,3.3998827445008284,6.172728758416222,10.336504314758765,34,103,33,21,8453,0,33,382,104,921,268
46900,328,29,1.465117355327878,3.3422158556957315,4.885327815708543,9.184874725618375,34,103,34,16,7979,0,8,358,95,853,272
47000,344,14,1.460807077619405,3.315615031075773,4.999673423547033,9.599023219530975,36,101,36,22,8214,0,37,403,108,940,318
47100,350,26,1.4726293273967659,3.3284339221766714,5.8207587743809714,9.991016446188981,33,104,33,25,8694,0,48,397,104,977,303
47200,336,17,1.46240238115356,3.342271100674352,5.386401417983462,9.24381037864784,37,100,37,31,7882,0,22,387,88,879,288
47300,344,24,1.4572516422721642,3.320411472213717,5.411831250792551,9.640770003817991,32,105,32,20,7988,0,35,379,97,899,293
47400,336,22,1.4527299312604345,3.387146060681664,5.160822458028727,9.687523628504282,32,105,32,23,7727,0,43,361,93,872,260
47500,345,32,1.4507125126773088,3.267465758923628,5.462002226126352,10.083236916267204,37,100,37,22,8194,0,43,383,101,910,294
47600,337,15,1.4354971059680681,3.229271434043737,5.038088251532499,9.577846091001625,32,105,32,18,7831,0,29,374,104,917,267
47700,339,23,1.4496745746757203,3.2315406524033388,4.792710369538032,8.96640863630357,31,106,30,22,7519,0,35,354,76,850,243
47800,303,15,1.4583258981063099,3.4508478194749856,5.216635206906956,9.49109765651445,34,103,33,23,7631,0,38,377,88,864,277
47900,327,44,1.4730172401615187,3.3501803175324842,5.0220013696743555,9.618046506254325,34,103,34,21,8215,0,16,398,112,876,290
48000,350,20,1.4586423426379815,3.2629175178194214,5.660441002191525,9.817556618262584,29,108,29,19,8429,0,52,365,102,978,283
48100,337,24,1.4742607840444726,3.323026884476407,4.671305704951485,9.326904943777826,34,103,34,23,7828,0,23,349,82,900,282
48200,362,15,1.4682879867252527,3.303814117159669,5.26440238767305,9.658024605592132,34,103,34,23,8482,0,22,392,105,1001,346
48300,339,24,1.4765988122194893,3.4218718654627263,4.9125756728053815,10.140709934407967,38,99,38,30,8254,0,34,366,105,951,299
48400,362,37,1.4592585446846558,3.341449306685224,5.379644609572614,10.125107126436474,37,100,37,27,8962,0,43,401,109,1007,335
48500,396,24,1.4471216346322187,3.346298719323707,5.66845568404614,10.189694009282995,35,102,35,25,8674,0,60,396,125,1073,303
48600,349,33,1.466397971219222,3.36672029652992,5.94624286429048,9.878215739204512,36,101,36,26,8457,0,37,379,131,947,304
48700,336,28,1.493192625735908,3.3728543467969945,4.93219181403392,9.458429575601558,29,108,29,17,7364,0,27,295,91,827,235
48800,322,29,1.470635896561002,3.3573121132576604,4.23754246840602,8.67017070063019,30,107,30,16,7523,0,12,372,80,873,237
48900,318,26,1.4613402736823138,3.3165970118203103,4.621429740194445,9.074239695117406,35,102,35,21,7726,0,23,354,94,893,247
49000,332,40,1.4795752007255933,3.4270482492653542,5.769522396377273,10.212280876845895,35,102,34,27,8340,0,27,379,112,921,253
49100,338,31,1.4790404649064757,3.425735733865377,5.6775517321945355,10.926187790408768,32,105,32,20,8022,0,31,361,78,936,236
49200,305,35,1.5079430810819163,3.3656043959050908,5.775737657724113,9.481313194760176,30,107,30,19,7773,0,23,342,69,846,238
49300,325,16,1.4859503201982722,3.399629385492389,5.372780720354635,9.845134174562965,33,104,33,21,7677,0,25,324,90,921,231
49400,343,21,1.4766483217000148,3.355130180996298,5.012505899566627,9.626449095321453,34,103,31,23,7946,0,29,342,92,971,256
49500,345,20,1.461979698683305,3.3386839892152693,6.042810071484281,9.775282932560403,35,102,35,23,8380,0,43,384,89,997,262
49600,317,26,1.494957909059936,3.4095636536236382,6.1481750539192515,9.630859650282636,31,106,31,23,7948,0,36,387,75,879,239
49700,339,22,1.4696713577318414,3.3303567804520156,5.073046885358401,9.934132021102542,30,107,30,24,8237,0,29,394,86,949,303
49800,339,19,1.474954547605407,3.2684145441051826,5.824426554929048,9.839829833301781,38,99,37,28,8202,0,45,356,87,958,310
49900,336,32,1.4930002235134399,3.3561921057061714,4.899678746681321,9.271086660945409,32,105,31,19,7577,0,24,337,79,872,240
50000,341,29,1.4749827048969317,3.285355356416889,4.4405158822945205,9.113924688443648,35,102,35,23,8001,0,27,372,71,947,278
50100,361,23,1.4741381869486998,3.421632838656308,5.696790254661281,9.757077223424561,34,103,33,25,8335,0,48,422,91,1012,277
50200,343,38,1.4716731074883769,3.353690524641899,6.133986091231495,10.406831445093546,34,103,33,23,8736,0,50,436,76,973,272
50300,368,15,1.453725527886997,3.422513373993455,6.010426799003782,9.817948377687957,35,102,35,22,8073,0,37,440,88,992,287
50400,333,23,1.4944503954763464,3.3411243445409076,4.740768453622401,10.129837432974659,34,103,34,22,8113,0,34,409,72,900,291
50500,356,21,1.4812755951341714,3.364593149882304,4.51752981331833,9.662546161732253,35,102,34,17,8052,0,20,365,60,956,311
50600,357,17,1.476882963163377,3.348311427744194,4.859872786115934,9.720426113421212,34,103,33,14,8209,0,26,390,92,1016,296
50700,390,27,1.4887799237042605,3.211802186175873,4.168764953131777,9.42475882988214,38,99,37,22,8792,0,29,431,88,1050,336
50800,355,24,1.489808164013806,3.3151974372806414,4.745400531069566,9.089077863811827,36,101,36,20,8150,0,24,361,102,944,267
50900,370,18,1.4682744332200672,3.385600534008176,6.0201566522128225,10.081939588368515,33,104,33,19,8482,0,38,361,96,1063,312
51000,333,28,1.5005867007734355,3.383959062525172,5.456179425880277,9.599754277691616,31,106,30,10,7567,0,33,316,94,847,258
51100,342,15,1.4881873223965636,3.36319948772779,4.462763499973255,8.86590414313219,34,103,34,20,7705,0,19,378,102,896,273
51200,339,16,1.4864032634659683,3.3491637765399394,5.673153821711488,10.149991111442738,32,105,32,20,8323,0,27,381,108,972,281
51300,334,28,1.5135679232234451,3.314060696058627,5.418163045528976,9.67989905509606,35,102,33,24,8070,0,16,325,107,928,246
51400,341,19,1.466028432135607,3.3614743565463723,4.8536162708382395,9.50620000102797,31,106,31,22,8078,0,22,381,83,983,268
51500,345,18,1.4791860188153414,3.347356352205474,4.881365105716212,9.335493984196283,35,102,35,18,8261,0,21,411,92,972,284
51600,314,31,1.490130535976808,3.4581953885860033,5.184935949088527,9.988217935294916,33,104,33,11,7902,0,37,361,79,865,252
51700,329,32,1.4883431076804263,3.469341728811187,5.285565326792681,9.797063232642383,33,104,33,19,8353,0,26,346,105,927,307
51800,370,36,1.4624851752289783,3.3069890360327667,5.434376463405876,9.76710241667517,39,98,38,18,8511,0,33,372,100,971,286
51900,348,37,1.461541409291619,3.3371676674743584,4.631733560632119,9.41178342834258,38,99,38,25,8403,0,22,379,94,1006,304
52000,339,34,1.4692339032850583,3.301361777222345,5.875709121962676,9.99899074339758,36,101,36,25,7987,0,32,339,52,918,283
52100,313,28,1.4862768438659686,3.3287461820085666,5.928477497992203,9.651114494466661,33,104,32,21,7789,0,41,331,71,920,263
52200,322,31,1.4869014268135274,3.3116055478748962,4.736065253030422,9.465908612242593,33,104,33,20,8064,0,12,348,81,934,248
52300,317,19,1.4862788646042324,3.332714106576256,5.434604702426915,9.868941347403883,36,101,33,22,7992,0,41,346,84,947,277
52400,334,33,1.4910145328022402,3.324724677999197,4.883224079555225,9.551619934172482,35,102,33,16,7780,0,23,363,101,839,263
52500,326,38,1.4699005787233714,3.41984731123784,5.099715033441006,9.38817125309742,31,106,31,16,7931,0,25,321,84,921,240
52600,344,28,1.4633862116868692,3.360234540231309,5.544730455773868,9.458053212949313,37,100,36,30,8096,0,32,345,96,972,275
52700,343,33,1.4747369238262318,3.3891089067847253,5.171745995075578,9.820311224043152,36,101,35,19,8190,0,25,395,90,908,265
52800,335,33,1.4737017285641898,3.3687173288090744,4.7289310249023195,8.980255917114995,36,101,34,15,7999,0,27,393,112,900,245
52900,340,32,1.4517481078198593,3.3823978890282325,5.051601586555635,9.861244839487323,36,101,36,20,8102,0,30,360,77,943,265
53000,345,38,1.434660026558604,3.319900314474416,4.918314378194831,9.573055799484237,38,99,38,27,8202,0,38,354,102,944,262
53100,349,28,1.457229227287852,3.343439304253277,4.506301554680644,9.166949679838865,34,103,34,23,8059,0,26,358,114,957,286
53200,357,24,1.448234956661154,3.262300218699653,4.8515725999445865,9.177056668195327,36,101,35,22,8214,0,25,326,101,1020,248
53300,347,34,1.4664179834698283,3.4054161478680247,5.559431760172222,9.903514760303391,34,103,34,19,8325,0,43,349,111,1005,258
53400,330,37,1.4997181441040703,3.297308573634977,5.434017022959242,9.621157525006662,33,104,31,17,7985,0,40,336,102,895,259
53500,345,22,1.450231046109244,3.300768325163566,4.127392037024014,9.174370532809197,30,107,30,17,7603,0,24,343,80,912,266
53600,350,28,1.4541045648743292,3.3149730773511483,4.775637012837598,9.839278898861343,34,103,34,25,7979,0,24,372,83,920,280
53700,336,29,1.4566141165176638,3.2618034828731495,4.8029213478599,9.057031162464618,34,103,34,25,7914,0,21,361,64,883,227
53800,337,30,1.4444954543225208,3.1612549070875713,5.222727502840705,8.89172675156726,31,106,31,17,7820,0,27,359,82,877,263
53900,322,21,1.4435966471721076,3.262249984179484,5.214496550078996,9.475613731149775,33,104,33,20,7449,0,26,328,71,895,250
54000,317,25,1.440493084820214,3.250589730745688,6.7238985972318,10.124009373409526,38,99,35,21,7991,0,52,350,75,971,269
54100,342,30,1.4617001235855214,3.4047489905115897,6.337576947858454,10.366101830178765,32,105,32,15,8208,0,40,364,85,937,263
54200,333,38,1.4569709261125172,3.3876507621119867,5.41846072252481,9.687128534271027,33,104,33,21,8322,0,31,366,91,952,265
54300,336,38,1.4477212857080264,3.2770042204097938,5.037477559978722,10.14121559335917,32,105,32,20,8357,0,29,358,103,957,262
54400,338,58,1.4740551520845555,3.342521373629811,5.788436252944421,9.98385695952355,31,106,31,17,8254,0,34,313,95,917,206
54500,326,63,1.471150164150641,3.2968430811964096,4.647334323614121,8.65963017976176,35,102,33,19,8107,0,19,317,71,897,235
54600,322,29,1.443476745749377,3.3731821935355892,4.556300319987442,9.176632421419756,35,102,33,22,7686,0,20,344,75,930,232
54700,352,26,1.4218210781113156,3.3363151866548524,5.666695654544003,10.149352728085097,33,104,33,18,8411,0,47,398,94,1068,244
54800,350,45,1.4289367909198174,3.2676214281859397,6.043371475456983,10.270836973104892,28,109,28,17,8266,0,44,360,77,970,232
54900,342,32,1.4452065743017304,3.263974529727239,5.288533513141485,9.465819413386752,34,103,33,23,8049,0,26,355,92,968,212
55000,348,21,1.4289388451654679,3.326560205785725,5.433811334156737,10.006493733863937,33,104,33,21,8271,0,19,390,94,996,270
55100,369,19,1.4356884781752512,3.344607032783403,5.552368141514711,10.007316454594674,33,104,32,15,8233,0,23,400,97,996,252
55200,352,29,1.4346970129433227,3.320859943802028,4.743382720811142,9.760997323183167,34,103,34,18,8549,0,29,416,94,1025,235
55300,365,28,1.4132028290233634,3.270650106026098,4.938222555314073,9.579268812191687,34,103,34,21,8634,0,28,399,100,1026,270
55400,342,35,1.4371372275193741,3.3065962136848372,5.273153263317349,9.773001996928082,32,105,30,19,8403,0,42,347,84,987,268
55500,352,31,1.4346080147017863,3.2700021247914974,6.820685454133967,10.227696099468949,34,103,34,16,8474,0,62,363,97,993,274
55600,340,24,1.4225557440192944,3.322182218767482,5.243316539092117,9.191281051505715,32,105,32,16,7834,0,26,344,84,933,236
55700,328,30,1.4237761100722681,3.399380693935673,5.36722020473862,9.775367405948801,33,104,31,22,8225,0,49,361,84,963,270
55800,345,29,1.4089078504238832,3.3286222308393367,5.175778960461623,9.642588476444438,32,105,32,20,7945,0,34,331,72,941,263
55900,323,35,1.4159385034775513,3.3977363560502107,4.612413135067546,9.307719975415022,32,105,30,18,7854,0,25,321,83,933,277
56000,372,26,1.3808029204427408,3.3611525366278325,6.0246084068569,10.037994665491398,37,100,37,26,8725,0,57,381,75,1059,323
56100,325,39,1.4063901801088203,3.356256951994552,5.702957389132009,9.81888901276667,32,105,31,21,7869,0,46,344,64,894,249
56200,369,27,1.409771718558921,3.257938224318122,5.185073582007575,9.910813191489869,30,107,30,19,8292,0,29,367,92,976,266
56300,332,24,1.4013800336740956,3.281331061508151,5.220821778393604,9.682558709840208,33,104,33,20,8042,0,23,380,84,953,261
56400,334,32,1.3993741999722211,3.2979772337655464,5.535156725498444,9.495609590959436,28,109,28,11,8134,0,27,348,67,918,270
56500,327,23,1.413253328461134,3.417636624984923,5.013970050288547,9.659871780266517,33,104,33,27,7929,0,24,387,77,908,261
56600,334,29,1.3989239733098922,3.201884113246948,5.370618270067305,9.625626220631418,31,106,31,20,8364,0,34,406,68,980,239
56700,325,25,1.4188203809755475,3.3828689685021462,4.595788768282913,9.207475684877707,31,106,31,16,7764,0,23,325,69,934,246
56800,351,22,1.3898629319643434,3.296200097760857,5.714903730428498,10.087438874893598,31,106,31,19,8172,0,45,357,73,1025,281
56900,327,39,1.4242298005834646,3.4764313906767446,5.009818810747216,9.955573279060122,34,103,34,16,7966,0,20,321,73,920,235
57000,331,36,1.4006261292101052,3.298547579863266,4.905729342547642,9.208961381817502,35,102,35,20,7664,0,24,338,78,898,266
57100,329,53,1.3923233037442868,3.3072906623913316,4.544214681851629,9.599304816586407,34,103,34,23,8219,0,36,322,76,972,236
57200,333,44,1.3928970935653344,3.296952538929939,5.693084909225622,8.981317988779365,28,109,28,15,7679,0,22,280,75,948,195
57300,323,28,1.383378591725163,3.2466202328373384,4.828877699012376,8.68776531470765,31,106,31,21,7659,0,16,297,94,983,214
57400,341,21,1.3977893867489941,3.290234513601892,5.262221315178442,9.814376409276695,30,107,30,13,7698,0,24,363,75,951,219
57500,332,34,1.4102173069715465,3.352765640363884,5.50245122943418,9.683368353575496,37,100,37,18,8353,0,38,375,74,1029,256
57600,362,47,1.435550210173971,3.2707419074453172,5.80796314000869,10.002339872248793,36,101,35,15,8647,0,55,420,87,983,267
57700,331,31,1.4171750198141901,3.392065249636847,5.262397642948726,9.266559536395839,30,107,30,16,7431,0,26,287,70,921,190
57800,318,34,1.4183099014855605,3.3876270077942583,5.392568902442958,9.02959721853168,32,105,32,18,7921,0,55,331,66,934,276
57900,335,23,1.4134687976725022,3.3626781551094256,5.205579666755671,9.058193001906933,34,103,34,20,7803,0,27,361,69,965,247
58000,346,31,1.4098466429424845,3.3092387696725933,5.7355364022727375,10.301105073089444,34,103,34,21,8444,0,55,356,78,1007,308
58100,353,37,1.4108202631572953,3.3712127446258906,5.310324422763562,10.143849856213091,30,107,28,14,7756,0,23,308,83,972,263
58200,297,24,1.4241606946651146,3.247890399390247,5.067655866472782,8.91453188991241,29,108,29,18,7071,0,23,246,76,826,190
58300,316,34,1.3986213247843482,3.3614583454299396,4.771041109423772,8.956709360264778,36,101,35,21,7914,0,21,304,63,978,268
58400,324,33,1.4194884769186364,3.351275115678281,5.785642339537041,10.017644962975512,30,107,30,21,8188,0,40,266,56,1014,279
58500,320,34,1.4142663493144907,3.3307607456612875,4.863336814415374,9.207761399333382,32,105,32,20,7795,0,26,237,58,979,260
58600,329,33,1.4135075746232908,3.3291924964146586,5.261556028479553,9.058233114413666,34,103,34,23,8117,0,27,304,80,1017,282
58700,366,36,1.3807967996409822,3.2641951484819605,5.127092250278626,9.502024655666196,33,104,31,18,8315,0,21,321,75,1076,268
58800,355,25,1.3773367233756384,3.27069119770203,4.628654348563447,9.55325400616269,34,103,34,20,8296,0,34,350,77,1078,312
