tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member,allocate area 1 member,allocate area 2 member,allocate area 3 member
6400,350,36,1.621882736214986,3.3216983746425113,4.716449275196095,9.476617280019978,34,95,32,36,8597,0,15,357,873,216,165
6500,312,39,1.6486470216104434,3.319482065649634,5.343622400461022,9.902483897251699,36,93,33,32,8246,0,16,319,746,205,151
6600,344,54,1.6234475962094976,3.271029901886326,5.611344913657606,10.193736224574073,37,92,34,43,9097,0,29,386,854,210,171
6700,354,40,1.6035552106059001,3.324597769567892,5.852101231706032,10.446091424854812,39,90,36,40,8786,0,19,372,842,221,149
6800,328,39,1.596047284991938,3.2212518589511614,5.082479821691895,9.591151242247603,39,90,38,45,8412,0,19,340,853,201,148
6900,370,29,1.6048564098843676,3.381579103975474,5.145432108666225,10.540392226213532,39,90,39,42,8687,0,18,385,897,268,169
7000,330,37,1.6373619913957957,3.3547634323973843,4.0999897861669305,9.479239931580963,36,93,36,26,8051,0,9,348,752,230,136
7100,347,44,1.5953689738769004,3.3281332069222276,4.664322441992805,9.460837336860354,40,89,40,39,8885,0,15,387,907,216,164
7200,350,27,1.615279648968083,3.3046573171301064,5.439785458429265,9.620078967094758,36,93,35,36,8385,0,14,344,890,219,145
7300,322,25,1.6058773247500844,3.393829879889631,6.812111046088861,10.759119824365818,37,92,36,37,8281,0,21,344,794,230,147
7400,341,23,1.5809011389013579,3.3549811066575113,4.664046832960568,9.890579078236941,39,90,39,38,8469,0,22,346,914,249,180
7500,336,37,1.6173473098279214,3.4379581780093793,4.424604775289694,9.514266637261873,38,91,38,37,8261,0,8,334,818,249,172
7600,355,40,1.610293523947482,3.373600415859697,4.703904000688142,10.020880614062957,37,92,37,37,8450,0,13,354,802,222,157
7700,348,42,1.6197610270339375,3.351919096602758,4.758109368643575,10.16300670761688,38,91,35,32,8713,0,15,377,872,198,180
7800,323,30,1.6332619936545085,3.3854586605251726,5.639204750008746,10.877417191412631,36,93,34,33,8351,0,24,304,802,234,169
7900,322,38,1.6392290644824528,3.4663022203085183,5.397688831274616,10.457202335485512,39,90,37,42,8757,0,22,336,854,248,185
8000,370,42,1.6331662357225178,3.417655778845406,5.642759619872345,10.028255842592063,39,90,38,40,9063,0,24,381,846,240,174
8100,331,33,1.6266763972566531,3.3438691084715075,4.22318757928518,9.194315891590348,38,91,36,36,8020,0,8,345,747,226,181
8200,354,45,1.5868310539774872,3.321520654334073,4.284237026705513,9.85498349363167,38,91,37,46,8943,0,12,355,910,243,172
8300,361,37,1.592402592055792,3.4408933421691885,5.005656635816808,10.061657158332014,39,90,37,40,9157,0,18,402,916,215,182
8400,358,33,1.5925288819300514,3.353418709465032,5.553788346438786,10.527804222842633,38,91,36,42,9158,0,21,367,914,245,207
8500,355,51,1.5946821015297243,3.4053886421756787,4.600142787643214,9.73925319162262,35,94,34,40,8790,0,12,332,854,237,188
8600,330,43,1.5885231883371762,3.356984775630287,5.1008864622649455,9.48427431838887,37,92,33,34,8443,0,20,327,807,231,148
8700,323,43,1.6178818604993834,3.3234537774329636,4.895689668307567,9.3653826357519,39,90,37,40,8534,0,11,315,780,238,175
8800,362,33,1.5993949842975186,3.2941124188319457,4.276817354354488,9.806924233071511,40,89,40,46,8977,0,15,377,894,271,199
8900,347,53,1.5984244914562689,3.321886494897214,3.5555343554486165,9.141502365846666,40,89,40,44,8236,0,1,327,744,221,179
9000,324,49,1.6003778070848642,3.337537198723191,3.9105123649312508,9.14427626131179,43,86,42,46,8306,0,5,339,812,207,182
9100,347,38,1.6136243747575214,3.3359987606286263,5.3620535566548275,9.973480692997569,40,89,38,40,8740,0,21,384,836,258,179
9200,381,30,1.6230013192904633,3.324993504115948,4.4259082162994865,10.118836437997022,42,87,41,36,8780,0,11,371,852,293,178
9300,346,51,1.6085195421804857,3.3795445997220805,4.7927288618356565,10.381900620555841,39,90,39,36,8456,0,5,333,790,220,175
9400,321,41,1.6408948676457382,3.400807936129918,5.4055502894078735,10.504068739653878,34,95,34,39,8306,0,21,311,777,256,184
9500,350,26,1.5896843284187014,3.323857238012955,5.523152876895317,10.412643753425796,40,89,40,43,9016,0,17,361,922,237,204
9600,362,52,1.5697944880781234,3.2961093916702335,5.602612040888323,10.400294023791023,40,89,40,41,8757,0,15,364,846,202,168
9700,312,41,1.5911997446077546,3.282562483826803,3.4789134234358694,8.200333012962268,35,94,35,33,7788,0,4,334,727,184,148
9800,335,31,1.5533185029869525,3.218712086805673,4.610084934827066,9.66152551317231,38,91,37,36,8408,0,20,388,850,216,188
9900,350,40,1.5429310313666138,3.196622664425582,4.003583488760009,8.972561149382546,39,90,38,39,8006,0,6,352,818,162,150
10000,335,55,1.5307869762620525,3.258100208861448,4.807587709035328,9.321671150787637,37,92,37,42,8476,0,20,372,871,189,160
10100,358,53,1.5385130571708039,3.2617560001656107,5.641213007223927,10.310588919048975,38,91,36,41,8666,0,15,435,859,192,147
10200,369,39,1.5711977970272852,3.257203426272655,4.5797380079990155,9.701347481823374,38,91,37,39,8603,0,9,426,860,242,174
10300,337,35,1.5542641909125106,3.3534216603381357,4.014843887461906,9.038141483617341,42,87,40,46,8051,0,8,366,821,199,163
10400,369,29,1.553557388088797,3.300483356822429,3.876088015316969,9.499527538595249,38,91,38,45,8349,0,8,391,870,203,176
10500,344,53,1.5496277961896048,3.2905968841959554,5.138824664155932,9.562671164576736,38,91,38,44,8938,0,15,379,913,189,198
10600,347,32,1.5698544975450976,3.200309252524894,4.176692753551468,9.299821229065202,40,89,39,49,8489,0,9,385,883,194,174
10700,346,25,1.5716278538299426,3.2058095321431237,4.414769687355986,9.477697659323823,37,92,37,35,8190,0,19,378,838,215,167
10800,323,37,1.5684158749041888,3.412475779819484,3.671778750466242,9.20047984242317,39,90,39,41,7933,0,2,333,797,185,176
10900,338,42,1.5558443869814116,3.377871079872476,5.3179370348788675,9.331196455968463,35,94,34,33,8062,0,16,329,778,166,187
11000,314,41,1.5810147342647034,3.263343264602838,4.380583853479195,8.811780434629085,40,89,40,49,8253,0,7,408,794,178,195
11100,346,55,1.5626947464530159,3.2666003220206012,5.1363574554530445,10.129947318677198,37,92,37,38,8442,0,19,363,828,161,187
11200,315,57,1.546074412002785,3.3186362191729826,4.858320358520049,9.445569331640149,36,93,36,50,8169,0,23,334,782,138,189
11300,341,33,1.522165053488818,3.3052944341856367,5.2188189872641395,9.872512969221072,35,94,34,48,8160,0,14,359,835,139,201
11400,318,35,1.5479101553764354,3.2813123302823777,5.309598842059213,9.394598549154662,38,91,37,45,8222,0,17,386,801,179,188
11500,340,55,1.5401626831985107,3.335452208802474,5.754618360115752,9.635749262894791,37,92,36,42,8674,0,18,383,859,141,184
11600,349,38,1.5466707673377056,3.3002389823574383,4.767691361328207,9.57829198694995,40,89,37,47,8481,0,15,411,825,159,197
11700,351,35,1.5317738845295121,3.272431361514752,5.030718231417855,9.314493052463606,39,90,38,43,8695,0,15,417,889,178,225
11800,358,38,1.5378634545237975,3.2719890575970294,5.017796135237312,10.014309180198888,37,92,36,43,8239,0,17,395,782,195,206
11900,347,43,1.5221899222384117,3.3533375026130745,3.391698024851339,9.362588869467606,39,90,38,46,8298,0,2,443,790,200,170
12000,331,54,1.5386709407998875,3.289166261381788,5.086839522876355,9.232875821252156,35,94,34,41,8035,0,18,353,762,150,174
12100,332,43,1.5246234155486653,3.3322645572577767,5.721581674752763,9.700451544555564,34,95,33,41,8000,0,18,387,802,156,185
12200,340,37,1.5466542524083167,3.379002961165903,4.295809201854666,9.979311026242494,35,94,35,40,8260,0,15,381,829,204,197
12300,330,45,1.5177087183032831,3.3103807667777545,5.143790018586953,9.440268809897045,38,91,38,41,8211,0,8,369,849,164,183
12400,358,42,1.534253622791151,3.2234865086062605,4.309991251334029,9.319222910211117,39,90,39,41,8384,0,12,384,828,184,192
12500,333,43,1.5252439629139058,3.2613900079359324,4.74018069087252,9.349117441269339,33,96,33,39,7992,0,19,369,797,142,193
12600,327,57,1.531515449741227,3.291923746746889,5.694091685189599,9.48981255685319,39,90,39,47,8340,0,10,354,828,153,173
12700,340,41,1.5350365599292402,3.4027843054004836,5.888699287528777,10.163732926206924,38,91,36,38,8168,0,24,401,784,155,178
12800,319,51,1.5447815184481937,3.3156503894712097,5.259195402980232,9.556768429326093,35,94,35,52,8129,0,16,384,742,166,152
12900,341,65,1.5177098720695668,3.2668151391111233,4.7239078946994875,9.072414527525765,36,93,36,46,8360,0,23,387,779,145,181
13000,313,43,1.4860939989938367,3.246185258240213,3.704720330993396,8.26295134940739,38,91,38,48,7523,0,3,370,756,123,181
13100,331,47,1.5215246505112905,3.212527910556935,4.315477057943778,8.662371721115138,33,96,32,47,7712,0,13,389,759,136,152
13200,325,56,1.4781429841362703,3.3056625441551906,5.619671323645395,9.614820524461779,38,91,38,40,8313,0,31,409,859,161,146
13300,332,40,1.5186657406995183,3.379607717162067,4.33770377841412,10.05792568141951,35,94,34,44,7871,0,8,385,774,166,178
13400,338,52,1.5018495649954984,3.232042167224273,5.43519670445616,9.679025003486592,34,95,32,42,8231,0,18,367,813,151,160
13500,349,33,1.5146257252460433,3.229299947780716,4.486489562629604,9.827000929638999,39,90,37,53,8652,0,14,405,889,207,210
13600,338,31,1.5160795661737916,3.281260917668501,5.220332946826135,9.615462095721615,33,96,32,35,8225,0,24,416,826,185,161
13700,334,41,1.5371528250193018,3.410211809646061,5.179768261941391,9.83023077900062,35,94,33,46,8186,0,20,380,823,186,140
13800,333,54,1.5219421632602432,3.284781508509214,4.617165793041333,9.244295938303258,36,93,35,37,8355,0,15,418,847,155,169
13900,350,49,1.5411407555105177,3.2494837274483097,4.302797818510386,9.358324953657421,34,95,34,37,8277,0,8,409,836,175,178
14000,337,58,1.5153182390107236,3.2576536613398073,4.849558597605811,9.958971215302874,37,92,37,57,8366,0,13,397,822,166,165
14100,362,51,1.4824917818026822,3.298255453267062,5.269286848986926,9.773413912283107,37,92,36,46,8454,0,12,384,886,186,153
14200,347,50,1.4875662924245245,3.2876750756753848,4.801934700710938,9.538167557150455,37,92,35,48,8740,0,27,428,925,176,153
14300,359,57,1.5137060588441795,3.2967420243715835,4.61177494815089,9.557756365893345,37,92,36,50,8407,0,13,390,830,155,168
14400,334,58,1.493519369937148,3.3242804371426122,5.436722788325029,9.780054279978408,37,92,37,48,8392,0,19,375,864,153,157
14500,348,51,1.4956964714146723,3.4320313109905753,5.145212074829718,9.320151101930106,40,89,39,43,8339,0,14,383,823,166,168
14600,379,51,1.5033324634431122,3.2558183310762767,4.138333890364806,9.382716348800912,39,90,38,44,8758,0,15,430,933,217,176
14700,331,63,1.4801832588690413,3.318208527411701,5.245697581228541,9.387640454273965,37,92,37,49,8312,0,13,377,866,156,139
14800,348,76,1.5152350481526866,3.343486859055978,4.664563657197636,9.35424148825031,38,91,38,45,8368,0,12,353,756,181,153
14900,300,51,1.5184644352849477,3.258147925861549,3.2865558719316477,7.846171105597192,35,94,34,39,7420,0,9,325,727,133,144
15000,335,38,1.4958704669302312,3.2609656686473225,4.901801687913648,8.836717585924342,32,97,32,41,7792,0,8,385,806,160,174
15100,329,33,1.4826162302683519,3.3460696486523744,4.698379809377143,9.351515043201145,36,93,36,53,8102,0,14,402,849,153,151
15200,346,52,1.4775266265848959,3.296836049496635,4.6212777631187105,9.293921145648522,36,93,36,42,8408,0,8,371,909,168,154
15300,338,55,1.4998353623657164,3.4043405306237116,5.2551292341167155,9.48289460603522,38,91,38,56,8547,0,16,367,873,165,170
15400,329,48,1.473100787338985,3.395594276729911,5.168946994029137,9.153575515501686,31,98,31,42,7903,0,13,354,814,127,166
15500,320,50,1.4634862911559514,3.286628738349714,4.495496127668341,9.124870130643352,29,100,29,33,7811,0,9,347,820,142,144
15600,325,40,1.470145028866561,3.316191802881986,4.32065469454679,9.146911520435413,36,93,36,44,8111,0,15,361,919,150,152
15700,329,56,1.4723301710218244,3.4200407888894726,4.878226229953397,9.657169069621467,32,97,31,43,7781,0,13,348,828,140,142
15800,314,47,1.457238887548006,3.353248645259634,4.134360118466582,8.84699166495587,31,98,31,45,7647,0,18,314,823,131,161
15900,327,39,1.4328494698751397,3.356145578003382,5.729387344080068,9.367374350541404,37,92,36,58,7723,0,12,285,872,126,167
16000,326,70,1.467151336564836,3.292321735646833,4.412268408426724,8.471354831222678,31,98,31,44,7934,0,9,299,843,133,141
16100,299,54,1.4378685639556696,3.3558918263949895,4.435405500556413,8.829286446551759,33,96,33,43,7809,0,19,309,836,119,178
16200,320,52,1.4576556705295027,3.4207296763178348,4.348938325726561,9.129101766568485,32,97,32,53,7640,0,5,296,830,151,155
16300,326,43,1.4498729285349188,3.3197269145543133,4.1319852794264555,8.887805335359516,31,98,31,45,7990,0,14,306,913,136,166
16400,352,40,1.4090405761335378,3.364334841800928,5.108759685272345,9.796041562776049,37,92,36,53,8181,0,17,353,966,153,180
16500,360,42,1.4386204365660922,3.2700980541605076,4.627093271456735,9.430816807414107,38,91,37,59,8431,0,23,356,977,162,190
16600,365,54,1.4463826603825247,3.259432457363184,4.430366092770892,8.613204140902669,30,99,30,33,8142,0,17,347,894,136,178
16700,325,41,1.447517785447366,3.276411502111579,4.146602213232242,9.03348209096545,35,94,32,46,7704,0,9,356,842,145,174
16800,333,51,1.4590219325211309,3.376406810449611,4.274021363114011,9.162618693939358,35,94,34,45,8187,0,11,321,878,152,161
16900,354,53,1.439831117268757,3.2740884458764485,5.243833316176428,9.323623400258152,36,93,35,50,8674,0,11,378,992,140,182
17000,351,54,1.4487739788217604,3.239299835874778,5.929913561480028,9.91658604544003,35,94,34,49,8848,0,28,326,1003,134,194
17100,350,54,1.4490923326109937,3.253595286132409,4.538254213342108,9.18048977037194,36,93,35,45,8467,0,10,335,893,136,191
17200,329,57,1.4377770945128552,3.2148775937042124,4.602660135429624,9.401456516522689,35,94,34,50,8219,0,16,336,892,147,189
17300,338,49,1.4538558754219457,3.3457715842939475,5.387309399014709,9.698903213127114,37,92,37,55,8255,0,13,295,895,152,177
17400,334,37,1.4605628053249384,3.324411940621409,4.8758779099506855,9.214831399834742,34,95,34,45,8176,0,9,307,892,140,196
17500,347,41,1.4547424521812218,3.3032395895877356,5.3584772927843165,9.212203925466113,35,94,35,53,8574,0,28,322,954,146,192
17600,326,75,1.4626544348376822,3.3308917212560387,4.455081812331115,8.886888173006906,39,90,39,55,8473,0,5,317,854,129,164
17700,340,51,1.4461673089453955,3.2782320068649495,4.4485842849811075,8.758182111633968,37,92,37,52,8414,0,11,319,894,146,201
17800,337,38,1.439264238341449,3.2849783682911977,4.672518346287056,9.191403295344372,30,99,29,40,7764,0,10,316,857,139,190
17900,343,45,1.4420351938465663,3.244867583591236,4.5666257847105705,8.726179176081468,36,93,36,57,8236,0,10,333,909,165,195
18000,359,46,1.4144397786647342,3.2180612868193244,3.7388360383062285,8.497234831097844,34,95,34,53,8388,0,8,292,946,151,211
18100,330,46,1.434280337328764,3.2216543561357813,4.129209606870598,8.249341197545144,37,92,36,55,8004,0,13,289,885,132,179
18200,330,51,1.4451122189648071,3.332327868639788,5.455632177806714,9.269923500390217,33,96,32,45,7863,0,19,317,850,136,163
18300,354,52,1.428439696150695,3.332425949090171,4.825137680784016,9.2589660222594,37,92,37,56,8557,0,9,364,946,133,203
18400,332,57,1.4375360822694971,3.164345990625016,4.202816931434579,8.045484041586208,28,101,28,36,7776,0,3,299,833,110,161
18500,291,51,1.4531782128418473,3.2764895408770793,4.164854364306145,8.632559003535166,36,93,34,50,7829,0,4,351,824,116,156
18600,364,33,1.3999481251405215,3.256416908342924,5.447238181299042,9.504442212716913,33,96,32,50,8340,0,28,380,986,150,182
18700,348,53,1.4078736801516016,3.3630775514942126,5.243683161851186,9.920087422666048,37,92,36,50,8723,0,25,350,955,139,196
18800,337,43,1.4173106938857005,3.337409960271628,4.998398575569669,9.119175374023609,34,95,33,49,7937,0,15,305,882,138,185
18900,357,62,1.4351305931541316,3.329793691845314,4.330893826593383,8.661550668663239,34,95,32,54,8366,0,9,304,885,116,198
19000,337,57,1.4322844626280407,3.260984267141377,4.580409401015746,8.382412201293244,31,98,29,44,8246,0,13,314,905,137,187
19100,339,48,1.4405529738002707,3.255200766691915,3.5316165466463945,8.59187488910261,37,92,36,57,8102,0,4,341,893,158,159
19200,330,58,1.4270773822019331,3.2738940006303956,4.934852829193209,9.290762924657788,33,96,31,50,8316,0,17,318,892,130,191
19300,336,31,1.44075370046835,3.315747168923792,3.970563666490104,8.619092951603518,37,92,35,61,8001,0,1,310,878,149,169
19400,313,34,1.4529255519309776,3.290964958974634,4.825588497158154,8.637388340976191,32,97,31,49,7515,0,10,278,827,121,183
19500,336,44,1.4383320386779048,3.314507104008973,3.1437791616110364,8.177731627819393,36,93,35,50,8082,0,5,319,940,128,205
19600,338,41,1.4390617520141071,3.310970081778295,4.626238664738656,9.432383363090054,36,93,35,57,8346,0,12,300,967,141,171
19700,331,55,1.4117289043767738,3.2688034880944423,5.439180256982216,9.00195487166025,32,97,31,47,8189,0,15,289,904,125,165
19800,327,39,1.3948625891778414,3.300788777270202,3.782608701970545,8.007068023780484,34,95,33,54,7168,0,9,297,810,122,130
19900,329,45,1.3946657918226089,3.2087688995992267,4.6172539726224775,8.408730541507971,30,99,29,44,8152,0,14,329,931,135,181
20000,328,51,1.4055990516068388,3.328564065640018,4.855285118685476,8.915207857640182,36,93,34,56,8393,0,14,330,942,141,189
20100,363,46,1.4087247370863585,3.196376287768632,4.2156820928447125,8.917079573592302,33,96,31,49,8039,0,13,329,926,112,192
20200,321,45,1.4362274048849253,3.3097818915690436,4.850472559861879,8.787717035931045,36,93,34,57,7878,0,12,299,863,126,163
20300,340,54,1.402326946905783,3.316952007572749,5.504521480153834,8.720826167039018,31,98,30,53,8336,0,12,345,982,108,157
20400,348,23,1.3855174514423978,3.3357167316519347,4.66749667051962,8.993763951131273,34,95,33,53,7857,0,19,324,968,120,158
20500,350,61,1.3874040594514754,3.195068682223541,4.46472663444585,8.458518046579842,37,92,36,61,8656,0,7,350,966,125,179
20600,352,70,1.3758024236401285,3.2843193098467878,5.084529871172286,8.84634866490865,33,96,33,57,8527,0,13,330,935,104,175
20700,316,71,1.3958022323111168,3.239592373410456,4.095034923716596,8.352113885276417,34,95,33,57,8040,0,2,297,858,101,181
20800,352,52,1.398690979591645,3.255872899088694,5.607152936009713,9.128675636837926,34,95,33,57,8505,0,23,336,972,137,186
20900,332,68,1.4052923495247456,3.148071573395644,4.905943907605985,8.57938489504132,34,95,34,57,8117,0,13,330,873,107,161
21000,343,51,1.4051257227873473,3.3110208638951577,4.9186159041916016,8.927735686934248,34,95,34,51,8120,0,9,313,929,112,169
21100,345,58,1.3858896351580978,3.30861916511496,4.339971445017868,9.229581536215536,35,94,35,55,8391,0,9,347,956,94,184
21200,347,46,1.4209831029193598,3.300115506201521,3.7730362149367074,8.272743174897668,33,96,33,45,7971,0,4,320,915,129,204
21300,367,49,1.4081307411649044,3.3562289464053197,4.0433342139573725,8.905494630298033,38,91,36,65,8490,0,5,350,960,130,188
21400,351,83,1.3783636448280905,3.351769934166504,4.393768667627448,8.575232264702887,37,92,36,61,8800,0,11,349,957,121,169
21500,352,52,1.3930805974211984,3.315604603416206,4.121302568034783,8.186567456219393,32,97,32,47,8063,0,11,338,920,139,162
21600,345,44,1.3895233605948905,3.2771387380118866,4.026875348141636,8.23766125331945,29,100,29,50,8037,0,9,321,922,118,184
