tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member,allocate area 1 member,allocate area 2 member,allocate area 3 member
38100,528,37,1.372626363187851,3.211963407636423,1.632071756258682,8.269838482033814,51,68,50,45,8792,0,8,154,416,848,1011
38200,551,54,1.3927852587495855,3.2626748343729,1.9242785083794554,8.300833837349181,52,67,51,49,9249,0,7,140,420,915,1039
38300,539,46,1.3693883545719234,3.2430620986224348,1.5878089049803379,8.372591167234571,42,77,42,36,8618,0,1,109,401,834,992
38400,497,46,1.3803107647238901,3.2613888250042242,1.5804562095238672,8.511992091857449,54,65,53,48,8913,0,11,134,396,876,1024
38500,585,52,1.3756072990059958,3.2858365082225527,2.1290221976281067,9.114749997887671,45,74,45,38,9373,0,6,153,453,911,1071
38600,508,48,1.4055812103230931,3.3214499030953255,1.8052701070650203,8.598672818511181,48,71,48,42,8564,0,3,129,404,835,911
38700,554,44,1.3744963671696508,3.2396883664957676,1.8273068990473589,8.534099653893339,52,67,52,47,9198,0,4,159,436,868,1040
38800,563,59,1.394920006317242,3.2690501927197007,2.2052744552530803,8.886034921576845,55,64,55,52,9921,0,17,149,452,898,1114
38900,535,55,1.4064580462823029,3.228801046525499,1.5514916671370913,7.9278887429180624,49,70,49,47,8736,0,3,155,436,763,951
39000,507,33,1.4164404975019582,3.230072189991225,1.4096647687604362,8.148816061863176,48,71,48,43,8595,0,1,149,394,870,949
39100,561,49,1.370429932570022,3.258787356360835,1.5912657029259785,8.338024937567042,51,68,51,51,9057,0,3,158,409,896,1025
39200,504,25,1.3794529772434982,3.347699060732252,1.8608075351430373,8.334276832132952,45,74,45,42,8214,0,3,144,427,775,943
39300,551,55,1.3750185668448844,3.2388985533421852,2.337719143344809,8.946247344676534,50,69,50,49,9292,0,8,141,449,815,1068
39400,551,40,1.3789069951500965,3.2351001600189666,2.5397403565526218,9.048041732513864,50,69,49,48,9309,0,10,140,494,845,1113
39500,543,54,1.3807876493892735,3.284152828261314,2.3029155001678125,9.114672187221425,54,65,54,53,9226,0,12,143,444,861,1029
39600,551,67,1.3921659039445928,3.27052861762255,1.9429720948964513,8.896500440710357,50,69,50,49,9356,0,6,156,429,878,972
39700,547,53,1.3762155571972026,3.2114233155126697,1.500571438512178,8.184848259788005,47,72,47,45,9264,0,0,171,459,839,1048
39800,514,41,1.362069920006677,3.329074879158043,1.7078156774048123,8.215115185046404,44,75,44,40,8529,0,1,152,428,745,966
39900,500,52,1.3690426914616378,3.279603027332027,1.4718589791564896,8.369229963097977,49,70,49,45,8623,0,5,136,411,834,971
40000,552,46,1.3699364277668258,3.2695691668524334,1.9086410475092743,8.303922854301058,50,69,50,46,8919,0,9,155,413,862,1013
40100,556,64,1.371507037551522,3.309451889307837,1.938591944640725,8.34856103412587,52,67,52,50,9009,0,5,140,414,847,1011
40200,526,50,1.3954782016316094,3.2631231978942394,1.479693929994253,8.322484316943573,47,72,47,42,8889,0,6,147,390,846,1011
40300,497,53,1.388550345673719,3.27044814838746,1.5054579347438475,7.651841016299127,45,74,45,46,8328,0,2,108,347,785,952
40400,523,63,1.376279386462181,3.2320266646907037,1.842082891492872,8.0956066295254,53,66,53,55,9038,0,6,132,402,843,1043
40500,571,76,1.362911653371497,3.2512188169591547,1.8642142533927089,8.732809458957643,51,68,51,49,9636,0,9,169,486,871,1088
40600,491,53,1.406086233936298,3.3551036292972514,1.3105810511819251,8.055756720040833,49,70,49,46,8372,0,6,157,405,778,890
40700,529,68,1.3943375320991038,3.3131873695377196,1.7094317538667163,8.459761115471059,46,73,46,36,9162,0,3,174,398,849,1007
40800,511,58,1.340494931160425,3.2773824751425424,1.7301861774827045,8.416701934930888,50,69,50,47,8673,0,9,141,404,763,984
40900,529,70,1.3820584287295186,3.2736231537203735,1.8694327915265625,8.859766514100185,48,71,48,49,9231,0,11,176,413,829,975
41000,530,74,1.3762257200262384,3.2362542146121958,1.8032527525711286,8.22107632543663,51,68,51,45,9282,0,8,148,464,826,991
41100,547,50,1.3871496189971677,3.3314788330272034,1.955463219821378,8.583642567722055,51,68,51,49,8880,0,5,148,422,850,969
41200,531,55,1.378011088789754,3.284707239774747,1.46224428345441,7.9727212714317615,46,73,46,43,8889,0,1,141,431,820,1018
41300,521,47,1.3367351606030329,3.2707352785865567,1.5326543720639159,7.95938255051329,50,69,50,52,8663,0,7,156,481,754,1014
41400,522,72,1.36444277079856,3.2799294135822663,1.4532805645909221,7.786067901293424,51,68,51,47,8881,0,3,163,454,740,943
41500,513,49,1.3924988348986174,3.3604104119234433,1.4887426606410457,7.945569678376895,49,70,49,44,8379,0,8,153,466,800,909
41600,513,60,1.374376817774066,3.290964139735984,1.0936936921952864,7.708048407911168,48,71,47,42,8320,0,1,150,406,819,871
41700,519,59,1.3703769842921045,3.3331861538364502,1.4437556927393198,8.174011865045566,48,71,48,47,8832,0,5,177,440,857,985
41800,542,45,1.3914394968442767,3.280133252862404,2.016364519106694,8.807162516137247,47,72,47,41,8635,0,5,160,421,857,959
41900,539,64,1.3380482962946072,3.251383194217779,2.1486957936403415,8.576353438486706,48,71,48,46,9016,0,10,152,423,802,1010
42000,494,43,1.3533169624053263,3.34867962108004,1.7203470440338833,7.937758974947831,45,74,44,40,8223,0,13,132,420,718,965
42100,543,61,1.3357162701719778,3.320402399690407,2.1752077428506165,8.551250994925873,52,67,50,50,9163,0,9,133,454,873,1024
42200,554,55,1.3375518747581534,3.257457264207448,2.2897111702873203,8.844066806059184,50,69,49,50,8910,0,6,143,477,818,1014
42300,560,67,1.3416209249432547,3.3354382812754717,2.0667550887039194,8.748452707006097,51,68,51,49,9475,0,5,142,448,902,1033
42400,558,52,1.3603220139279202,3.254562787453484,1.9585238389102426,8.595783238478502,48,71,48,47,9388,0,8,158,443,877,1066
42500,519,68,1.3580374737572491,3.315842351338245,1.6215759904551976,8.230516727685684,52,67,52,48,9171,0,1,140,437,841,1027
42600,540,72,1.3772395296716702,3.28582953527268,2.0838453721664494,8.696673492933371,50,69,50,47,9404,0,10,145,468,861,1017
42700,534,62,1.370782880694294,3.3034169186920663,1.8923458438901708,8.285385753865693,52,67,52,52,8994,0,6,141,468,754,1041
42800,551,69,1.351551557170684,3.3097413489583754,1.966857532295211,8.47757262855386,53,66,53,54,9418,0,5,147,465,828,1078
42900,539,54,1.3696832055077908,3.3226820325054174,1.5974403380480553,8.345285429881372,51,68,51,47,8742,0,9,147,406,832,988
43000,528,51,1.3561168308002172,3.2473137358199566,1.295529206184437,7.748432841180642,52,67,51,50,8576,0,2,114,427,813,1027
43100,555,64,1.3335598376041669,3.2532091433190486,1.9733995591584443,8.28770455038403,48,71,48,44,8898,0,6,135,435,748,1059
43200,517,76,1.3718793525832103,3.2893170863340426,1.5255353522049888,7.759443939505655,47,72,47,48,8934,0,4,124,455,766,1012
43300,511,60,1.3550738229121846,3.3214873929622555,2.335789565385865,8.598917047838789,54,65,54,52,9019,0,10,133,425,789,1060
43400,525,67,1.3686629126379481,3.3307336111410693,2.059003865032779,8.660814665850065,48,71,48,44,8858,0,13,135,393,824,1013
43500,539,66,1.3722235816827846,3.2947401536735943,1.6582168908874484,8.18130077550157,50,69,50,49,8986,0,6,147,466,808,978
43600,511,59,1.379474993869986,3.3437282228571603,1.648447316007409,8.242866107729467,50,69,49,49,8394,0,4,134,402,786,951
43700,539,44,1.359583844826069,3.282233356871407,2.227664097493536,8.440541776866299,50,69,50,48,9360,0,20,139,494,857,1127
43800,535,55,1.3651856726604656,3.3186574495155554,2.220632855592447,8.779722359682761,53,66,53,53,9122,0,16,147,473,796,1042
43900,543,46,1.3607770870461955,3.320777374584491,1.6939951564640525,8.51221461392697,46,73,46,41,8668,0,7,140,439,857,987
44000,528,38,1.3660649403471683,3.299053193154831,1.704865816055151,8.369803963146419,47,72,47,45,8843,0,8,145,435,875,1020
44100,504,66,1.385449345576159,3.3355797967041725,2.156656080402123,9.085288965073474,50,69,50,48,8970,0,12,148,432,799,965
44200,552,54,1.3750470293166197,3.279418116270153,1.548474969534237,8.469072600592375,50,69,50,46,9052,0,0,142,462,867,1000
44300,549,45,1.3583745092359965,3.2606555628685077,1.947898060162305,8.56682150422221,51,68,51,47,8952,0,9,131,410,875,1023
44400,545,46,1.354593293815868,3.2869003771613676,2.036039938234275,8.478876801830074,51,68,51,52,9002,0,1,139,405,833,1051
44500,525,47,1.3768982465403414,3.3165554067561,1.7648473271075873,8.141486931199566,48,71,48,45,9090,0,7,129,430,829,1053
44600,489,57,1.3937238194048396,3.353360901130251,1.8461043916646616,8.35600401264649,50,69,50,44,8639,0,11,132,429,734,954
44700,545,65,1.3636055106059959,3.271003521751334,1.5562280739879493,8.595558452170186,51,68,51,48,9337,0,2,149,444,900,1039
44800,549,58,1.3645810209638327,3.2907298709119375,2.1873049408745704,8.74840497326996,50,69,47,48,9344,0,11,140,437,863,1085
44900,528,49,1.3607996394495012,3.261011144873107,1.5949480145934292,8.04860263217966,48,71,47,44,8706,0,6,143,404,807,984
45000,514,59,1.3650006923868603,3.227086310954198,2.2119099332435015,8.336826462769489,47,72,46,51,9214,0,10,129,424,753,1118
45100,517,49,1.3606802712384884,3.2330266304333013,2.1427438459721415,8.648293905026714,53,66,53,49,9261,0,13,149,447,882,1002
45200,573,72,1.3571068821494088,3.2828256621044356,1.7686259860851774,8.461996496446226,46,73,45,44,9280,0,7,150,417,861,1002
45300,516,48,1.3757252759414274,3.281338505856374,1.5195576514157505,8.10553477557982,50,69,49,50,8515,0,1,132,410,809,953
45400,568,64,1.3475613106378777,3.218510024699059,1.7873626623596517,8.078559905811806,48,71,46,44,9111,0,5,158,431,847,1027
45500,526,52,1.3674613159706204,3.28993672778902,1.9142227011921584,8.321734268267532,53,66,52,51,9123,0,15,146,432,917,1021
45600,531,74,1.3832669148222494,3.282239605065722,1.3170243862076827,8.202145837110466,48,71,47,42,8796,0,4,114,369,916,920
45700,510,54,1.36391206412377,3.327402998768298,1.4242543392630562,8.177683632738635,52,67,52,50,9087,0,8,137,399,946,1011
45800,551,70,1.3580599870495829,3.3286662230298725,1.9213466276237556,8.598844229904795,46,73,45,42,8983,0,3,150,395,821,981
45900,489,62,1.3359741554007547,3.250664760976278,1.236237509976711,7.001249122215633,50,69,50,44,8241,0,2,115,351,787,936
46000,529,61,1.3404015870769432,3.1726840414283726,1.8093817751874506,7.938995481561834,48,71,48,47,8723,0,7,126,409,789,1049
46100,526,60,1.3333509564013546,3.23674727088331,1.4885305942886253,7.937439252769418,54,65,53,51,8732,0,8,135,401,851,985
46200,537,61,1.338647064811042,3.223539252269567,1.4876188130749817,7.833565017456411,46,73,46,41,9004,0,5,144,422,873,1004
46300,505,77,1.3564340720948749,3.2894572946051874,1.576161691984511,8.201429090561113,45,74,44,47,8587,0,2,124,348,754,961
46400,505,54,1.3401068980739044,3.2216530525007077,1.9822318225639324,8.18872304213998,50,69,48,49,8990,0,11,137,433,808,1081
46500,549,48,1.326184656978397,3.2580709140303212,2.047976746272426,8.584848299648714,49,70,49,54,9001,0,11,125,424,844,1065
46600,555,75,1.34007602378971,3.3106283489368815,1.94663815045569,8.448825256597605,49,70,49,46,9191,0,7,146,439,848,1040
46700,517,69,1.3456761003743543,3.2627106725441974,1.6831637511097295,8.351130275250167,52,67,52,53,9074,0,7,148,403,845,1026
46800,549,42,1.3279504273624816,3.2494662105578325,1.663532423331104,8.520533388715792,45,74,44,39,8738,0,4,151,370,906,1014
46900,527,55,1.3559085755384108,3.286320586933985,1.9134323617873377,8.529860409647103,47,72,45,37,8824,0,5,132,369,862,988
47000,506,42,1.3666806648314234,3.3523864720962435,2.1501721653821932,8.76852967473428,50,69,50,43,8823,0,6,131,402,855,1010
47100,523,53,1.3673516837475959,3.3897325744735216,2.050060355574023,8.89517090806764,50,69,50,46,9081,0,8,156,383,902,963
47200,556,49,1.3531591348546355,3.2727174018958753,1.785525834514614,8.590764992521176,46,73,46,39,9322,0,2,126,460,953,1017
47300,540,67,1.334083651628721,3.2737816554197803,1.9364706873371844,9.097871638421994,55,64,54,54,9416,0,5,127,418,882,1046
47400,561,71,1.341642586869137,3.304916593575663,1.4096147411205726,8.186499237044254,44,75,44,39,9018,0,1,128,423,834,1005
47500,499,57,1.346954811755297,3.2882903008593196,1.7264561004433445,8.098687343232507,50,69,50,45,8732,0,6,144,417,816,999
47600,536,55,1.3424554555654844,3.35124598144341,1.9574874756893923,8.296007164242702,48,71,48,42,8850,0,5,117,399,856,1008
47700,528,60,1.3565081531151382,3.3136893313839777,1.9237019740980466,8.466872501348703,45,74,45,40,8776,0,7,137,395,826,992
47800,524,51,1.3577713467136194,3.267745747583738,1.8672943509983666,8.545508604101382,52,67,52,48,8913,0,3,145,419,861,1020
47900,574,46,1.3509918010569273,3.3376773867926746,1.6798408320719775,8.85412538084037,52,67,52,54,8982,0,3,148,471,844,1038
48000,571,38,1.3311586030718185,3.2921730947182106,1.6674478534928971,8.353152315892123,53,66,53,56,9314,0,7,166,452,918,1082
48100,534,54,1.3245614290814338,3.269787232526431,1.9398594773378246,7.618942758948789,43,76,43,51,8555,0,7,113,385,746,1039
48200,538,46,1.313250175755976,3.319478441205785,2.3642306356724196,8.306737823211662,52,67,52,56,9237,0,11,117,404,872,1160
48300,555,44,1.3338860349526898,3.26952631509989,1.5700206743859824,8.120920781057071,47,72,46,44,8896,0,3,154,430,897,1030
48400,552,34,1.320212733324079,3.2476992374095404,1.6809629870818212,8.329531245194946,54,65,54,58,8841,0,1,144,444,864,1057
48500,528,55,1.340310444089125,3.318922301223657,2.0309633904033904,8.134092551935908,49,70,49,45,9033,0,5,119,388,850,1076
48600,552,42,1.3317957340041284,3.332139238197588,2.284478864098128,8.833805420122507,50,69,50,49,9135,0,10,140,456,867,1082
48700,545,37,1.3256225177102687,3.2985417499767866,2.238694374338615,8.775832207918874,44,75,44,44,8620,0,8,110,408,804,1022
48800,506,39,1.365194857201336,3.233960106780786,1.7788712699518021,8.081738995266694,53,66,53,55,8614,0,6,137,384,881,979
48900,528,54,1.3375493719236522,3.2747012275348037,1.6606763391625259,7.915761193687903,46,73,46,47,8638,0,6,125,392,781,999
49000,495,53,1.342625161134734,3.31092096473665,2.061801168989209,8.558178019273102,49,70,49,46,8540,0,6,120,416,782,968
49100,549,41,1.333566372613699,3.327210643600738,2.12245844668049,9.337630932990187,51,68,51,56,8946,0,8,140,443,865,1028
49200,538,51,1.3635827342658806,3.283044573978576,1.9586952640858888,8.594300139356951,48,71,48,51,9187,0,2,124,446,857,1041
49300,547,37,1.3140452281059454,3.287791009623406,2.0354988067179596,8.446452995808322,52,67,52,54,8803,0,11,134,423,842,1088
49400,529,53,1.3506596265787782,3.2763715818923567,2.041967867822287,8.406530657188263,52,67,52,53,9150,0,3,142,415,866,1046
49500,563,35,1.3244407162078984,3.315712304080195,2.154388895389822,8.71036425501823,48,71,48,46,8919,0,10,122,450,902,1071
49600,537,44,1.3404429425769235,3.315746437348003,1.8819825809016253,8.17218922198491,44,75,44,44,8553,0,2,127,412,762,987
49700,500,50,1.339333948403241,3.28964416415082,1.7495338534184994,8.168852833608547,46,73,46,40,8643,0,5,122,411,858,981
49800,536,42,1.3375892469746768,3.2364752016456664,2.3581816724114133,8.502252248792267,49,70,48,48,8902,0,9,120,438,791,1066
49900,530,77,1.3434118769823908,3.311698578344104,2.141904237681355,8.398476171328749,49,70,48,42,9203,0,11,138,391,836,1044
50000,533,57,1.3412462832132366,3.300924480988171,2.309998171791472,8.917558448543229,51,68,51,52,9402,0,15,142,468,846,1071
50100,524,53,1.3514495931153283,3.278507840291386,1.801586383215343,8.841232088166649,48,71,48,49,8783,0,3,118,457,782,962
50200,515,70,1.3467594960820282,3.3273973601772537,1.8062895063219861,8.47319438817602,50,69,49,49,8996,0,2,122,419,784,1003
50300,553,52,1.3460867608926765,3.291718761434861,2.2054418323249116,8.692986539210967,53,66,52,48,9406,0,5,128,461,888,1084
50400,542,49,1.3225377940694787,3.243200439951949,2.5969712425802203,9.113839539065461,48,71,48,49,9013,0,12,132,445,829,1053
50500,515,65,1.363229863800141,3.236335627185079,1.3509351685093278,8.379389256865425,52,67,50,51,8984,0,3,125,452,880,931
50600,554,66,1.3217628187932535,3.2819220837832233,2.1015822365190213,8.833434643255549,52,67,51,50,9494,0,11,141,444,848,1105
50700,543,60,1.3469976343565933,3.185414122263871,1.8075944035726703,8.147905295904625,50,69,49,52,9219,0,4,137,433,841,1038
50800,559,41,1.3380309416340705,3.220474322675057,1.8735881152638376,8.229855485784896,50,69,49,50,9240,0,4,117,449,927,1125
50900,541,40,1.3387223432434339,3.3064766088493784,1.7395312562523395,8.912201375950103,50,69,49,49,8901,0,7,124,477,893,1003
51000,545,62,1.355309701460265,3.331166030857616,2.0222483143498047,8.671850256361607,47,72,47,46,9352,0,10,122,450,835,1057
51100,540,57,1.3395491842606366,3.260410742284403,2.0736341822399744,8.662306678231669,49,70,49,51,9073,0,4,137,472,774,1045
51200,525,50,1.363885437071694,3.2677087778265674,1.4147775920094414,7.916858965918359,46,73,44,36,8648,0,4,122,441,851,981
51300,514,51,1.3622148058636727,3.25925190671141,2.035879050504729,8.25837233507425,49,70,48,43,8867,0,11,122,468,801,970
51400,523,55,1.3482565037932235,3.2184046408402582,2.113601442903356,8.331760203501165,45,74,45,38,8579,0,15,130,427,760,947
51500,496,68,1.3490056179977656,3.29974695460454,1.5940041397693605,8.004710434477545,47,72,47,50,8711,0,5,99,407,796,960
51600,556,67,1.317364184570656,3.276315717227466,2.1085156614427403,9.009811170352766,50,69,49,47,9513,0,5,117,469,849,1079
51700,538,61,1.3717111056732434,3.2689578808173736,2.1209776223106447,8.612330578968818,48,71,48,44,9564,0,11,118,456,866,1082
51800,551,62,1.3441387678194212,3.3019741540987764,2.0645806591573215,8.524797221127477,49,70,48,52,9230,0,7,140,429,844,1028
51900,540,46,1.3342388701306584,3.334625029318717,2.2889271518164653,8.77199762816779,52,67,51,50,9257,0,11,120,426,872,1112
52000,526,62,1.3641051651243372,3.3038961327699834,1.765672782932799,8.443798892936183,47,72,47,46,9109,0,4,130,465,856,962
52100,541,88,1.3543957662023545,3.29709676882459,1.4218793108792076,8.579914029123241,51,68,51,55,9310,0,5,108,425,858,968
52200,519,79,1.3641812978810586,3.2858094254789645,1.5322810194697456,7.882292686304088,53,66,52,53,9605,0,7,112,442,881,1049
52300,576,80,1.3618239230695823,3.2086973887274746,1.8954588781252912,8.346272009335477,52,67,51,54,9589,0,4,120,416,875,1053
52400,564,59,1.334059062674002,3.2954022658377586,1.7360172326650547,8.171874679832007,53,66,52,57,9648,0,3,126,455,921,1134
52500,553,82,1.3413222386695194,3.2894750606339427,1.8747008075868825,8.590970904490675,50,69,50,53,9260,0,1,114,410,843,1020
52600,500,42,1.3651167777413205,3.2470721393253625,1.35468918982758,7.927099048014659,39,80,39,39,8099,0,3,105,345,846,911
52700,472,44,1.344510927185351,3.2535277601788635,1.717214140051641,8.083658078212768,47,72,46,47,8143,0,5,113,398,776,921
52800,535,82,1.3631775084428732,3.2049127721941217,2.1206514902896267,8.849108160488557,52,67,52,55,9303,0,8,112,386,863,985
52900,553,68,1.364727591288678,3.263197134944806,1.5955594419839627,8.299559117523096,52,67,52,56,9227,0,1,112,404,944,1048
53000,537,89,1.3521659286504448,3.331207613135714,2.0003982261266198,8.573705036677763,50,69,50,55,9335,0,4,126,416,830,1062
53100,500,89,1.3627601140741492,3.3626228576896615,2.1552915291119032,8.816804642465506,50,69,50,50,9002,0,7,73,373,761,1002
53200,539,82,1.372590217373808,3.3220236222848216,1.6207255000806682,8.460782861033612,52,67,52,53,9388,0,8,119,403,930,1036
53300,529,79,1.3492894769218875,3.357629769594613,1.3193962291689585,7.9172110582460435,50,69,50,51,9079,0,1,116,403,831,996
53400,502,66,1.362183415838254,3.2699558047755124,1.6871043731413726,7.70054776397345,46,73,46,41,8574,0,1,108,377,757,954
53500,499,51,1.3498290710158043,3.320727747954369,1.6802275964474405,7.730341925487398,50,69,50,50,8771,0,2,112,415,767,1070
53600,503,77,1.367143575077621,3.3328395067627805,2.234473713741229,8.298858252536583,51,68,50,50,8907,0,4,94,422,775,975
53700,549,60,1.3315093471820967,3.272656305005534,1.8015948235048884,8.292316891629186,52,67,52,54,9252,0,6,113,434,871,1088
53800,490,47,1.3789133788270096,3.305102406771357,1.25232379859039,7.737134604461323,48,71,48,49,8203,0,1,117,415,784,903
53900,536,50,1.3226443084321549,3.2904651810000463,1.9962672217093202,8.410843803347523,50,69,50,56,8865,0,11,119,413,837,1074
54000,522,70,1.3509149779522127,3.302223826441438,1.6007810218236072,8.020013821264348,50,69,49,51,9015,0,1,127,394,790,1016
54100,550,51,1.3525370995426247,3.268330162399753,1.9084708852518246,8.65137766243793,49,70,47,44,9247,0,4,139,396,929,1062
54200,526,67,1.3377383272038934,3.3312404015458457,1.432938656644526,7.956516833239806,52,67,51,51,8818,0,2,106,402,854,972
54300,531,52,1.3436063711913755,3.233855531109424,1.203878856267819,7.733418335760932,51,68,51,55,8875,0,1,122,440,848,1014
54400,557,51,1.3358188387666377,3.3030498810047133,2.0872229892417624,8.905313239834046,45,74,45,48,9350,0,12,121,446,825,1109
54500,497,71,1.3496135056714567,3.3430208406927964,1.8280981755236791,8.456945842388647,52,67,51,51,8953,0,0,128,408,762,1030
54600,559,75,1.3600257367542188,3.2289521046548915,1.94594462061002,8.566852481596332,50,69,50,50,9326,0,6,119,429,888,989
54700,539,76,1.3591318317122878,3.249709085895833,1.8176071858363654,8.322600813518983,49,70,49,52,9049,0,3,115,416,820,1003
54800,482,58,1.334311269204555,3.2400991863962973,1.4574207010189655,7.418788557576728,51,68,51,55,8573,0,5,108,401,805,967
54900,559,63,1.3390229901557933,3.2618988951400683,1.6272534538343546,8.399179237310223,49,70,49,55,9123,0,1,118,417,870,1048
55000,514,79,1.3189345169193678,3.311179317434963,1.6212144777773256,8.18847901022612,52,67,51,51,9017,0,5,125,424,770,1005
55100,503,74,1.3449333166303084,3.286782636968376,1.27985075752286,7.660832019519924,50,69,50,47,8466,0,0,105,412,787,943
55200,502,62,1.3413623241110622,3.2294285381442296,1.3777090493625845,7.691664037182376,45,74,45,43,8478,0,3,100,411,833,945
55300,536,49,1.3423462544154856,3.2947769067249273,2.19811891588673,8.703368578340008,50,69,50,53,9080,0,5,116,458,815,1074
55400,563,66,1.327266151829003,3.2615696772694154,2.3967341496921137,8.752380316722006,51,68,51,50,9501,0,19,114,440,889,1126
55500,516,54,1.35615127597785,3.344477843344468,1.307687614390851,8.031162267839683,52,67,52,53,8473,0,2,101,382,809,947
55600,523,66,1.3549322841792815,3.2497723773042195,1.8676890057337416,8.147557319750858,46,73,46,43,8965,0,7,94,409,822,1013
55700,523,69,1.3454953736117887,3.2512484551343412,1.6583993148129412,8.077843607202176,49,70,49,54,8932,0,2,89,453,837,969
55800,525,76,1.3374499535477185,3.3085867095179045,1.823748021226794,8.230278111889842,50,69,50,52,9291,0,4,99,408,838,1063
55900,523,56,1.3808891826863643,3.2736233728436366,1.9105483391096805,8.566573815571942,46,73,46,45,8426,0,3,73,396,791,958
56000,514,62,1.3463126557115528,3.3673304797728765,2.131931381716189,8.344980011744486,49,70,49,47,9057,0,3,88,410,825,1066
56100,557,46,1.3399157027784367,3.2878679893519704,2.5047276904674525,8.748175591866772,48,71,48,49,9138,0,8,98,410,887,1102
56200,550,62,1.353599442345115,3.2273233437607614,1.5342361584772322,8.130467865879915,51,68,51,55,9317,0,2,119,413,889,1032
56300,544,63,1.3334561485213976,3.263370141740093,1.8899087964702985,8.304651255810086,49,70,49,48,9599,0,8,119,403,927,1080
56400,533,68,1.349146966311058,3.304660616653937,1.9653578963565226,8.586257516059016,47,72,47,45,9222,0,8,106,415,903,1029
56500,503,54,1.3693313111674317,3.351279926610238,1.4197179580521908,8.077849208926345,47,72,47,50,8604,0,1,101,359,861,953
56600,528,71,1.3342911821629764,3.256445360764302,2.0219822728441885,8.539737498737098,51,68,51,55,9150,0,3,105,402,861,1044
56700,537,43,1.340214947033399,3.215497992984268,1.8857994740898227,8.45156239696204,45,74,44,47,8904,0,6,112,419,829,1021
56800,509,57,1.3408593165646485,3.272207937635952,1.5429854981592082,8.210937684812794,49,70,48,44,8828,0,6,116,415,763,1006
56900,515,70,1.3379014551452044,3.33769540615399,2.196891192555282,8.801610387223679,51,68,51,55,9211,0,5,125,391,914,1029
57000,565,72,1.3455585133693222,3.1897246633121363,2.1149115401551644,8.501835333644744,53,66,53,53,9690,0,6,137,438,896,1051
57100,523,67,1.3441726003634331,3.322677791624523,1.3854545241787364,8.022004880857148,47,72,46,43,8882,0,1,113,381,893,953
57200,513,52,1.348672171037267,3.2385076519124585,1.4262173586870142,7.923376431030531,45,74,45,45,8594,0,0,112,367,835,962
57300,485,50,1.3258523260688815,3.3026895637808944,1.963357698020852,8.115803287979139,44,75,44,48,8366,0,7,98,358,798,963
57400,502,71,1.3221293830168508,3.240752835224418,2.3514815635214252,8.365766326719802,53,66,53,52,8998,0,4,76,368,823,1039
57500,546,73,1.3162061201233322,3.2149009060169034,2.232567415933651,8.744627489277468,53,66,53,56,9862,0,14,121,460,815,1194
57600,577,76,1.3377012786534621,3.3073051057561567,2.0499530499192944,8.960025544506939,50,69,50,50,9802,0,5,133,434,881,1078
57700,532,60,1.3318198254620768,3.3184946106945183,2.066850767979152,8.73782573823251,50,69,49,50,8828,0,5,121,429,768,981
57800,527,72,1.334714816206983,3.325986395082516,2.011171900858024,8.174566527047036,52,67,52,56,9471,0,5,120,427,839,1045
57900,518,67,1.3377000263147463,3.27483215669548,1.8074871697917783,8.087562437551865,50,69,49,52,8830,0,4,124,402,785,979
58000,518,65,1.3373952337481894,3.251846255496813,1.6687383944466254,7.947899335869289,50,69,50,50,9095,0,1,118,437,755,1020
58100,494,83,1.349117764111543,3.2274359598122317,1.865507377790322,8.258658096370759,51,68,51,52,9184,0,14,129,386,761,1013
58200,541,43,1.3159598989716312,3.2221405218476504,1.5348972683375814,7.839971523314453,52,67,52,56,8843,0,2,131,411,860,1022
58300,561,68,1.321156930171131,3.188787367362481,1.868970615174746,8.118662124635824,53,66,53,53,9755,0,6,124,439,900,1143
58400,496,55,1.3320435141963995,3.2908460691626327,1.9871485337953607,7.896329134666206,46,73,44,50,8122,0,5,72,361,683,975
58500,495,54,1.3398635221369102,3.277549909929385,2.2539666281415087,8.504063781555306,48,71,48,45,8970,0,5,131,401,793,1082
58600,537,45,1.3161493094649266,3.2464418547845826,1.9773767843575625,8.703532894634806,43,76,43,36,8594,0,4,118,382,809,1043
58700,506,54,1.3345673244637442,3.267914609840769,1.9904502893456861,8.15595044616502,52,67,50,49,9086,0,10,138,434,799,1068
58800,511,58,1.3928229812176363,3.2619177817331892,2.277334940834269,8.740232253633401,53,66,52,51,9451,0,14,134,413,830,1063
58900,545,81,1.3438973969795698,3.2453843396810305,2.891025472124794,9.012550080684752,49,70,48,52,9687,0,23,121,410,850,1080
59000,527,62,1.3510172165352845,3.2690338424411975,1.9309871054468695,8.066558963767559,50,69,49,53,9128,0,5,132,432,773,1064
59100,553,84,1.3375175519305063,3.200243410158883,1.8288642825266088,7.758743043777263,50,69,50,48,9482,0,2,116,423,808,1102
59200,530,75,1.3282967180699479,3.217194327646028,1.815030699953204,7.951709923179638,51,68,51,56,9004,0,4,117,389,826,1030
59300,513,43,1.294809904065334,3.2301556958116633,2.075686361395682,7.932341583801906,48,71,48,45,8609,0,12,120,434,714,1094
59400,522,71,1.335886277515971,3.2409651892603826,2.1325354717500202,8.369148832038054,51,68,51,53,9076,0,10,128,385,847,1048
