tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member,allocate area 1 member,allocate area 2 member,allocate area 3 member
1800,474,13,1.8918920314858878,3.3934567093415455,4.147508171509736,12.136097601141767,61,58,0,0,13736,82,43,277,525,882,729
1900,477,16,1.8737987913866017,3.376653681939658,3.6027893740682644,12.22045801244836,62,57,0,0,14043,13,48,315,526,898,741
2000,492,13,1.8637518206350296,3.3700921666052723,3.8551186198897325,12.602747708349122,60,59,0,0,14220,9,42,307,518,912,773
2100,469,11,1.8622524250022372,3.386624080823767,3.9273071412724248,12.643527735452675,59,60,0,0,14241,24,39,322,526,869,773
2200,477,8,1.8689727797446483,3.372281662319254,4.524507273431061,12.999386601681943,61,58,0,0,14385,14,66,304,555,890,792
2300,474,9,1.8785950979458645,3.397051560474277,3.709225707924253,13.003814642696838,60,59,0,0,13683,29,32,326,551,818,739
2400,480,15,1.8752461641801768,3.29646276952584,4.224427063758071,12.905633127301508,63,56,0,0,14472,1,41,304,570,879,779
2500,485,16,1.865469792505217,3.309805823212642,4.329757866551141,13.242676417251191,61,58,0,0,15187,0,58,364,609,897,839
2600,502,10,1.889590829233114,3.339337181327337,4.208721485090766,12.906399490537103,61,58,0,0,14445,0,60,376,551,851,754
2700,481,8,1.8762376160525278,3.358544208620554,4.222242999634646,13.178187913609758,62,57,0,0,14692,30,46,368,598,906,771
2800,507,11,1.845455889333687,3.2553811217383197,4.394699105546649,13.055510811385567,62,57,0,0,14349,6,58,362,600,858,727
2900,509,25,1.8764373054735244,3.3471679201518474,3.577673472181812,12.952768926407305,65,54,0,0,14932,8,33,385,585,976,743
3000,503,12,1.8593643574940903,3.2655046855969094,3.9503514091913137,12.76907777655631,65,54,0,0,15349,0,53,371,586,1018,765
3100,505,9,1.8685327064076702,3.2144072717891934,3.9086415424536223,13.023844367372083,62,57,0,0,14654,0,69,415,493,957,748
3200,504,13,1.9006484077613066,3.221354710600725,3.0884270299028573,12.406990695275917,63,56,0,0,14902,0,38,402,516,1003,749
3300,501,11,1.8736983739667872,3.2472692615486243,3.5443599542070374,12.815057926582725,64,55,0,0,15074,0,48,382,540,1009,788
3400,529,7,1.8480980602341075,3.2032310265146533,3.8046135332979576,12.419531850732305,60,59,0,0,14910,0,59,352,534,1005,777
3500,487,10,1.8643823568681077,3.2550108973776197,3.3896809123208427,12.502321686749172,59,60,0,0,14087,0,38,354,503,977,716
3600,517,10,1.8618078765519703,3.1787974614724743,3.136972451580196,12.193269074442954,61,58,0,0,15265,0,45,389,531,1036,780
3700,546,9,1.8515115844891028,3.1284866036151344,3.624413418684635,12.383205232947804,63,56,0,0,15186,0,52,362,553,1002,815
3800,512,14,1.8727095668625615,3.1305142194056725,3.364417132088566,11.896291333214712,65,54,0,0,15098,0,41,365,593,1009,748
3900,522,8,1.8748223032625133,3.2456421782832354,4.123085573793956,12.930284275169647,64,55,0,0,15060,0,60,330,626,1014,801
4000,513,13,1.8726354794027924,3.1575829289071264,3.586061159511158,12.777610252291097,67,52,0,0,14975,0,54,342,579,1005,751
4100,513,15,1.8908556892908044,3.1935971005241446,3.2630363574267425,12.541925276511476,68,51,0,0,15071,0,56,386,585,1044,789
4200,540,17,1.8997474032080743,3.1450979327680013,2.9483245857791927,12.755408690826997,67,52,0,0,15342,0,47,380,607,1078,766
4300,533,16,1.9135571977912809,3.1624969045866105,2.8314451073308673,12.631458033413884,69,50,0,0,15372,0,30,390,638,1033,723
4400,538,11,1.8871726676733545,3.26548808300381,3.820642840871868,13.049302759721717,63,56,0,0,15667,0,67,396,684,1064,782
4500,515,5,1.8882688477162295,3.247745511052128,3.1132986852582487,13.144638107974417,66,53,0,0,14931,0,37,384,610,1067,714
4600,529,16,1.886426506284517,3.203139582659781,3.8242743213065813,13.26097053883311,67,52,0,0,15475,0,59,382,625,1096,723
4700,554,13,1.8942557475499193,3.194113901526565,3.9720795386748926,13.238313969724272,67,52,0,0,15697,0,52,411,662,1107,726
4800,554,13,1.8800137844494944,3.1354607116160156,3.633772893569536,12.288824443650281,70,49,0,0,15539,0,50,365,670,1106,712
4900,550,8,1.8722182188331025,3.216539292291502,3.2926732926188413,13.227800305386733,70,49,0,0,15502,0,32,377,665,1111,738
5000,529,7,1.8593677724220918,3.286476193499615,3.4952330651861643,13.17933944690975,65,54,0,0,15683,0,52,379,697,1121,766
5100,546,12,1.8757161564714337,3.162905228456755,3.568122933040166,12.901316985638944,68,51,0,0,15440,0,54,405,638,1048,731
5200,516,14,1.868771084935738,3.150411860982197,3.916044653226336,13.11100147831989,68,51,0,0,15908,0,62,426,674,1065,799
5300,552,18,1.8532438274687706,3.149121036382734,3.59343058089605,13.16472696980171,67,52,0,0,15437,0,45,384,638,1029,758
5400,539,11,1.8574144574651985,3.2318526173583506,3.581638677223773,13.105925674198149,67,52,0,0,15200,0,65,381,655,1037,739
5500,516,12,1.8657219391645758,3.1021091233645834,3.208011513374041,12.752462483339334,67,52,0,0,15250,0,50,379,720,984,737
5600,513,13,1.8485737154612856,3.127684484214695,3.0649386517878883,12.645983732077616,65,54,0,0,15337,0,48,361,670,1071,762
5700,527,16,1.8759342790276587,3.1926428817765156,2.7530755285949446,12.99750376351368,65,54,0,0,14800,0,27,307,677,1086,695
5800,525,15,1.8739644588279487,3.1497217424254584,3.0567466076079146,12.542880570233258,68,51,0,0,15358,0,43,335,708,992,753
5900,553,10,1.8528182196588647,3.1768259661898877,3.5505799387693373,12.415644220170194,67,52,0,0,15409,0,49,369,683,1094,775
6000,511,14,1.8495376742448986,3.151443785899175,3.6131319330062577,12.332208793182335,66,53,0,0,15102,0,47,351,647,1015,731
6100,536,12,1.8602270135107881,3.080252057961473,3.1343763657245294,11.712717951399327,66,53,0,0,14669,0,41,322,670,1006,741
6200,502,16,1.8536530530658875,3.084048700217102,3.5769268764644697,12.648785384222393,65,54,0,0,15274,0,53,359,643,1025,770
6300,505,11,1.8600428712789656,3.095628642192813,2.96745569164333,12.110029666557068,69,50,0,0,15007,0,33,338,640,1048,744
6400,533,15,1.860471344989631,3.185508642328047,3.1244413343799717,12.865845006575627,66,53,0,0,15578,0,43,343,653,1061,810
6500,540,12,1.8330961344573282,3.1534626800177072,3.590311434704546,12.763501926437943,67,52,0,0,15772,0,56,334,637,1110,827
6600,507,16,1.8404057399049836,3.135886624401264,3.740083712711023,12.646160754816457,66,53,0,0,14898,0,51,295,591,1016,817
6700,540,19,1.8277050841719342,3.1471637853698025,3.30968873995536,12.254981620811964,64,55,0,0,14984,0,50,335,605,980,809
6800,521,15,1.8311325621961054,3.166329945622166,2.5565797169594555,12.31818532684472,66,53,0,0,15213,0,33,365,641,1015,785
6900,523,14,1.8282871664094613,3.1521890801737267,3.6167948013107156,12.227945430274408,64,55,0,0,14799,0,56,359,603,963,805
7000,482,9,1.855818936787971,3.129108341724861,4.062206066531568,12.361061999936249,64,55,0,0,14690,0,77,312,598,971,819
7100,523,11,1.82702595524834,3.150749956122567,3.1716251582136215,12.042867161364843,63,56,0,0,15262,0,44,392,658,1001,805
7200,504,14,1.8258551573355108,3.1225291550995617,3.0947881733683773,12.4675024325556,62,57,0,0,13994,0,40,354,525,920,725
7300,489,17,1.8359717697029578,3.2183763888424295,3.5485725564029407,12.43378305679575,65,54,0,0,14976,0,47,369,629,970,751
7400,523,13,1.8390430968035387,3.162026438976254,3.144072414037327,12.284936280567024,67,52,0,0,14256,0,38,345,617,975,749
7500,511,9,1.8461739058610707,3.1194758336762747,2.797806436871074,11.841092331159805,64,55,0,0,14130,0,31,337,590,969,722
7600,488,13,1.8487563489298293,3.1195937238505254,3.3071844628025677,12.41133958661237,67,52,0,0,14387,0,52,342,586,989,722
7700,486,15,1.8612895385391242,3.1615795001397458,2.7475736686222443,11.899912112177047,60,59,0,0,13225,0,39,310,475,944,677
7800,480,10,1.8149155979574265,3.1182903705135434,4.091090688518833,12.320055162842982,67,52,0,0,14626,0,51,318,591,1032,733
7900,475,5,1.8126493322825954,3.109430954429504,3.5025084324891638,11.95138880920335,56,63,0,0,12994,0,37,312,499,898,674
8000,477,20,1.7980038747912974,3.073185140068947,3.3849128532789314,11.786969527817504,67,52,0,0,14270,0,41,333,579,989,694
8100,485,12,1.8191619427971455,3.125844986197278,3.3829216654946013,12.14905180532801,63,56,0,0,14127,0,43,337,546,965,710
8200,501,12,1.8045450377213583,3.169240021070497,3.667433204336841,13.065167707630572,63,56,0,0,14385,0,53,307,589,1022,719
8300,472,15,1.8370215320205308,3.112477691403858,3.0265917251431618,12.31528060840983,65,54,0,0,14319,0,37,326,606,1016,687
8400,520,12,1.799854944470258,3.1206482730264837,3.1540270063548053,12.55145538489432,64,55,0,0,15400,0,54,348,656,1084,770
8500,504,9,1.8413911237365232,3.190545440371009,2.8090223999205453,12.415958940191713,68,51,0,0,14274,0,26,354,592,1010,668
8600,496,7,1.828350788977677,3.1447811065850577,3.205146184735328,11.720818193841255,65,54,0,0,14722,0,47,327,623,1071,736
8700,481,6,1.8533609849905768,3.167806746075949,4.05914639863509,12.579588308218227,65,54,0,0,13875,0,48,304,548,980,706
8800,515,20,1.8365939787235583,3.183343528978169,3.3406324735887565,12.74792763956956,61,58,0,0,14647,0,39,340,614,1057,712
8900,534,11,1.8351325734466308,3.1839151496179285,3.0042036269596895,12.733417366918005,66,53,0,0,14691,0,35,303,610,1008,753
9000,514,12,1.8300662515200623,3.2022828078435923,3.2683167671005413,11.933999883558283,68,51,0,0,14325,0,29,315,598,997,746
9100,505,9,1.8327203794531015,3.138387580704911,3.6112631477953174,11.60782995022176,60,59,0,0,13647,0,46,304,547,924,714
9200,498,17,1.838542361823617,3.258543877566783,3.631653013327993,12.418785800616718,65,54,0,0,14938,0,61,322,579,1000,743
9300,507,15,1.8401593403836372,3.2189332381206683,3.3256637189095692,12.707222450541337,67,52,0,0,14597,0,47,309,622,1017,720
9400,507,16,1.8561392882137429,3.190132955358054,2.9956344067568073,12.343194105846017,64,55,0,0,14189,0,22,339,608,992,682
9500,506,9,1.836557806402056,3.1747927543532883,3.096844193490357,12.190938484481013,65,54,0,0,14002,0,54,359,567,960,716
9600,498,9,1.8527816164066533,3.267283639709282,3.3049465842690404,12.971393154675477,68,51,0,0,14844,0,53,337,614,1048,731
9700,529,11,1.8319512427834967,3.2870291081312915,2.971879255319205,12.756403953377333,66,53,0,0,14465,0,37,353,597,1001,709
9800,516,12,1.8660673189616046,3.181518185979204,2.7136663297239267,12.169421006675863,62,57,0,0,14248,0,44,388,616,1014,648
9900,528,10,1.8552965794008542,3.2222098203631346,2.700750685500515,12.283945161912579,62,57,0,0,14259,0,24,354,575,979,676
10000,483,13,1.8424236223335302,3.1938484401259317,3.5588762594694803,12.072258765306788,64,55,0,0,14407,0,44,343,585,992,737
10100,519,12,1.83900259339179,3.2594044131313904,3.8109476522621004,12.972184077413976,65,54,0,0,14428,0,46,332,610,1048,701
10200,536,10,1.8592917525201162,3.1847195327704707,2.6499870144338105,12.447889296941113,62,57,0,0,14712,0,22,337,603,1078,719
10300,519,10,1.8715617100972866,3.25577997731923,2.922200455069215,12.385570646517069,67,52,0,0,14068,0,38,310,592,1016,709
10400,492,7,1.8987081819260456,3.126305953002807,3.712971590624125,11.980496499236367,64,55,0,0,13619,0,47,298,605,965,641
10500,506,14,1.8767468632084867,3.1577824724388552,2.760055198984657,12.096369671310306,66,53,0,0,14310,0,40,303,637,1085,674
10600,506,10,1.8815477211099096,3.179141777605616,3.1425913578334668,12.030235237750965,60,59,0,0,13742,0,30,278,560,1007,698
10700,470,14,1.8471838634622229,3.1150674243472065,2.73674506130269,11.66607876738908,62,57,0,0,13661,0,38,272,553,1015,654
10800,502,13,1.8631626650273696,3.1084981201642465,3.5783724525022116,12.229105490081373,68,51,0,0,14487,0,62,300,565,1040,726
10900,489,13,1.87240625606796,3.180285840588586,3.5194535777957037,12.248994665288423,64,55,0,0,13393,0,41,265,528,1044,629
11000,484,16,1.863865043448472,3.1185724820230907,3.2733697050630606,12.240427740972248,64,55,0,0,13975,0,48,269,572,1106,642
11100,513,23,1.8664346043286515,3.1365386904496266,2.782446709628805,12.252217524056368,65,54,0,0,14746,0,37,321,563,1090,679
11200,500,21,1.852570569819768,3.0863783272832626,3.2305744419741176,11.673112149587661,59,60,0,0,13499,0,40,285,508,986,648
11300,501,7,1.8302715635737365,3.1274190673322293,3.259740810584997,11.98674486623233,64,55,0,0,14518,0,63,291,566,1081,765
11400,493,20,1.8454809058333563,3.1482816736652497,2.9783025573590476,11.742736260705522,69,50,0,0,14394,0,39,324,540,1026,701
11500,518,18,1.8461348597963876,3.1478002824674216,3.4377758516161365,12.645919213415246,62,57,0,0,15293,0,59,285,603,1090,779
11600,486,10,1.8631632717146602,3.155283705588206,3.052146625281982,12.458842418023389,66,53,0,0,12859,0,30,253,541,942,646
11700,490,18,1.8686932791822075,3.118722563310558,3.4174063879457357,11.730814830492891,69,50,0,0,14267,0,54,252,567,1053,706
11800,473,18,1.852135061390777,3.1186219584938737,3.0157219337659766,11.777095410213827,62,57,0,0,13967,0,32,281,581,1004,691
11900,486,16,1.8490999274568145,3.175123679744499,2.534658644498236,11.801482657471581,62,57,0,0,13641,0,18,270,569,973,655
12000,461,15,1.8211588036677258,3.271622198465953,3.779430668439956,12.069502785576075,64,55,0,0,14135,0,43,276,579,954,764
12100,519,10,1.8509191155833817,3.1608356808439857,3.796348630548432,12.858636429298548,57,62,0,0,14273,0,65,287,620,992,725
12200,498,6,1.838627422274206,3.185647743944545,3.155972092907165,11.372514082875636,62,57,0,0,13631,0,34,287,586,982,678
12300,478,13,1.83842729565344,3.1371191477835816,2.920994093995855,12.184106710622778,62,57,0,0,14442,0,34,314,633,975,733
12400,518,8,1.84587531835817,3.10264178273785,3.31876267954799,12.214181590573185,61,58,0,0,14361,0,50,331,569,984,776
12500,492,8,1.860476276177176,3.1432867620167584,3.1703842360931596,12.34814531637251,67,52,0,0,15014,0,51,353,615,1065,780
12600,532,11,1.8389150580499767,3.202065514412705,2.7971280580802453,12.05600306472166,63,56,0,0,13749,0,29,309,541,985,724
12700,513,9,1.8489538736641804,3.2387540618209996,3.123323261119834,11.9263814450694,65,54,0,0,14052,0,33,293,639,1012,683
12800,505,10,1.8364693975938515,3.168222709353462,3.1114876712235557,12.229469926802231,62,57,0,0,13927,0,36,267,546,1035,710
12900,498,17,1.83498492705864,3.181634185472056,2.8992408440017887,11.784543734959573,66,53,0,0,14607,0,50,264,590,1111,731
13000,480,7,1.855611745196302,3.130578558928147,3.6322046516792663,13.050113464832299,67,52,0,0,14621,0,60,282,600,1098,714
13100,474,7,1.8583126397450607,3.092128492954578,3.8747373150603726,12.13475113152608,60,59,0,0,13419,0,39,260,601,984,656
13200,482,14,1.8288128982771414,3.195996506427611,3.014787021265158,12.78767390489975,69,50,0,0,14782,0,50,294,639,1074,719
13300,499,14,1.8585600327968606,3.1647027054197507,3.2357242152639727,12.692424835532883,63,56,0,0,14971,0,54,278,668,1081,744
13400,500,6,1.8572360664553103,3.227859504890369,3.053259737557087,13.320878189723501,66,53,0,0,14398,0,46,302,615,1040,681
13500,530,15,1.8670098532461754,3.202852503479755,2.522343019923074,11.988500226399765,68,51,0,0,14340,0,33,293,653,1023,705
13600,473,8,1.8757049628760591,3.2677679905451087,2.419750412830066,11.512624681818053,67,52,0,0,13424,0,28,300,589,997,643
13700,526,13,1.8791181919626794,3.2001048165472046,3.0612051909319966,12.444361393814093,68,51,0,0,14216,0,35,281,645,1023,670
13800,522,7,1.8700748033664834,3.214418540069764,3.302026781411611,12.43059534370479,67,52,0,0,14653,0,38,283,689,1067,734
13900,503,11,1.8777688836777207,3.1991797233832773,2.9777871463693173,12.338969740795996,65,54,0,0,13431,0,28,293,576,962,627
14000,490,9,1.868997386847383,3.1479283464106578,2.511804101066991,11.926590571373357,68,51,0,0,14449,0,35,277,640,1044,728
14100,501,13,1.863546110861371,3.2319419770388773,3.614285352320658,12.810507082261847,62,57,0,0,13567,0,37,295,585,967,657
14200,502,11,1.8363708228981477,3.1564929190307676,3.45199152876911,11.869774426517226,67,52,0,0,13919,0,36,301,569,979,693
14300,504,12,1.8379773190641533,3.148070499872862,3.1954236171976835,12.407962989408798,67,52,0,0,14424,0,42,296,579,1087,719
14400,513,9,1.8500477862862383,3.216808741717778,2.7742584953603124,12.063112672621289,65,54,0,0,13583,0,31,302,571,964,664
14500,458,8,1.8355449514186983,3.1644331754972272,2.8551967278734076,11.730764218669435,64,55,0,0,13499,0,32,336,506,983,650
14600,497,17,1.856817646960744,3.1816060725126873,3.279461406658017,11.566022348096837,67,52,0,0,14630,0,38,307,539,1078,732
14700,500,9,1.852098146691049,3.198233371638616,3.7889240143854694,11.980068203355918,64,55,0,0,14404,0,55,295,590,1038,687
14800,495,12,1.8008021607248603,3.1719926771706737,3.1244681628174438,11.760896045845021,61,58,0,0,13647,0,36,305,544,972,669
14900,501,14,1.8586824628500207,3.168730665061714,3.394193553010546,12.525601908378967,70,49,0,0,15612,0,63,360,629,1068,766
15000,521,6,1.837059598615397,3.1372799492493897,3.286768830639116,12.769662751047424,65,54,0,0,14157,0,38,333,549,993,757
15100,480,9,1.8252698171442714,3.155250399551199,2.6793892785197126,11.833976649140906,65,54,0,0,13330,0,38,294,551,927,654
15200,510,6,1.8649884780772406,3.2384233069528063,2.6735554885143062,11.751132692009932,65,54,0,0,14405,0,35,343,587,1046,746
15300,497,6,1.8414524577973066,3.193742145071357,2.4192600997610856,11.623205618836534,64,55,0,0,13785,0,27,317,550,1017,698
15400,489,7,1.8427208993152338,3.2236797394210863,3.2495550779902014,12.163762405026308,67,52,0,0,13530,0,43,284,554,1020,671
15500,500,9,1.8366608715596862,3.1627337977657692,2.590403235431938,11.875271129567814,66,53,0,0,14554,0,22,325,603,1044,700
15600,474,13,1.8165794363886942,3.195482629705436,3.616933442176838,12.34643178927224,61,58,0,0,13808,0,41,285,531,979,729
15700,504,11,1.819614219682865,3.2603866534238524,2.5717010149114032,12.341255610297738,66,53,0,0,14059,0,36,284,546,1037,717
15800,497,5,1.827885946080726,3.1993792087729904,2.99440880263443,12.411646904119767,62,57,0,0,14044,0,38,320,491,1055,745
15900,469,7,1.833378188778109,3.247122767830427,3.372678030880952,12.10476722023494,67,52,0,0,13575,0,44,349,462,926,749
16000,466,7,1.8202511388701492,3.098033715693593,3.404306878933708,11.7781860839771,65,54,0,0,13903,0,52,294,503,973,727
16100,487,11,1.831517974370124,3.1797943057593687,3.1734247312331134,12.286479785873377,65,54,0,0,14433,0,65,294,541,1046,767
16200,488,10,1.810618738006138,3.217046927519768,3.573049697123618,12.768253698884607,63,56,0,0,14353,0,55,303,524,1139,714
16300,484,12,1.8223517129563598,3.1937932978578143,3.1126732761973184,12.707013754580679,61,58,0,0,14022,0,45,332,447,1044,691
16400,468,14,1.8192336881797329,3.193922097100339,2.5998838155808546,12.278498793987419,65,54,0,0,14135,0,31,312,501,1053,726
16500,482,6,1.80997514084178,3.1957075557240735,3.0061487248367706,11.835528411620114,63,56,0,0,13173,0,38,289,490,978,696
16600,491,10,1.7919118004513777,3.150597401346535,2.8919390566276992,11.5715018609358,64,55,0,0,14140,0,49,278,567,1037,742
16700,504,17,1.7992277067748765,3.1200053001850194,3.0485390484252486,11.947866966225854,65,54,0,0,13858,0,26,333,565,943,743
16800,500,17,1.7881626382625233,3.100151170318629,3.1099227182555236,11.769880196763644,66,53,0,0,14047,0,45,334,507,962,785
16900,516,15,1.797727486782301,3.12354638000622,3.5746369514851817,12.75700744055747,63,56,0,0,15097,0,54,370,563,1039,825
17000,503,10,1.804273909594375,3.1359303160849072,3.444385889563223,12.080045421927561,66,53,0,0,14390,0,41,310,565,978,774
17100,526,7,1.8269391507041757,3.1678043507702904,3.0360393681788223,12.716482931311413,66,53,0,0,15025,0,50,366,612,1054,808
17200,523,10,1.8094808265770652,3.1371729578472762,2.7141355004882315,12.52329468443788,63,56,0,0,14255,0,38,318,590,967,756
17300,474,10,1.8139620002142147,3.1848568057012927,2.668250424063956,11.611988888407586,64,55,0,0,13646,0,37,288,569,886,764
17400,487,14,1.8254769851333763,3.1294516541189834,2.9795645408080618,11.840447977289116,62,57,0,0,13442,0,42,316,513,922,763
17500,521,10,1.8124778547947196,3.081383594546454,2.7800872513992148,11.500917758246771,65,54,0,0,13429,0,24,295,553,898,747
17600,467,6,1.831082546521167,3.0478642115751313,2.8351569634622833,10.935895006668256,64,55,0,0,13633,0,39,330,563,849,769
17700,480,13,1.8229002291128247,3.1392111361055517,3.552936749729821,12.65076815597233,61,58,0,0,14375,0,38,318,620,926,795
17800,491,15,1.8056353472868387,3.0985234584729486,2.966357032315253,11.735558646824048,67,52,0,0,14339,0,39,269,596,908,845
17900,514,9,1.814740159617337,3.06879272079375,3.514273292770074,12.116922355164627,62,57,0,0,14333,0,38,300,598,867,848
18000,482,9,1.834146345107479,3.097045953606728,3.9093657679467197,12.386437323611014,65,54,0,0,14193,0,41,292,592,894,811
18100,532,10,1.8047799915518266,3.10532524641804,3.0283428992598846,12.268912157359111,66,53,0,0,14501,0,36,292,642,940,837
18200,488,12,1.8049843334948688,3.118858245883124,2.8318518697698534,11.373634255484621,67,52,0,0,13740,0,32,285,535,905,784
18300,510,10,1.8212182000993835,3.188220694310481,3.2283608990419754,12.127155641454102,62,57,0,0,14651,0,43,332,578,975,874
18400,525,13,1.8289497403370083,3.1731771002955464,2.4472331717364906,11.537750660907365,65,54,0,0,14592,0,22,314,605,955,838
18500,510,7,1.8400831319079898,3.1213928420125034,3.320987639319122,12.32242481494912,65,54,0,0,14449,0,30,333,552,980,843
18600,519,11,1.8307723497756856,3.134337635613234,3.14519736467331,12.403878262520344,66,53,0,0,14371,0,34,303,574,954,805
18700,493,16,1.8537837906201733,3.121437031021066,3.800724352441348,12.506294509968525,61,58,0,0,14461,0,58,295,563,973,803
18800,510,8,1.8184117756759952,3.092879761004151,2.651928199584394,11.63344253061421,67,52,0,0,14385,0,25,313,571,961,808
18900,506,10,1.8295694727423648,3.1761146397742634,2.5549429513170225,11.498902120908792,65,54,0,0,13365,0,25,299,513,929,755
19000,503,6,1.8184257833819868,3.1336133288331443,3.0373050157719446,12.365678394232022,64,55,0,0,15207,0,45,344,576,1045,871
19100,483,4,1.8381439453937591,3.149211648807127,3.172399496303486,12.134403032705473,68,51,0,0,14718,0,49,358,558,981,832
19200,518,7,1.8125217660126256,3.1729490297039007,3.247975780578183,12.487432503504953,63,56,0,0,14831,0,40,367,609,931,822
19300,512,10,1.8110184221466346,3.1689105402936684,2.750994451330913,11.701727054218892,64,55,0,0,14192,0,36,314,522,960,883
19400,480,6,1.8296784228997125,3.2024582237637675,2.808793641853463,12.164059680960737,60,59,0,0,13610,0,38,287,547,901,773
19500,506,12,1.8342837132597305,3.1444448128613427,2.792073971810087,11.922849733019694,62,57,0,0,13727,0,25,311,555,875,811
19600,478,11,1.7809903334887178,3.076430957181155,2.7609661745963963,10.753474261598688,64,55,0,0,13688,0,37,299,529,795,843
19700,491,8,1.7913271658734717,3.1908224584632596,3.6923302873602704,11.847127196075949,65,54,0,0,14012,0,50,290,552,918,843
19800,539,16,1.8002141242765075,3.1813580185693398,3.715982164704251,12.758997920502477,61,58,0,0,14312,0,45,290,584,926,806
19900,486,5,1.7896195506236723,3.1406225506094994,2.910170441663565,12.33061524422909,66,53,0,0,14848,0,50,291,634,936,844
20000,548,11,1.7851168507942992,3.1671580257448255,3.0300486319398563,12.383477052388516,65,54,0,0,14968,0,33,302,617,942,928
20100,501,11,1.7911685317825021,3.0870869312471645,3.3795341617341994,11.806066328968061,64,55,0,0,14626,0,37,304,580,921,856
20200,523,5,1.7899594684898108,3.1236038274632474,2.5527333740260225,11.681561432432291,64,55,0,0,14272,0,36,316,613,969,798
20300,526,15,1.751926357357549,3.1877031008961625,3.459339560728099,11.673696568671492,61,58,0,0,14079,0,54,260,575,918,832
20400,477,12,1.7802109197094118,3.173333306960671,3.447636591596077,12.163201416834086,67,52,0,0,14671,0,49,312,555,917,857
20500,504,13,1.776384694440714,3.1683929625099103,3.1261137257664915,12.331492160004348,65,54,0,0,14911,0,48,285,607,995,874
20600,509,13,1.777145662485295,3.1547357304080776,3.0103328214212373,12.314517863325785,63,56,0,0,14321,0,51,274,566,908,876
20700,515,9,1.8184704833743075,3.0804400087467005,3.759042776497117,12.084643098072766,71,48,0,0,15392,0,64,336,552,1036,919
20800,521,8,1.8228856516321161,3.155685494551157,3.173296898222653,12.0448397341699,65,54,0,0,14275,0,34,335,527,1032,835
20900,521,12,1.8287046298890077,3.1199273541626567,3.0013617356634974,11.830722627378847,65,54,0,0,14682,0,33,333,544,1021,816
21000,529,6,1.8100594712026432,3.1405668909881417,2.804443645618977,11.899456572975375,62,57,0,0,14581,0,33,318,609,987,848
21100,545,8,1.8007753428174382,3.138039261630279,3.2859998270630104,12.257121127268004,71,48,0,0,14551,0,40,313,556,1012,828
21200,522,9,1.794342207324823,3.207396509635182,2.968790913866042,11.92724947385259,62,57,0,0,14155,0,34,279,556,1031,793
21300,528,13,1.794665891626848,3.1992077434275785,2.715224392328997,12.035050221709486,63,56,0,0,13738,0,35,279,508,976,765
