tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member
111700,1143,16,1.4010740816371188,2.8772644206240607,3.0307460889104454,7.2636726485626495,129,371,0,0,28966,0,31,4169
111800,1147,17,1.3770543907240316,2.979757590060077,3.034005425137179,7.315455626463975,131,369,0,0,28759,0,24,4097
111900,1192,15,1.3895828300558337,2.906794281077574,2.9974308377592926,7.202894099373284,141,359,0,0,29804,0,33,4200
112000,1189,13,1.3944737708858537,2.8723162030099383,3.1435801768105462,7.372770927521248,126,374,0,0,29166,0,36,4215
112100,1092,7,1.3870139363754626,2.849134376797104,2.2359411600213788,6.501608806122367,123,377,0,0,26791,0,20,3813
112200,1130,9,1.4064898075295502,2.8860717423385736,2.5156011628360373,6.7430189513976995,132,368,0,0,28806,0,19,4117
112300,1148,15,1.3664292152422388,2.858235895757882,2.987190465803474,7.215616991172851,121,379,0,0,28353,0,47,4032
112400,1119,10,1.3670164812272874,2.8941202605851357,2.695930403769771,6.920788624636357,137,363,0,0,29714,0,35,4259
112500,1208,19,1.3958524978675144,2.840603859798981,2.871708380407969,7.1350551765143315,119,381,0,0,28990,0,21,4092
112600,1136,16,1.3897025935076792,2.8727020902419853,2.621011378258546,6.754404763067608,131,369,0,0,29939,0,46,4303
112700,1211,15,1.3825427795140552,2.892328009711598,3.2309747381140927,7.483913728395979,130,370,0,0,30214,0,41,4277
112800,1125,16,1.3923573632581638,2.9153571656241697,2.638811322710785,6.94258450141337,129,371,0,0,28100,0,30,4019
112900,1104,5,1.3810488202482345,2.918703055610085,2.6270929585401093,6.89499085499192,123,377,0,0,27855,0,36,4002
113000,1129,13,1.3884470549382844,2.8834282834059963,2.749160210096502,6.94638294613187,131,369,0,0,29311,0,35,4153
113100,1177,12,1.3801596103939693,2.9067488790500575,2.8064811003330727,7.071411104151662,125,375,0,0,29056,0,34,4170
113200,1119,18,1.3959153219116394,2.905552370174409,2.8243724027177346,7.099017383760256,119,381,0,0,28274,0,34,4012
113300,1138,9,1.400049455096754,2.9150450928487004,2.5400534792070384,6.770948377400274,131,369,0,0,28468,0,15,4099
113400,1185,15,1.3935715612492034,2.8827596699664326,2.8447394705916382,7.12248864352791,131,369,0,0,30398,0,22,4305
