Agent ID,Area ID,x,y,Resource: 1,Resource: 2,Resource: 3,Resouce Average,Leader Evaluation,Member Evaluation,Allocated Subtasks,Refused Subtasks,Member Count,Leader Count
357,0,40,30,1,5,4,3.3333333333333335,0.5544257839276323,0.33145010420600174,1065,0,40812,109189
188,0,0,12,2,5,1,2.6666666666666665,0.5805996984537182,0.34019738275704026,334,0,48560,101441
41,0,1,5,1,1,1,1.0,0.6056141389101217,0.34616737884420107,2002,0,81768,68233
171,0,21,27,2,1,5,2.6666666666666665,0.8367201864031414,0.3569913595594344,11684,23,113050,36951
490,0,8,20,4,1,3,2.6666666666666665,0.7053512459295568,0.29759912628849344,320,1,37066,112935
103,0,17,37,2,5,1,2.6666666666666665,0.7127384569107944,0.38595537224954074,272,0,42804,107197
147,0,39,40,1,5,5,3.6666666666666665,0.613303964666315,0.4178409563103017,135,0,29669,120332
210,0,40,0,1,3,1,1.6666666666666667,0.6787802402887464,0.4406480863188214,186,0,28152,121849
471,0,12,34,1,2,1,1.3333333333333333,0.5281116371560254,0.25942266578955975,172,0,35186,114815
376,0,41,23,1,1,5,2.3333333333333335,0.6241622965307798,0.47552639971613897,1595,16,45924,104077
237,0,23,27,5,2,3,3.3333333333333335,0.7523509993926579,0.35809331673114675,430,6,47482,102519
454,0,39,11,1,2,1,1.3333333333333333,0.5184621371054728,0.22278792981992332,127,0,25961,124040
418,0,25,3,1,4,2,2.3333333333333335,0.63506347167403,0.31883783165667284,1667,5,55009,94992
481,0,9,22,2,4,1,2.3333333333333335,0.6772522017431742,0.38427832244441334,214,3,30735,119266
352,0,17,26,1,4,4,3.0,0.5618475942607555,0.29088622595765573,247,6,36203,113798
466,0,47,8,1,4,2,2.3333333333333335,0.5998300574804886,0.2621057186570984,155,0,32499,117502
92,0,40,16,2,2,2,2.0,0.7917125096870224,0.3675838216217922,381,0,61733,88268
344,0,38,35,3,2,1,2.0,0.7716677464592168,0.3185857708680374,135,0,35553,114448
67,0,20,20,1,4,2,2.3333333333333335,0.7102594981295616,0.4850998414097686,5379,24,69754,80247
181,0,41,42,1,2,5,2.6666666666666665,0.43886875028944794,0.3779132115505251,763,4,38394,111607
45,0,6,35,1,2,1,1.3333333333333333,0.596704419955443,0.35410603616508834,513,0,36527,113474
301,0,3,37,1,4,2,2.3333333333333335,0.7397448355825732,0.529315118952418,11422,15,122095,27906
416,0,40,32,4,2,2,2.6666666666666665,0.6613730919805227,0.46490009540110167,2878,6,80398,69603
20,0,33,45,2,2,1,1.6666666666666667,0.5724445641413067,0.299749802461204,231,0,43241,106760
152,0,43,18,5,4,1,3.3333333333333335,0.5240700799650582,0.39648474408242623,231,4,33861,116140
282,0,44,8,5,4,3,4.0,0.6967050880063108,0.24726279366919665,179,0,37862,112139
89,0,34,22,1,5,2,2.6666666666666665,0.6593482518861794,0.35116805268651546,181,0,34197,115804
138,0,11,44,5,1,3,3.0,0.6140891970465516,0.4186623546884047,244,0,39300,110701
66,0,24,26,1,2,5,2.6666666666666665,0.6968944150033384,0.38107400795339386,339,0,41833,108168
23,0,14,25,2,2,4,2.6666666666666665,0.6886451003471316,0.34499896788714846,178,0,36444,113557
289,0,11,6,1,2,1,1.3333333333333333,0.619229682750087,0.4139455213067547,194,0,39051,110950
136,0,4,43,1,4,2,2.3333333333333335,0.6467922483733495,0.19023549328680545,125,0,27070,122931
248,0,44,40,1,1,4,2.0,0.6257270970870216,0.32271597125803175,164,0,34296,115705
158,0,39,41,2,4,4,3.3333333333333335,0.6872154642797668,0.23883676797500242,334,0,44623,105378
496,0,29,2,3,1,2,2.0,0.8003322597446051,0.43646760488954356,549,8,49465,100536
84,0,9,35,4,3,2,3.0,0.7791542438056205,0.3909973405966561,4454,13,59798,90203
118,0,10,23,1,2,2,1.6666666666666667,0.6652693429341483,0.38456489905967794,648,9,55291,94710
64,0,29,38,5,1,1,2.3333333333333335,0.6862390944453677,0.3462091127535758,1624,0,46799,103202
220,0,44,46,1,2,2,1.6666666666666667,0.7530753590676459,0.311672884913449,158,0,30236,119765
124,0,11,46,5,2,1,2.6666666666666665,0.7265209481504693,0.3415039026263578,2565,18,42224,107777
327,0,46,17,1,1,2,1.3333333333333333,0.7116375186324543,0.4520322347660393,166,0,32970,117031
331,0,49,38,2,2,5,3.0,0.6418342615872764,0.4025879366034476,184,0,37825,112176
291,0,28,41,2,3,3,2.6666666666666665,0.5634784953417912,0.3880185439666128,254,0,43595,106406
0,0,3,2,4,5,1,3.3333333333333335,0.515243937507519,0.4219518866935833,235,0,42537,107464
318,0,40,28,1,4,1,2.0,0.5724045237619965,0.3908031511975535,346,8,34116,115885
262,0,22,26,4,1,2,2.3333333333333335,0.7538478428451202,0.40776471448192664,287,0,44634,105367
