tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,reciprocity leader count,reciprocity member count,message count,overflowed task,rejected task,allocate area 0 member
41200,1467,0,1.4174524138027949,2.8275893445386804,4.401779769515311,8.465062596697347,168,332,0,0,37316,0,95,5388
41300,1484,0,1.4287836834021206,2.8303634407143115,4.674728206527219,8.698688388003696,182,318,0,0,40110,0,111,5761
41400,1531,0,1.4264057552118066,2.8108757249164076,5.311550184838653,9.280774671266034,168,332,0,0,40001,0,152,5778
41500,1543,0,1.4104811381370836,2.798027178565128,4.9293082416982905,8.96895577399975,172,328,0,0,39366,0,126,5665
41600,1480,0,1.4096875680689827,2.7991234852104525,5.0413443781669125,9.014955918808958,179,321,0,0,39903,0,145,5717
41700,1481,0,1.4176023755515161,2.8226296876380332,4.625804260837769,8.760936506598597,163,337,0,0,37203,0,106,5343
41800,1481,0,1.4187311999292316,2.829333799324675,4.93859099879911,8.946360606078695,180,320,0,0,39771,0,135,5717
41900,1470,0,1.431295096655661,2.8323442003637807,5.155784225461356,9.154848334343482,174,326,0,0,39859,0,164,5700
42000,1512,0,1.4331768520766106,2.8233070682755192,4.726059648512818,8.875908498980642,171,329,0,0,38356,0,126,5528
42100,1491,0,1.4229593755685617,2.8195629212656077,4.743992848993077,8.832004875844365,178,322,0,0,39265,0,120,5637
42200,1461,0,1.4258294774670275,2.8132780529949986,4.905741465307602,8.948422884615754,171,329,0,0,38742,0,139,5558
42300,1490,0,1.4465952236333908,2.81753435968021,5.1592488470885485,9.212385173369503,168,332,0,0,39664,0,147,5710
42400,1454,0,1.4097235342688743,2.796266558126318,4.791187901461227,8.787592825534269,166,334,0,0,37675,0,106,5404
42500,1442,0,1.4212194210448224,2.79356068991825,4.933264053184783,8.876323128840797,170,330,0,0,39859,0,150,5710
42600,1453,0,1.424714498885516,2.8360312854060385,5.5056977970070795,9.386538026306638,174,326,0,0,40591,0,204,5818
42700,1476,0,1.4254430168577599,2.810271038341802,4.5912888441319595,8.605122914753943,157,343,0,0,37013,0,98,5315
42800,1504,0,1.4180925185331623,2.818873003048554,4.591065664873415,8.585015251860247,177,323,0,0,40062,0,127,5749
42900,1484,0,1.4293513205783528,2.879434084347131,4.668050442770931,8.826898699759349,169,331,0,0,38113,0,87,5450
43000,1496,0,1.4214567719490805,2.779498130076058,4.725334013477795,8.777778759701663,164,336,0,0,38402,0,115,5512
43100,1498,0,1.4206575598021849,2.7818190371185256,4.558012367146558,8.638770580458923,170,330,0,0,39067,0,97,5620
43200,1484,0,1.4104658125865552,2.833670454654258,4.4938018591763464,8.574660146286256,162,338,0,0,38509,0,107,5497
43300,1452,0,1.4257361165196383,2.8449261961754218,4.004028603335048,8.098466513469292,166,334,0,0,38309,0,94,5487
43400,1500,0,1.4277800253783917,2.8356564117116942,4.01233346364476,8.162285863102596,179,321,0,0,39145,0,108,5599
43500,1534,0,1.4116244093187962,2.81397496470114,4.493196546086621,8.56978332423619,164,336,0,0,39544,0,111,5689
43600,1483,0,1.4231702172424467,2.85399763487765,4.417828140517846,8.527500175984821,173,327,0,0,38658,0,105,5561
43700,1481,0,1.4039441647494622,2.804778927807016,4.136974033129783,8.209619680270231,160,340,0,0,37851,0,107,5404
43800,1496,0,1.418854174816417,2.8219077781404387,4.887336856055397,8.878639752481961,171,329,0,0,39647,0,141,5635
43900,1511,0,1.4057996440265006,2.8521819282125502,4.375853809407904,8.504688859871848,162,338,0,0,38306,0,97,5526
44000,1485,0,1.4025344596724179,2.833094993601005,4.653730310515216,8.58661192768775,181,319,0,0,40371,0,134,5798
44100,1489,0,1.4110647608018068,2.823432886222021,4.723054857207649,8.787748188004835,164,336,0,0,37762,0,118,5385
44200,1533,0,1.4161496316394553,2.8100862492340393,4.773961766891007,8.840260623728248,178,322,0,0,41651,0,129,5915
44300,1525,0,1.4080573232783666,2.809737633272851,4.563199536901601,8.660474709400365,171,329,0,0,38421,0,115,5525
44400,1507,0,1.4313531517818918,2.8397438014231904,4.648016770945108,8.715891906698895,175,325,0,0,39107,0,108,5598
44500,1471,0,1.4199054658886674,2.849154820757205,4.2071130494519915,8.424514518736217,163,337,0,0,37071,0,79,5361
44600,1492,0,1.4153418579844481,2.7968666569898675,5.018014034381236,8.9600113243651,173,327,0,0,40993,0,180,5853
44700,1501,0,1.4286495911401405,2.7926425310181906,4.671431756691357,8.733139503024056,167,333,0,0,39628,0,117,5674
44800,1508,0,1.420411634496719,2.8269805041767433,4.761209526959867,8.90167929197126,161,339,0,0,38623,0,130,5562
44900,1453,0,1.4152373012103951,2.8350701018801434,4.417421475337541,8.539432162229259,163,337,0,0,38820,0,115,5592
45000,1510,0,1.4001222011121786,2.785367849005718,4.646927332384549,8.70594947851159,169,331,0,0,38890,0,116,5510
45100,1510,0,1.4116102373711066,2.7907739688037605,4.464545773639092,8.53181113146236,164,336,0,0,38811,0,85,5590
45200,1472,0,1.4172235548523902,2.8299388190864256,4.532338549956571,8.668311925899404,172,328,0,0,38595,0,125,5588
45300,1473,0,1.4055612805821065,2.802111808760498,4.33434983968771,8.427611347040541,162,338,0,0,37281,0,75,5257
