tick,executed task,wasted task,communication time,executed time,waiting time,all executed time,leader count,member count,allocate area 0 member,allocate area 1 member,allocate area 2 member,allocate area 3 member
3900,172,7,1.6701945613981812,0.49542681746358225,8.971203766005234,9.798993922743925,20,117,156,76,454,132
4000,187,10,1.6826044566948286,0.4354001635619282,9.545934562169855,9.496099114937344,27,110,202,96,455,115
4100,184,3,1.6272837334650834,0.5608895323802443,9.027450137581717,9.496640478458588,19,118,163,66,456,84
4200,152,4,1.619794265501743,0.5277674686424685,10.680549353424349,8.82551087801088,20,117,130,53,423,96
4300,206,13,1.6697106349782578,0.36512794966471424,7.526080591793828,9.719956793206796,23,114,190,100,477,165
4400,191,4,1.6365000998941444,0.49521839271839274,8.257179403929403,9.104177045177043,24,113,125,79,479,137
4500,216,4,1.638704105069386,0.4109714868464868,7.6636405816405855,9.105995865245864,23,114,193,99,497,186
4600,189,2,1.6774563303250951,0.4113061742179391,7.969974017812255,9.156518745959922,22,115,180,70,449,150
4700,187,8,1.656008786377135,0.45957161955691384,8.63919762753586,9.18461465495289,18,119,163,55,425,131
4800,169,2,1.6513800042423616,0.5992138139638139,9.7543088023088,9.3389734987235,20,117,153,98,450,130
4900,191,2,1.6433198517565604,0.48178999595176053,8.48857936181465,8.614257645948818,24,113,170,110,427,109
5000,205,4,1.6416274648141729,0.4126796740840857,6.5951852142955065,8.49324359545683,22,115,198,101,478,156
5100,170,6,1.6373006081343455,0.41608932733932724,8.54413417138417,8.79957697857698,23,114,151,71,481,114
5200,212,4,1.592215159988144,0.41972793872793884,8.309936507936506,9.299239413364415,22,115,193,92,557,128
5300,205,10,1.6134001345034645,0.4011310329247636,7.968849014719369,9.233354020549458,22,115,175,90,545,121
5400,190,4,1.6535292319498365,0.4537055984950721,8.690113776574302,8.780481125599545,24,113,141,85,500,123
5500,208,14,1.6541219250926644,0.4035140211096092,8.312605566002626,9.783995678341263,23,114,156,93,528,135
5600,192,5,1.676008662375332,0.46382082623259097,8.2521133107089,9.324465978465975,19,118,173,67,446,164
5700,190,2,1.6964132034844255,0.46930095802889893,7.984235709551885,9.328315332543276,26,111,165,108,461,165
5800,211,13,1.6570069454212315,0.4147356656501392,8.260217474046419,9.622827562057827,27,110,180,108,503,174
5900,175,3,1.663768831264754,0.5349838494838495,8.80535678210678,8.680956696081697,21,116,131,72,416,135
6000,200,7,1.6351316171505281,0.530082029082029,8.179462939837938,9.291583125208126,17,120,142,71,495,131
6100,196,8,1.6195080189192816,0.4587811216561217,10.82140786990787,9.657513514263512,24,113,138,88,572,131
6200,196,13,1.6945163525429834,0.4420100836126376,9.517445749082361,9.4625658947176,28,109,139,101,493,153
6300,179,8,1.6409843749421713,0.5313153513153513,10.152278374403375,9.2692611000111,20,117,123,74,428,156
6400,195,12,1.6195979684371267,0.4294307636807637,9.429890664890664,9.62564685314685,23,114,159,53,512,140
6500,167,2,1.619232660474922,0.5093760669155407,10.057247463063257,8.975323850126479,16,121,144,49,422,103
6600,210,5,1.6021327159861292,0.41167661298969344,8.546532193468723,9.47823616540838,22,115,197,51,586,137
6700,199,5,1.5877722112735975,0.3982701465201466,8.495045551670552,8.87718068043068,29,108,221,50,557,128
6800,202,6,1.5814331609042955,0.3810422894099363,8.467038993686051,9.132823418411654,21,116,162,64,525,150
6900,206,5,1.60683168950706,0.4379021933948403,7.43685106315253,8.945518724739314,22,115,156,61,526,151
7000,192,6,1.6349538409395135,0.4765841184958831,8.338054749172397,8.566548510313215,24,113,142,80,500,160
7100,199,10,1.5867904190702133,0.41835031652214305,7.900846895966094,8.86933591477322,27,110,156,63,574,172
7200,204,9,1.636867661323417,0.4317880438275175,9.656872314819683,9.204798090798091,21,116,127,65,554,153
7300,198,6,1.6009168932886533,0.5438554778554777,11.358797979797982,9.639257104007106,21,116,128,55,467,136
7400,184,7,1.5958375045128164,0.45948450160950166,8.583408244533247,9.00342322954823,19,118,146,87,499,125
7500,206,6,1.5862123705082272,0.3949411838161837,8.582208388833388,9.781419080919084,22,115,173,86,542,162
7600,189,9,1.5952005537334504,0.41082774986451454,8.90035128760129,9.553444350584055,24,113,145,50,475,137
7700,180,4,1.6419546640088918,0.45895146520146496,7.744326173826176,8.777359362859363,18,119,154,74,433,145
7800,173,6,1.556250606534004,0.5067682317682317,8.937443972693977,9.583985181485183,22,115,125,76,453,137
7900,189,14,1.6365832221911247,0.4441796259296259,7.660193001443,9.775115190365192,21,116,169,84,428,186
8000,199,1,1.5798602871053737,0.37462588228764704,7.554893981835157,9.56923669141316,25,112,192,87,530,150
8100,199,6,1.5763352190068292,0.4078891839154995,7.739193514818515,9.12274516054121,25,112,162,73,534,146
8200,196,3,1.522763264926735,0.4406034257280387,7.338363714501871,8.82200037999496,20,117,172,61,513,129
8300,193,10,1.562958696051932,0.46432260223436694,8.808760022657083,9.173731445025565,23,114,147,58,553,117
8400,225,7,1.5514961939024294,0.4390945848956688,8.724135698838483,9.788530528467057,26,111,177,81,615,155
8500,209,6,1.5948995544017899,0.3741598148583444,6.694015923618865,9.021373141564318,24,113,171,103,532,138
8600,218,11,1.6217572401431872,0.36638443500943496,7.395988483738483,9.260067834942836,18,119,160,101,500,136
8700,165,1,1.5780604799394924,0.5467728105228103,6.868140817515816,8.053202186702187,24,113,140,73,474,131
8800,171,5,1.5744494288835922,0.5404308191808194,6.494004051504054,8.239303474303476,19,118,137,77,392,125
8900,205,7,1.545964555511357,0.43020795664603695,7.528974412283624,8.845065228029627,21,116,166,82,573,140
9000,178,7,1.5528540983708308,0.5579857568901688,9.107154273830746,9.526499804117451,21,116,159,87,444,112
9100,187,4,1.508295219339398,0.4944182255652844,7.568328512990276,9.18402099371217,19,118,165,79,509,129
9200,181,4,1.5452009061747622,0.625883644133644,9.083120754245757,8.725122197247195,24,113,132,77,464,109
9300,193,3,1.5489648262230975,0.39980363590657686,7.829102444940677,8.925355030590325,23,114,149,87,547,149
9400,192,4,1.5239761888211267,0.48548894380473323,8.227991251438619,8.979476234292022,21,116,131,62,525,132
9500,210,7,1.5230459420500713,0.4849307522542816,9.639424488909782,9.631461262593616,20,117,150,65,532,140
9600,191,6,1.52162589983646,0.4849109860727508,8.220255674880676,8.584355651701244,25,112,158,81,561,142
9700,199,7,1.509760816176735,0.42839503552003566,9.4109044982795,9.914328560328558,22,115,149,48,579,127
9800,213,6,1.5180132811540694,0.41257363469863484,9.237788725163725,9.413158286158286,23,114,155,52,585,136
9900,209,6,1.5271331789299554,0.42265688804659385,8.954012249188722,8.996817187714248,22,115,128,47,556,126
10000,213,6,1.4743358612905881,0.4110395886792945,7.417224163907988,8.940510318929443,23,114,179,59,654,124
