AgentID,Cap,Role,Count,TO,Cap,Distance
118,1.67,class Agent.Leader,7,95,3.33,1,130,3.33,1,368,4.00,1,53,4.33,2,139,2.33,1,477,4.00,1,383,3.33,1
238,1.33,class Agent.Leader,5,325,3.33,1,411,2.33,1,34,3.00,1,121,4.00,1,383,3.33,1
296,3.00,class Agent.Leader,7,480,4.33,1,364,4.00,1,164,3.00,1,277,3.00,1,495,4.33,1,458,4.33,1,463,2.67,1
10,3.00,class Agent.Leader,5,227,3.67,1,452,3.67,1,153,3.33,1,37,4.33,1,99,3.33,1
341,2.67,class Agent.Leader,6,360,2.33,1,491,2.33,1,275,3.33,1,482,2.33,1,150,2.67,1,197,4.67,1
92,2.00,class Agent.Leader,5,299,2.67,1,326,3.67,1,469,2.00,1,25,4.33,1,184,3.33,1
210,1.67,class Agent.Leader,7,282,4.00,1,204,3.00,1,37,4.33,1,65,3.67,1,157,3.00,1,71,2.67,1,464,3.67,1
17,2.00,class Agent.Leader,8,446,3.00,1,344,2.00,1,235,3.33,1,331,3.00,1,416,2.67,1,294,2.33,1,79,3.00,1,68,2.00,1
373,2.67,class Agent.Leader,6,1,2.33,1,309,3.67,1,207,3.67,1,437,4.00,1,170,3.67,1,475,3.33,1
305,3.00,class Agent.Leader,5,268,2.67,1,171,2.67,1,453,3.67,1,97,3.33,1,264,2.67,1
116,3.33,class Agent.Leader,7,56,3.67,1,382,1.67,1,304,2.00,1,14,4.33,1,222,2.33,1,111,2.67,1,463,2.67,1
423,2.67,class Agent.Leader,3,368,4.00,1,61,2.33,2,185,3.67,1
42,2.00,class Agent.Leader,5,198,4.00,1,104,3.00,1,427,3.33,2,43,3.33,1,465,2.33,1
478,4.00,class Agent.Leader,5,148,4.67,1,247,3.00,1,307,4.33,1,200,3.00,1,29,2.00,1
206,2.33,class Agent.Leader,4,138,3.00,1,12,4.33,1,290,2.00,1,410,3.67,1
451,2.00,class Agent.Leader,4,84,3.00,1,171,2.67,1,221,3.00,1,431,4.67,1
356,2.67,class Agent.Leader,7,446,3.00,1,312,3.33,1,452,3.67,1,204,3.00,1,49,3.00,1,54,3.33,1,377,4.00,1
151,4.00,class Agent.Leader,7,95,3.33,1,148,4.67,1,136,2.33,1,254,3.00,1,316,3.00,1,283,2.67,1,32,3.00,1
354,2.67,class Agent.Leader,7,312,3.33,1,280,3.67,1,266,2.67,1,53,4.33,3,197,4.67,1,353,2.67,2,381,3.33,1
45,1.33,class Agent.Leader,0
310,2.67,class Agent.Leader,3,422,2.33,1,319,3.00,1,405,4.00,1
390,2.67,class Agent.Leader,6,8,2.67,1,417,3.33,1,80,3.33,1,389,4.33,1,461,4.00,1,219,2.67,1
236,3.33,class Agent.Leader,4,417,3.33,1,163,2.67,2,75,4.00,1,110,2.33,1
112,2.00,class Agent.Leader,6,391,3.67,1,489,3.33,1,68,2.00,1,184,3.33,1,313,3.33,1,262,2.33,1
144,4.00,class Agent.Leader,6,74,2.33,1,16,2.00,1,106,4.00,1,240,3.00,1,330,3.00,1,428,2.67,1
273,2.33,class Agent.Leader,6,81,3.33,1,57,3.00,1,82,4.67,1,265,2.00,1,244,3.33,1,33,2.67,1
317,2.00,class Agent.Leader,5,74,2.33,1,36,2.67,1,370,3.33,1,101,4.00,1,225,3.67,1
324,2.67,class Agent.Leader,7,12,4.33,1,286,4.33,1,378,2.67,1,448,3.00,1,6,3.00,1,297,2.33,1,298,3.33,1
193,2.00,class Agent.Leader,3,160,3.67,1,287,4.33,1,213,4.00,1
123,2.00,class Agent.Leader,5,129,4.33,1,67,2.33,1,101,4.00,1,475,3.33,1,157,3.00,1
217,3.33,class Agent.Leader,8,7,3.00,1,488,4.00,1,106,4.00,1,474,3.67,1,364,4.00,1,380,4.67,1,178,3.00,1,315,1.67,1
376,2.33,class Agent.Leader,4,476,4.00,1,174,3.33,1,133,3.67,1,455,2.00,1
194,3.67,class Agent.Leader,7,476,4.00,1,249,4.33,1,131,5.00,1,158,3.33,1,302,2.67,1,107,3.00,1,458,4.33,1
208,1.67,class Agent.Leader,7,100,2.67,1,494,3.33,1,290,2.00,1,485,3.33,1,380,4.67,1,226,4.33,1,214,3.33,1
493,2.33,class Agent.Leader,7,496,2.00,1,140,3.67,1,280,3.67,1,60,3.00,1,330,3.00,1,362,3.33,1,472,3.33,1
41,1.00,class Agent.Leader,7,162,3.33,1,487,2.00,1,161,4.33,1,265,2.00,1,348,3.33,1,180,4.00,1,379,3.33,1
18,2.33,class Agent.Leader,5,421,3.00,1,422,2.33,1,120,3.33,1,244,3.33,1,146,3.67,1
109,2.00,class Agent.Leader,5,198,4.00,1,434,4.33,1,101,4.00,1,65,3.67,1,178,3.00,1
308,1.67,class Agent.Member,2,133,3.67,1,225,3.67,1
113,3.33,class Agent.Member,3,342,2.33,1,192,3.00,1,151,4.00,1
444,2.00,class Agent.Member,1,73,2.33,1
480,4.33,class Agent.Member,3,296,3.00,1,355,3.00,1,409,3.00,1
141,3.33,class Agent.Member,2,334,3.00,1,425,3.33,1
466,2.33,class Agent.Member,0
377,4.00,class Agent.Member,3,356,2.67,1,11,3.00,1,177,3.00,1
485,3.33,class Agent.Member,3,10,3.00,1,208,1.67,1,354,2.67,1
378,2.67,class Agent.Member,3,324,2.67,1,212,2.00,1,206,2.33,1
468,2.67,class Agent.Member,3,334,3.00,1,188,2.67,1,490,2.67,1
80,3.33,class Agent.Member,3,388,3.00,1,390,2.67,1,425,3.33,1
203,3.33,class Agent.Member,4,374,2.00,1,190,3.33,1,59,2.33,1,256,4.33,1
30,2.00,class Agent.Member,2,59,2.33,1,484,1.67,1
282,4.00,class Agent.Member,3,73,2.33,1,210,1.67,1,404,2.33,1
176,2.67,class Agent.Member,0
353,2.67,class Agent.Member,1,354,2.67,2
405,4.00,class Agent.Member,4,270,3.67,1,310,2.67,1,55,2.67,1,125,3.00,1
447,2.00,class Agent.Member,0
106,4.00,class Agent.Member,5,166,3.33,1,182,3.33,1,144,4.00,1,151,4.00,1,217,3.33,1
71,2.67,class Agent.Member,2,55,2.67,2,210,1.67,1
265,2.00,class Agent.Member,3,41,1.00,1,273,2.33,1,289,1.33,1
172,3.67,class Agent.Member,2,429,1.67,1,321,4.00,1
392,3.33,class Agent.Member,2,375,2.33,2,199,2.67,2
309,3.67,class Agent.Member,4,55,2.67,1,58,3.67,1,289,1.33,1,373,2.67,1
49,3.00,class Agent.Member,3,356,2.67,1,425,3.33,2,404,2.33,1
197,4.67,class Agent.Member,3,354,2.67,1,341,2.67,1,404,2.33,1
119,2.67,class Agent.Member,1,177,3.00,1
472,3.33,class Agent.Member,4,256,4.33,1,210,1.67,2,493,2.33,1,373,2.67,1
283,2.67,class Agent.Member,4,44,3.67,1,272,2.33,1,484,1.67,1,151,4.00,1
120,3.33,class Agent.Member,2,18,2.33,1,305,3.00,1
40,3.67,class Agent.Member,2,114,2.33,1,462,2.67,1
487,2.00,class Agent.Member,2,41,1.00,1,373,2.67,1
396,2.67,class Agent.Member,2,374,2.00,2,462,2.67,1
370,3.33,class Agent.Member,3,76,2.67,1,152,3.33,1,317,2.00,1
228,2.67,class Agent.Member,2,73,2.33,1,11,3.00,1
293,1.00,class Agent.Member,0
180,4.00,class Agent.Member,4,41,1.00,1,388,3.00,1,334,3.00,1,132,3.33,1
149,4.00,class Agent.Member,2,473,4.00,1,20,1.67,1
327,1.33,class Agent.Member,0
3,2.67,class Agent.Member,2,188,2.67,1,125,3.00,1
178,3.00,class Agent.Member,4,310,2.67,1,193,2.00,1,109,2.00,1,217,3.33,1
344,2.00,class Agent.Member,3,17,2.00,1,376,2.33,1,248,2.00,1
369,2.00,class Agent.Member,3,58,3.67,1,332,2.00,1,92,2.00,1
26,4.00,class Agent.Member,4,436,2.33,1,147,3.67,1,462,2.67,1,231,1.67,1
101,4.00,class Agent.Member,4,123,2.00,1,144,4.00,1,109,2.00,1,317,2.00,1
115,3.67,class Agent.Member,2,117,3.00,1,404,2.33,1
75,4.00,class Agent.Member,3,44,3.67,1,236,3.33,1,484,1.67,1
476,4.00,class Agent.Member,2,374,2.00,1,194,3.67,1
397,3.33,class Agent.Member,4,357,3.33,1,473,4.00,1,376,2.33,1,323,2.67,1
496,2.00,class Agent.Member,3,76,2.67,1,493,2.33,1,373,2.67,2
83,1.67,class Agent.Member,1,409,3.00,1
398,4.33,class Agent.Member,4,429,1.67,1,50,2.00,1,402,3.33,1,436,2.33,1
372,4.67,class Agent.Member,2,132,3.33,1,125,3.00,1
90,3.33,class Agent.Member,2,356,2.67,1,339,3.33,1
379,3.33,class Agent.Member,3,41,1.00,1,190,3.33,1,273,2.33,1
223,4.00,class Agent.Member,3,11,3.00,1,199,2.67,1,4,2.67,1
499,2.67,class Agent.Member,2,357,3.33,1,114,2.33,1
233,3.67,class Agent.Member,3,73,2.33,1,339,3.33,1,177,3.00,1
62,1.67,class Agent.Member,0
162,3.33,class Agent.Member,4,41,1.00,1,375,2.33,1,334,3.00,1,281,4.00,1
367,3.00,class Agent.Member,0
245,4.00,class Agent.Member,3,343,2.33,1,375,2.33,1,202,2.33,1
139,2.33,class Agent.Member,3,118,1.67,1,256,4.33,1,202,2.33,1
235,3.33,class Agent.Member,4,357,3.33,1,17,2.00,1,462,2.67,1,92,2.00,1
39,3.67,class Agent.Member,3,342,2.33,1,257,3.67,1,165,2.67,1
61,2.33,class Agent.Member,1,423,2.67,2
103,2.67,class Agent.Member,0
14,4.33,class Agent.Member,4,116,3.33,1,483,3.00,1,436,2.33,1,231,1.67,1
428,2.67,class Agent.Member,3,388,3.00,1,144,4.00,1,199,2.67,1
66,2.67,class Agent.Member,2,371,3.33,1,123,2.00,1
77,3.67,class Agent.Member,2,117,3.00,1,419,3.33,1
335,3.67,class Agent.Member,4,50,2.00,1,112,2.00,1,339,3.33,1,117,3.00,2
8,2.67,class Agent.Member,2,390,2.67,1,151,4.00,1
455,2.00,class Agent.Member,2,412,3.33,1,248,2.00,1
78,3.33,class Agent.Member,0
88,2.67,class Agent.Member,1,351,2.67,1
134,3.33,class Agent.Member,2,42,2.00,2,202,2.33,1
219,2.67,class Agent.Member,2,44,3.67,1,390,2.67,1
131,5.00,class Agent.Member,5,85,2.67,2,147,3.67,1,292,2.67,1,194,3.67,1,308,1.67,2
475,3.33,class Agent.Member,3,55,2.67,1,123,2.00,1,373,2.67,1
239,2.67,class Agent.Member,3,11,3.00,1,108,2.67,2,289,1.33,1
22,2.00,class Agent.Member,3,357,3.33,1,216,2.00,1,473,4.00,1
311,3.33,class Agent.Member,3,50,2.00,1,114,2.33,1,109,2.00,2
294,2.33,class Agent.Member,3,17,2.00,1,399,3.33,1,412,3.33,1
431,4.67,class Agent.Member,3,374,2.00,1,451,2.00,1,409,3.00,1
491,2.33,class Agent.Member,3,399,3.33,1,473,4.00,1,341,2.67,1
67,2.33,class Agent.Member,3,123,2.00,1,208,1.67,1,125,3.00,1
277,3.00,class Agent.Member,3,296,3.00,1,272,2.33,2,321,4.00,1
128,2.67,class Agent.Member,2,310,2.67,1,257,3.67,1
189,2.67,class Agent.Member,3,212,2.00,2,152,3.33,1,419,3.33,1
438,4.00,class Agent.Member,0
240,3.00,class Agent.Member,3,257,3.67,1,144,4.00,1,11,3.00,1
227,3.67,class Agent.Member,4,10,3.00,1,418,2.33,1,73,2.33,1,117,3.00,1
471,1.33,class Agent.Member,1,409,3.00,1
387,1.67,class Agent.Member,2,412,3.33,1,321,4.00,1
79,3.00,class Agent.Member,3,17,2.00,1,449,1.33,2,212,2.00,2
278,2.00,class Agent.Member,4,339,3.33,1,419,3.33,1,177,3.00,1,308,1.67,1
443,3.00,class Agent.Member,2,73,2.33,1,404,2.33,1
247,3.00,class Agent.Member,3,388,3.00,1,478,4.00,1,125,3.00,1
459,2.33,class Agent.Member,4,357,3.33,1,351,2.67,1,42,2.00,2,248,2.00,1
204,3.00,class Agent.Member,4,356,2.67,1,449,1.33,1,210,1.67,1,202,2.33,2
474,3.67,class Agent.Member,3,166,3.33,1,490,2.67,1,217,3.33,1
452,3.67,class Agent.Member,3,10,3.00,1,356,2.67,1,473,4.00,1
313,3.33,class Agent.Member,4,270,3.67,1,112,2.00,1,332,2.00,1,373,2.67,1
383,3.33,class Agent.Member,4,55,2.67,1,238,1.33,1,355,3.00,2,118,1.67,1
446,3.00,class Agent.Member,2,356,2.67,1,17,2.00,1
403,3.00,class Agent.Member,2,473,4.00,1,317,2.00,1
254,3.00,class Agent.Member,4,371,3.33,1,388,3.00,1,490,2.67,1,151,4.00,1
200,3.00,class Agent.Member,2,333,1.33,1,478,4.00,1
244,3.33,class Agent.Member,3,342,2.33,1,273,2.33,1,18,2.33,1
331,3.00,class Agent.Member,3,17,2.00,1,399,3.33,1,147,3.67,1
56,3.67,class Agent.Member,4,333,1.33,1,116,3.33,1,182,3.33,1,305,3.00,1
100,2.67,class Agent.Member,4,42,2.00,1,366,2.33,1,208,1.67,1,85,2.67,1
96,3.00,class Agent.Member,2,333,1.33,1,272,2.33,1
285,2.33,class Agent.Member,2,478,4.00,1,59,2.33,1
37,4.33,class Agent.Member,2,10,3.00,1,210,1.67,1
138,3.00,class Agent.Member,2,18,2.33,1,206,2.33,1
302,2.67,class Agent.Member,3,402,3.33,1,462,2.67,1,194,3.67,1
53,4.33,class Agent.Member,2,118,1.67,2,354,2.67,3
253,2.00,class Agent.Member,4,238,1.33,1,339,3.33,1,199,2.67,1,419,3.33,1
29,2.00,class Agent.Member,2,167,3.00,1,478,4.00,1
68,2.00,class Agent.Member,2,17,2.00,1,112,2.00,1
47,4.00,class Agent.Member,4,412,3.33,1,436,2.33,1,321,4.00,1,194,3.67,1
1,2.33,class Agent.Member,3,55,2.67,1,334,3.00,1,373,2.67,1
97,3.33,class Agent.Member,3,166,3.33,1,342,2.33,1,305,3.00,1
454,1.33,class Agent.Member,0
393,3.33,class Agent.Member,4,123,2.00,1,188,2.67,1,118,1.67,1,256,4.33,1
340,1.67,class Agent.Member,1,256,4.33,1
408,2.00,class Agent.Member,3,216,2.00,1,212,2.00,1,231,1.67,1
260,2.00,class Agent.Member,2,182,3.33,1,165,2.67,1
209,2.00,class Agent.Member,2,257,3.67,1,478,4.00,1
287,4.33,class Agent.Member,3,357,3.33,1,399,3.33,1,193,2.00,1
127,2.00,class Agent.Member,2,236,3.33,1,390,2.67,1
258,2.67,class Agent.Member,2,343,2.33,1,188,2.67,1
150,2.67,class Agent.Member,2,112,2.00,1,341,2.67,1
186,3.00,class Agent.Member,0
156,2.67,class Agent.Member,2,412,3.33,1,355,3.00,1
420,3.33,class Agent.Member,3,333,1.33,1,169,3.67,1,123,2.00,2
225,3.67,class Agent.Member,3,58,3.67,1,4,2.67,1,317,2.00,1
488,4.00,class Agent.Member,4,374,2.00,1,59,2.33,1,188,2.67,2,217,3.33,1
348,3.33,class Agent.Member,1,41,1.00,1
52,2.67,class Agent.Member,4,402,3.33,1,436,2.33,1,332,2.00,1,20,1.67,1
330,3.00,class Agent.Member,3,190,3.33,2,144,4.00,1,493,2.33,1
198,4.00,class Agent.Member,4,42,2.00,1,449,1.33,1,59,2.33,2,109,2.00,1
448,3.00,class Agent.Member,3,44,3.67,1,169,3.67,1,324,2.67,1
470,4.00,class Agent.Member,3,236,3.33,2,483,3.00,1,192,3.00,1
82,4.67,class Agent.Member,4,273,2.33,1,59,2.33,2,281,4.00,1,289,1.33,1
458,4.33,class Agent.Member,4,296,3.00,1,248,2.00,1,231,1.67,1,194,3.67,1
304,2.00,class Agent.Member,3,310,2.67,1,116,3.33,1,192,3.00,1
365,3.67,class Agent.Member,2,404,2.33,1,323,2.67,1
262,2.33,class Agent.Member,3,388,3.00,1,366,2.33,1,112,2.00,1
148,4.67,class Agent.Member,3,478,4.00,1,151,4.00,1,409,3.00,1
32,3.00,class Agent.Member,3,190,3.33,1,18,2.33,1,151,4.00,1
352,3.00,class Agent.Member,2,342,2.33,1,132,3.33,1
498,3.00,class Agent.Member,2,333,1.33,1,402,3.33,1
173,4.00,class Agent.Member,2,55,2.67,1,281,4.00,1
174,3.33,class Agent.Member,0
164,3.00,class Agent.Member,4,296,3.00,1,351,2.67,1,85,2.67,1,109,2.00,1
249,4.33,class Agent.Member,3,436,2.33,1,212,2.00,1,194,3.67,1
230,3.00,class Agent.Member,2,270,3.67,1,92,2.00,1
358,2.33,class Agent.Member,4,333,1.33,1,351,2.67,1,483,3.00,1,212,2.00,1
394,3.67,class Agent.Member,3,190,3.33,1,273,2.33,1,177,3.00,1
300,1.33,class Agent.Member,2,375,2.33,1,190,3.33,1
24,4.67,class Agent.Member,3,343,2.33,1,132,3.33,1,151,4.00,1
362,3.33,class Agent.Member,5,449,1.33,1,85,2.67,1,73,2.33,1,152,3.33,1,493,2.33,1
196,2.33,class Agent.Member,0
385,2.67,class Agent.Member,3,167,3.00,1,388,3.00,1,59,2.33,1
382,1.67,class Agent.Member,1,116,3.33,1
160,3.67,class Agent.Member,4,429,1.67,1,193,2.00,1,321,4.00,1,248,2.00,1
135,3.67,class Agent.Member,4,76,2.67,2,256,4.33,1,108,2.67,1,202,2.33,1
121,4.00,class Agent.Member,5,238,1.33,1,257,3.67,1,208,1.67,2,199,2.67,1,151,4.00,1
492,2.67,class Agent.Member,3,388,3.00,1,366,2.33,1,123,2.00,1
422,2.33,class Agent.Member,3,310,2.67,1,18,2.33,1,125,3.00,1
299,2.67,class Agent.Member,3,10,3.00,1,92,2.00,1,419,3.33,1
168,3.67,class Agent.Member,3,429,1.67,1,483,3.00,1,272,2.33,1
298,3.33,class Agent.Member,4,351,2.67,1,436,2.33,1,324,2.67,1,321,4.00,1
241,2.00,class Agent.Member,0
347,2.67,class Agent.Member,2,339,3.33,1,210,1.67,1
102,2.67,class Agent.Member,3,216,2.00,1,193,2.00,1,292,2.67,1
28,2.33,class Agent.Member,3,192,3.00,1,108,2.67,1,125,3.00,1
214,3.33,class Agent.Member,3,356,2.67,2,208,1.67,1,108,2.67,2
31,3.33,class Agent.Member,3,270,3.67,1,147,3.67,1,20,1.67,1
95,3.33,class Agent.Member,4,192,3.00,1,118,1.67,1,108,2.67,1,151,4.00,1
140,3.67,class Agent.Member,3,11,3.00,1,256,4.33,1,493,2.33,1
368,4.00,class Agent.Member,4,343,2.33,1,356,2.67,2,423,2.67,1,118,1.67,1
413,3.00,class Agent.Member,3,371,3.33,1,188,2.67,1,202,2.33,1
329,3.33,class Agent.Member,3,192,3.00,1,272,2.33,1,409,3.00,1
35,3.67,class Agent.Member,4,490,2.67,1,199,2.67,1,332,2.00,1,289,1.33,1
