tick,communication time
23900,1.4695360181112873
24000,1.468437600896273
24100,1.4673497133025524
24200,1.4663568454607698
24300,1.4653228781017846
24400,1.4642853297738696
24500,1.4632431116157958
24600,1.4622094938575092
24700,1.4611958028468919
24800,1.4601820145570608
24900,1.4591825926728716
25000,1.4581806039222758
25100,1.4571757808054344
25200,1.4561744592111734
25300,1.4551687218964866
25400,1.4541928678124552
25500,1.4532894370202043
25600,1.4523811195481977
25700,1.451467805920985
25800,1.4505125454893502
25900,1.4496008190645133
26000,1.4486855140240074
26100,1.4477348415037172
26200,1.4467824497983686
26300,1.4458306133633059
26400,1.4449212858767475
26500,1.4440355430204272
26600,1.443155796939694
26700,1.4422903889195684
26800,1.44147060213202
26900,1.440552605683697
27000,1.439658767504585
27100,1.4388075936053228
27200,1.437958076182457
27300,1.437111810733617
27400,1.4362996261537848
27500,1.435490959765328
27600,1.4346085818609082
27700,1.4337901593661666
27800,1.4329766172671068
27900,1.4321964540037841
28000,1.4313440165995248
28100,1.4305639639117689
28200,1.4297325458687142
28300,1.4289148228453876
28400,1.4281166121797406
28500,1.4273241237824112
28600,1.4265229860952757
28700,1.4257462240529986
28800,1.4249258229561166
28900,1.4241804828965385
29000,1.4234757278082828
29100,1.4227324487797466
29200,1.4220358266936932
29300,1.4212841316203508
29400,1.4205295639389082
29500,1.4198163648053361
29600,1.41910253194821
29700,1.4183363107917604
29800,1.417569966691426
29900,1.4168821335246349
30000,1.4161674075705855
30100,1.4154356204218097
30200,1.4146981442908657
30300,1.414003424096833
30400,1.4133236269056604
30500,1.4125781357050544
30600,1.4118278280683358
30700,1.411156101809644
30800,1.410423103512129
30900,1.409704809500391
31000,1.409006402719482
31100,1.4083188907281778
31200,1.4076864767611295
31300,1.4070360694450148
31400,1.4063310756448948
31500,1.4056032454508516
31600,1.4048825074136582
31700,1.4041955409685087
31800,1.4034778876878367
31900,1.4028086000267626
32000,1.4021499473504955
32100,1.4014752687069452
32200,1.4008606987450392
32300,1.4002736260941728
32400,1.3996553989917422
32500,1.3990114203722175
32600,1.3983949056642988
32700,1.397772551821597
32800,1.3971578597980405
32900,1.3965135701475293
33000,1.395902581371314
33100,1.395316115788327
33200,1.3946724319071218
33300,1.3941085573433065
33400,1.3935453154845774
33500,1.3929373383878447
33600,1.3923148891983845
33700,1.3917077621855112
33800,1.3911038875751314
33900,1.3905409303885607
34000,1.3899641418228947
34100,1.3893765421155226
34200,1.3887690038728586
34300,1.3881772761339564
34400,1.3875825395504402
34500,1.386988136170091
34600,1.3863771052462721
34700,1.3857479529925987
34800,1.3851968828146355
34900,1.3846291626704126
35000,1.3840488978346104
35100,1.383464699288349
35200,1.382863588362313
35300,1.3822576911841966
35400,1.3816661021685976
35500,1.3811021673124086
35600,1.3805445182994396
35700,1.38003201239625
35800,1.379519399939263
35900,1.3789806399603446
36000,1.3784072804847078
36100,1.3778640107343803
36200,1.3773108750021612
36300,1.3767425593485294
36400,1.3761961789321766
36500,1.3756296058913609
36600,1.3750386839300066
36700,1.3744630108961815
36800,1.3739218369349118
36900,1.3733867374371411
37000,1.3728390865118834
37100,1.372323022953356
37200,1.3717663376993263
37300,1.3711816647872845
37400,1.3705952914733268
37500,1.370024509573095
37600,1.3695018929544158
37700,1.3689589967166325
37800,1.3684266460785677
37900,1.3679245999186527
38000,1.3674281207546295
38100,1.3669202006412382
38200,1.366398999132038
38300,1.3659080476942826
38400,1.3653979807925651
38500,1.3649036365460165
38600,1.3644246430697757
38700,1.3639360718915288
38800,1.3634473213388194
38900,1.3629865808770212
39000,1.3624958022152163
39100,1.3619944887754334
39200,1.361535398465471
39300,1.3610907570893007
39400,1.3606331738963684
39500,1.3602250267321412
39600,1.359764991622436
39700,1.359282046439783
39800,1.3588175232645368
39900,1.3583922369245223
40000,1.3579589235477152
40100,1.3574869691806384
40200,1.3569884834365147
40300,1.3565051684234128
40400,1.3560321760118828
40500,1.3555462564883798
40600,1.3550626320239576
40700,1.354605160904438
40800,1.354124593426252
40900,1.3536498882373764
41000,1.3532002099651024
41100,1.352738935083653
41200,1.3522849536389878
41300,1.3518103763682516
41400,1.3513503571500334
41500,1.3509081136930805
41600,1.3504819766222358
41700,1.3500233587713877
41800,1.3495722669140031
41900,1.3491116008402981
42000,1.3486450019334122
42100,1.348233261885086
42200,1.3477863064529652
42300,1.347359298896707
42400,1.3469309122171544
42500,1.3465120331184135
42600,1.3460952685504792
42700,1.3456780508931243
42800,1.3452726967069142
42900,1.3448729590337818
43000,1.344444807356067
43100,1.3440187556782128
43200,1.343608349531092
43300,1.3431648214698837
43400,1.3427235457065012
43500,1.3422970624843376
43600,1.3418737944147126
43700,1.3414449769251289
43800,1.3410198264338853
43900,1.3406068082836538
44000,1.3401624847733333
44100,1.3397479005408477
44200,1.3393509101436865
44300,1.338944995613914
44400,1.3384996810125103
44500,1.3380846960501451
44600,1.337712374291557
44700,1.337323806547478
44800,1.336912263381248
44900,1.3365088289326297
45000,1.3361193278919896
45100,1.3357476300937319
45200,1.335337867535733
45300,1.334948276666186
45400,1.3345564356802582
45500,1.334190563018057
45600,1.3338734524004212
45700,1.3335377026674775
45800,1.3331536626613099
45900,1.3327726795201449
46000,1.3323899151078036
46100,1.3320228142870634
46200,1.3316182189743038
46300,1.3312531581829044
46400,1.3308585706682843
46500,1.3304454174149427
46600,1.33007265830317
46700,1.3296815331377343
46800,1.3292720298315697
46900,1.3288998513532753
47000,1.3285234201574918
47100,1.3281519383769271
47200,1.3277606780533278
47300,1.3273759753074115
47400,1.3269950870596636
47500,1.3266154251814708
47600,1.3262593718872449
47700,1.3259158871697456
47800,1.3255562211457104
47900,1.3251757529333406
48000,1.3247975668476841
48100,1.3244533060052337
48200,1.3240917215532726
48300,1.3237097324428322
48400,1.3233476106496584
48500,1.3229834230470854
48600,1.3226448022918118
48700,1.3222889690270498
48800,1.3219360404220262
48900,1.321625012733235
49000,1.3212760343566814
49100,1.3209195675668095
49200,1.3205642966057822
49300,1.3202247998026173
49400,1.319875129072054
49500,1.3195350401365025
49600,1.319190585979336
49700,1.3188043440536752
49800,1.318462539378193
49900,1.31815867690946
50000,1.3178356196064174
50100,1.3175006106295484
50200,1.3171593909584103
50300,1.3168290033317447
50400,1.3165083149122998
50500,1.316201221654823
50600,1.315871470057032
50700,1.3155285169232553
50800,1.3152118326333186
50900,1.3148706145565805
51000,1.3145428028105153
51100,1.3142040366969199
51200,1.3138637179329566
51300,1.3135459963478153
51400,1.3132313036591752
51500,1.3128893438368052
51600,1.3125230484576336
51700,1.3122047383409614
51800,1.3118788562379475
51900,1.3115448999349084
52000,1.3112437010793168
52100,1.3109434308350447
52200,1.3106143023285746
52300,1.3102826956365832
52400,1.3099487730173214
52500,1.309629679018664
52600,1.3093169886308444
52700,1.3090126451589073
52800,1.3086798070081844
52900,1.3083529286122089
53000,1.3080576430969573
53100,1.3077687697358287
53200,1.3074815453047552
53300,1.3071661480874661
53400,1.3068672903804792
53500,1.3065756082944853
53600,1.3062682618042694
53700,1.3059756844360964
53800,1.3056987167308176
53900,1.3054344533594695
54000,1.3051531796768068
54100,1.3048737638139034
54200,1.3046077556901223
54300,1.3043371993531172
54400,1.3040715068650686
54500,1.3038022420737485
54600,1.3035261752751248
54700,1.303260335433746
54800,1.3030117929232654
54900,1.302723755950348
55000,1.3024329325233057
55100,1.3021485964539325
55200,1.3018536110986776
55300,1.3015584912557494
55400,1.3012891248793104
55500,1.301015249478685
55600,1.3007432530307699
55700,1.3004629865736386
55800,1.3001696085267316
55900,1.29985493530457
56000,1.2995626735835077
56100,1.299248519763791
56200,1.2989471645781372
56300,1.2986681115436227
56400,1.2983966286114792
56500,1.2980948347640102
56600,1.2978129901600273
56700,1.2975234822747357
56800,1.2972399765208003
56900,1.296965547135939
57000,1.2966839373715329
57100,1.2963931230726267
57200,1.2961088504832279
57300,1.2958361399832208
57400,1.295557534413407
57500,1.2952920750065766
57600,1.2950313617953584
57700,1.2947666007562908
57800,1.2944775302810123
57900,1.2942221020475697
58000,1.2939366883900676
58100,1.2936381969060111
58200,1.293363399796518
58300,1.2930870270843695
58400,1.2927969376129522
58500,1.29255483067666
58600,1.2922906724000318
58700,1.2920208756303493
58800,1.291744314752501
58900,1.2914676576659232
59000,1.2912001281398373
59100,1.2909475800307861
59200,1.2906946247054234
59300,1.290427811023255
59400,1.2901496738755989
59500,1.2898741036085968
59600,1.289620192503954
59700,1.2893512284488466
59800,1.2891035769513983
59900,1.2888567703818519
60000,1.2886166629994198
60100,1.2883515272676014
60200,1.2881095678326366
60300,1.2878806375473273
60400,1.2876390976159948
60500,1.287385126804169
60600,1.2871478708325452
60700,1.2869036849260653
60800,1.2866513443834213
60900,1.2864221719088902
61000,1.2861965698954207
61100,1.2859644467098554
61200,1.28574398907801
61300,1.285520689692423
61400,1.2852922685313692
61500,1.2850637638861355
61600,1.2848475158776587
61700,1.2846288845344143
61800,1.2843838544078932
61900,1.284153662285066
62000,1.2839235568827803
62100,1.2836860798045528
62200,1.283462392773161
62300,1.2832457165614632
62400,1.2830146759171672
62500,1.282782447962182
62600,1.2825292787629499
62700,1.2822974175981463
62800,1.2820644374708166
62900,1.281832094875499
63000,1.281620720530199
63100,1.2814207099802095
63200,1.2811997809211075
63300,1.2809884223787535
63400,1.2807550614292118
63500,1.280543960620773
63600,1.280325630184531
63700,1.2800909822869635
63800,1.2798594055278825
63900,1.2796417123917083
64000,1.2794255057536712
64100,1.2792303589194458
64200,1.2790311402384311
64300,1.278824922403594
64400,1.2786218128343112
64500,1.2784130206783428
64600,1.2782116783060569
64700,1.2779898148114128
64800,1.2777691215609404
64900,1.277553669000884
65000,1.2773324442191163
65100,1.2771087027168688
65200,1.2768938743025664
65300,1.276674305323204
65400,1.2764528656751255
65500,1.2762343206555335
65600,1.2760203559970946
65700,1.2758209215601435
65800,1.2756038546786366
65900,1.2753814332404527
66000,1.2751770712119588
66100,1.2749829141721891
66200,1.2748027112331608
66300,1.274612701400963
66400,1.274419516337591
66500,1.2742182595681024
66600,1.2740044381202038
66700,1.2738153481357677
66800,1.2736223977201664
66900,1.273416969107343
67000,1.2732073232215138
67100,1.273027487679547
67200,1.272846428694307
67300,1.2726541620840595
67400,1.272472172176115
67500,1.2722854538333674
67600,1.2720870278936331
67700,1.2718936946059847
67800,1.2716963267364383
67900,1.2714959347337205
68000,1.2712870371005958
68100,1.27109806822188
68200,1.2709055559165927
68300,1.2707210264367201
68400,1.27053487719857
68500,1.2703458876716878
68600,1.2701639624438774
68700,1.2699695466075875
68800,1.2697834333368527
68900,1.2696022776878146
69000,1.2694210663557544
69100,1.2692303195570147
69200,1.269058146909762
69300,1.2688771986722174
69400,1.2686981681372556
69500,1.2684943533166322
69600,1.2682918324623496
69700,1.2681078386263227
69800,1.2679132333576222
69900,1.2677396498347144
70000,1.2675586367346054
70100,1.2673764735771584
70200,1.2671891337735735
70300,1.2669837814012965
70400,1.2667842079413765
70500,1.2666083335386389
70600,1.2664157852501443
70700,1.2662122712100439
70800,1.2660326475687933
70900,1.2658426052229381
71000,1.2656572062465383
71100,1.265478060930555
71200,1.265288507343728
71300,1.2650968529808453
71400,1.2649125609103153
71500,1.2647424022354476
71600,1.2645852419554753
71700,1.2644071788413382
71800,1.2642223007913214
71900,1.2640422413549357
72000,1.2638657838377154
72100,1.2636783655277521
72200,1.2635047035656901
72300,1.2633154051114595
72400,1.2631253654769214
72500,1.2629486609869487
72600,1.2627731013071781
72700,1.2625893436792834
72800,1.2624152185539261
72900,1.2622493927262755
73000,1.2620808282498097
73100,1.261922458073656
73200,1.2617519874423695
73300,1.2615938481922093
73400,1.2614363743459118
73500,1.2612753001973835
73600,1.2611057695882668
73700,1.260942964781168
73800,1.2607929942516978
73900,1.260634387007003
74000,1.2604778899062141
74100,1.2603065952696675
74200,1.2601435565627208
74300,1.2599844252399373
74400,1.259822094637188
74500,1.259659523033499
74600,1.2594922482487643
74700,1.259322732917166
74800,1.2591656070413846
74900,1.2590181242323335
75000,1.2588648875965545
75100,1.2587187139921832
75200,1.2585675066279236
75300,1.2584279009177584
75400,1.2582815452350093
75500,1.2581226621781614
75600,1.2579813107450057
75700,1.257862394300709
75800,1.2577025074918917
75900,1.257544514544636
76000,1.2573934075102935
76100,1.257232856787252
76200,1.2570631280822213
76300,1.2568857662375816
76400,1.2567205942689257
76500,1.256545481090808
76600,1.2563787497879642
76700,1.2562112142473247
76800,1.2560553298363906
76900,1.2558870879429125
77000,1.255709209531268
77100,1.2555397770065748
77200,1.255384429721742
77300,1.255203078442992
77400,1.2550375800215796
77500,1.2548763232786857
77600,1.2547114092098226
77700,1.2545481926752167
77800,1.2543638710663692
77900,1.2542160392712298
78000,1.254072893398535
78100,1.2539054799928904
78200,1.253738663269522
78300,1.2535928491529804
78400,1.2534270061564847
78500,1.2532895772431885
78600,1.2531532433707884
78700,1.2530132896727293
78800,1.2528794034448685
78900,1.2527401278238768
79000,1.25258460478767
79100,1.2524568987876525
79200,1.2523234007632258
79300,1.252189265933946
79400,1.2520443238980141
79500,1.2518961460495328
79600,1.2517762422370438
79700,1.2516599237468917
79800,1.2515398196449008
79900,1.2513974489912691
80000,1.25127069673989
80100,1.2511476322936148
80200,1.2510133398038787
80300,1.2508695295114918
80400,1.2507301896505125
80500,1.2505906773576239
80600,1.2504416758457788
80700,1.2502889833657496
80800,1.2501585725631366
80900,1.2500139845926241
81000,1.2498841097307603
81100,1.249751945625331
81200,1.2496182203084099
81300,1.2494954968436267
81400,1.2493772288661982
81500,1.2492538052587538
81600,1.2491029017986035
81700,1.2489508215365646
81800,1.2488127682727357
81900,1.2486562298916892
82000,1.248495441799302
82100,1.24834645036509
82200,1.2482055891097337
82300,1.248060394133956
82400,1.2479197837904137
82500,1.2477774863036433
82600,1.2476343455247523
82700,1.2474749679627015
82800,1.2473118867530841
82900,1.2471639714808307
83000,1.247035536574114
83100,1.2468998951113768
83200,1.246766644849127
83300,1.246637621794691
83400,1.2464967704434904
83500,1.2463636158515186
83600,1.2462395852173052
83700,1.2461004658809525
83800,1.2459538474758878
83900,1.2458231783651172
84000,1.2456869979012144
84100,1.2455457278748072
84200,1.2454055755116298
84300,1.2452633317965531
84400,1.2451095279637374
84500,1.2449939124033234
84600,1.2448643507771167
84700,1.2447201665885068
84800,1.2445810634783716
84900,1.2444478199577023
85000,1.2443236188180797
85100,1.244199431889613
85200,1.2440617324207428
85300,1.2439323725055964
85400,1.2437947726743368
85500,1.24365723048344
85600,1.2435219394951849
85700,1.2433915067168153
85800,1.243266726883276
85900,1.2431287134077744
86000,1.243004248467737
86100,1.2428688012182127
86200,1.2427349724867234
86300,1.242596157307157
86400,1.242474138002265
86500,1.242356991129557
86600,1.242215784586992
86700,1.2420831856716414
86800,1.2419385898687918
86900,1.2417976017141048
87000,1.241657632065473
87100,1.2415107111657853
87200,1.2413757148407616
87300,1.241230245112635
87400,1.2410963792539036
87500,1.2409831100306865
87600,1.2408655939460251
87700,1.2407556220123714
87800,1.2406308481148327
87900,1.2405041495283158
88000,1.2403833859351137
88100,1.2402623926092078
88200,1.2401283336342923
88300,1.239985476580068
88400,1.2398488827018679
88500,1.2397071190056077
88600,1.2395834644274542
88700,1.2394543691532354
88800,1.2393204993755973
88900,1.2391822583406327
89000,1.239050623422786
89100,1.2389166815525434
89200,1.2387862046714733
89300,1.2386517263921395
89400,1.2385158902962203
89500,1.2383904987024539
89600,1.2382642985137091
89700,1.2381338069688694
89800,1.2380035197658181
89900,1.2378715433782148
90000,1.2377403957861406
90100,1.2376072209428257
90200,1.2374737038469457
90300,1.2373422649629098
90400,1.237226806774237
90500,1.2370925468172873
90600,1.2369648971207767
90700,1.2368403237584602
90800,1.2367053075139505
90900,1.2365759758005073
91000,1.236442977408982
91100,1.2363093784851649
91200,1.2361922251143267
91300,1.236084913027773
91400,1.2359741115162806
91500,1.2358538105375658
91600,1.2357320401944398
91700,1.2356149670054477
91800,1.235501605518347
91900,1.2353826735086928
92000,1.235259404679465
92100,1.2351361016758096
92200,1.2350255801207455
92300,1.2349013229025059
92400,1.234773744822912
92500,1.2346503886161242
92600,1.2345274887978699
92700,1.2344159992276242
92800,1.2342966563729172
92900,1.2341798629044975
93000,1.2340680336699748
93100,1.2339639926353774
93200,1.2338621242557941
93300,1.2337511423185463
93400,1.2336365852064939
93500,1.2335201462136103
93600,1.2334088288795557
93700,1.2332891669608974
93800,1.2331727953501261
93900,1.2330546059895198
94000,1.2329371082576188
94100,1.2328088621302862
94200,1.2326939482267207
94300,1.2325940081545823
94400,1.2324917708102114
94500,1.23237416804762
94600,1.2322683327978479
94700,1.2321531801261207
94800,1.2320470248670157
94900,1.2319531857557002
95000,1.2318466370505248
95100,1.231732241924132
95200,1.2316337523698335
95300,1.2315479839983081
95400,1.2314572499145928
95500,1.2313590116561406
95600,1.2312661587088787
95700,1.2311569687366408
95800,1.2310427188119422
95900,1.2309280784815417
96000,1.2308172389943857
96100,1.230704405380824
96200,1.2305893452347931
96300,1.2304676287902947
96400,1.2303517347706074
96500,1.2302399368886427
96600,1.2301272062264887
96700,1.2300134251356716
96800,1.2299092995414995
96900,1.2297982614416039
97000,1.2296926476143428
97100,1.2295860672273617
97200,1.22948614704188
97300,1.2293768729306835
97400,1.2292556539335688
97500,1.2291437792047606
97600,1.229019598951034
97700,1.228902355805921
97800,1.2287920971887645
97900,1.2286697720838022
98000,1.2285565793518425
98100,1.2284370334679386
98200,1.228335005960813
98300,1.228223288745691
98400,1.2280953423140337
98500,1.2279730940829188
98600,1.227861391044365
98700,1.2277488553766072
98800,1.2276353806476186
98900,1.227515365976133
99000,1.2274005575577953
99100,1.2273047597665478
99200,1.227200769127318
99300,1.2271013166837668
99400,1.2270008773147858
99500,1.226901039880303
99600,1.226795025154285
99700,1.226699539382226
99800,1.2266046375335207
99900,1.226491996927157
100000,1.226394946896304
100100,1.226294290974871
100200,1.2261869713533142
100300,1.2261047807925352
100400,1.226031906415265
100500,1.2259496742801237
100600,1.2258543421350812
100700,1.2257584462424658
100800,1.2256712923820923
100900,1.2255619252289671
101000,1.2254672716192743
101100,1.2253679280872753
101200,1.2252708900896603
101300,1.2251771368347557
101400,1.2250849740675946
101500,1.2249816702207104
101600,1.2248778030920782
101700,1.2247765956990782
101800,1.224671885440908
101900,1.2245556340580313
102000,1.2244567815471055
102100,1.2243682294048033
102200,1.2242719072336992
102300,1.2241589148778957
102400,1.2240501200053144
102500,1.2239666828402216
102600,1.22386945837297
102700,1.2237840525904442
102800,1.223691533246729
102900,1.2236001491842055
103000,1.2234915275059473
103100,1.2234071406763471
103200,1.2233258086974217
103300,1.2232427796197871
103400,1.2231731684840441
103500,1.2230872472410383
103600,1.222994892155496
103700,1.2229005841740261
103800,1.2227985241438992
103900,1.2227074513895948
104000,1.2226353479852656
104100,1.2225588022754534
104200,1.2224722253014169
104300,1.2224035129016706
104400,1.2223203844970358
104500,1.2222305673258618
104600,1.2221458902586624
104700,1.2220596468102018
104800,1.2219749014718202
104900,1.2218873576969156
105000,1.2217873315210732
105100,1.2216902280874664
105200,1.221606813459863
105300,1.2215098860558786
105400,1.2214163847254176
105500,1.2213274343404428
105600,1.2212423590019428
105700,1.2211609772554528
105800,1.2210814372164687
105900,1.2209747871311927
106000,1.2208733205781221
106100,1.2207853442136107
106200,1.2207052211432547
106300,1.220620276287395
106400,1.2205363372732285
106500,1.2204452226798894
106600,1.2203552428042446
106700,1.2202686017825186
106800,1.220178691604609
106900,1.2200856129680622
107000,1.2200068658949468
107100,1.219920743844507
107200,1.2198192642030246
107300,1.2197325196705238
107400,1.21963319547269
107500,1.2195447119782765
107600,1.2194571956492255
107700,1.2193725009490097
107800,1.219293113695748
107900,1.2192178017967092
108000,1.2191384058928205
108100,1.219056800763808
108200,1.2189755120133747
108300,1.2188898450370989
108400,1.2188072052609393
108500,1.2187291011363055
108600,1.2186608270412433
108700,1.2185757030839155
108800,1.2184944098971906
108900,1.2184086436404866
109000,1.2183305869240393
109100,1.2182508881005243
109200,1.2181756094840979
109300,1.2180984448424963
109400,1.218015621769667
109500,1.2179338965703232
109600,1.2178554262726695
109700,1.217775962250532
109800,1.2176875581552673
109900,1.2176115364802245
110000,1.217528306670151
110100,1.217444192373905
110200,1.217350105305169
110300,1.2172506010581048
110400,1.2171576387373377
110500,1.2170612394801261
110600,1.2169661739112994
110700,1.2168720580313186
110800,1.2167884492949397
110900,1.2166908444626727
111000,1.2165856261839538
111100,1.216482159295616
111200,1.2163953933760028
111300,1.2163156132675865
111400,1.2162248432161518
111500,1.2161409873708005
111600,1.2160636058698537
111700,1.2159762369997882
111800,1.215889985939323
111900,1.2158053463832161
112000,1.215720683592955
112100,1.215634285766876
112200,1.2155512327404032
112300,1.2154601329479089
112400,1.2153592378792804
112500,1.2152643456375183
112600,1.2151790286989814
112700,1.2150857556494714
112800,1.214990725584391
112900,1.2149134357763607
113000,1.214840256886335
113100,1.214762476424907
113200,1.2146783547522875
113300,1.2145997277084646
113400,1.214519944970521
113500,1.2144342645337503
113600,1.2143502630293264
113700,1.2142617248977587
113800,1.2141840972296791
113900,1.2141125166122118
114000,1.2140282577520387
114100,1.2139445252443093
114200,1.2138638452340407
114300,1.2137876439400512
114400,1.2137159818452663
114500,1.2136285881342415
114600,1.2135479140385024
114700,1.2134714386654424
114800,1.21339813305997
114900,1.2133275053047852
115000,1.2132407778642247
115100,1.2131538688365078
115200,1.2130570961768263
115300,1.212972588786967
115400,1.212886028243836
115500,1.2128076825919336
115600,1.2127357196570971
115700,1.212665475564137
115800,1.2125837303188383
115900,1.2125008857630184
116000,1.2124179028414677
116100,1.2123313777800468
116200,1.2122468606246308
116300,1.2121721258547695
116400,1.2121041188268353
116500,1.212039453384666
116600,1.2119627090442036
116700,1.2118837361339871
116800,1.2117998235526728
116900,1.2117229048517957
117000,1.211649682984162
117100,1.2115857186383048
117200,1.2115225769265052
117300,1.2114441496767823
117400,1.2113742626973156
117500,1.2113001061840756
117600,1.2112369011776503
117700,1.2111631391127133
117800,1.2110880318711525
117900,1.2110074068811327
118000,1.2109294521689509
118100,1.210854808486989
118200,1.210782756727635
118300,1.2107007432468908
118400,1.210617607803819
118500,1.2105329835006824
118600,1.2104601344549217
