FROM,Cap,Role,TO,Distance
317,2.00,class Agent.Member,253,1
317,2.00,class Agent.Member,230,1
317,2.00,class Agent.Member,145,1
257,3.67,class Agent.Member,43,1
257,3.67,class Agent.Member,85,1
257,3.67,class Agent.Member,279,1
257,3.67,class Agent.Member,108,1
66,2.67,class Agent.Member,170,1
66,2.67,class Agent.Member,42,1
66,2.67,class Agent.Member,436,2
242,3.00,class Agent.Member,17,1
242,3.00,class Agent.Member,321,1
160,3.67,class Agent.Member,114,1
160,3.67,class Agent.Member,231,1
160,3.67,class Agent.Member,355,1
494,3.33,class Agent.Member,164,1
494,3.33,class Agent.Member,184,1
494,3.33,class Agent.Member,156,1
384,3.33,class Agent.Member,292,1
384,3.33,class Agent.Member,304,1
384,3.33,class Agent.Member,436,1
427,3.33,class Agent.Member,394,1
427,3.33,class Agent.Member,423,1
427,3.33,class Agent.Member,185,1
414,3.00,class Agent.Member,464,1
414,3.00,class Agent.Member,381,1
306,3.33,class Agent.Member,63,1
306,3.33,class Agent.Member,114,1
393,3.33,class Agent.Member,195,1
393,3.33,class Agent.Member,348,1
393,3.33,class Agent.Member,330,1
499,2.67,class Agent.Member,231,1
499,2.67,class Agent.Member,220,1
280,3.67,class Agent.Member,341,1
280,3.67,class Agent.Member,41,2
280,3.67,class Agent.Member,119,1
395,4.00,class Agent.Member,304,1
395,4.00,class Agent.Member,108,1
402,3.33,class Agent.Member,450,1
402,3.33,class Agent.Member,44,1
402,3.33,class Agent.Member,321,1
440,1.33,class Agent.Member,44,1
380,4.67,class Agent.Member,290,1
380,4.67,class Agent.Member,88,1
380,4.67,class Agent.Member,219,1
380,4.67,class Agent.Member,330,1
8,2.67,class Agent.Member,136,1
8,2.67,class Agent.Member,254,1
8,2.67,class Agent.Member,477,1
120,3.33,class Agent.Member,83,1
120,3.33,class Agent.Member,415,1
120,3.33,class Agent.Member,154,1
484,1.67,class Agent.Member,44,1
213,4.00,class Agent.Member,416,2
213,4.00,class Agent.Member,231,1
64,2.33,class Agent.Member,304,1
64,2.33,class Agent.Member,417,1
64,2.33,class Agent.Member,355,1
467,2.67,class Agent.Member,132,1
467,2.67,class Agent.Member,254,1
467,2.67,class Agent.Member,261,1
198,4.00,class Agent.Member,319,1
198,4.00,class Agent.Member,112,1
198,4.00,class Agent.Member,63,1
198,4.00,class Agent.Member,50,1
174,3.33,class Agent.Member,341,1
174,3.33,class Agent.Member,41,2
174,3.33,class Agent.Member,354,1
33,2.67,class Agent.Member,300,1
33,2.67,class Agent.Member,261,1
313,3.33,class Agent.Member,238,1
313,3.33,class Agent.Member,210,1
313,3.33,class Agent.Member,340,2
97,3.33,class Agent.Member,481,1
97,3.33,class Agent.Member,83,1
97,3.33,class Agent.Member,132,1
320,2.67,class Agent.Member,464,1
320,2.67,class Agent.Member,4,1
233,3.67,class Agent.Member,289,1
233,3.67,class Agent.Member,464,1
233,3.67,class Agent.Member,423,1
233,3.67,class Agent.Member,354,1
89,2.67,class Agent.Member,72,1
89,2.67,class Agent.Member,290,1
89,2.67,class Agent.Member,238,1
294,2.33,class Agent.Member,466,1
401,2.67,class Agent.Member,254,1
401,2.67,class Agent.Member,477,1
401,2.67,class Agent.Member,405,1
25,4.33,class Agent.Member,4,1
25,4.33,class Agent.Member,145,1
25,4.33,class Agent.Member,491,1
178,3.00,class Agent.Member,238,2
178,3.00,class Agent.Member,416,1
478,4.00,class Agent.Member,83,1
478,4.00,class Agent.Member,463,1
478,4.00,class Agent.Member,132,1
23,2.67,class Agent.Member,290,1
23,2.67,class Agent.Member,385,1
55,2.67,class Agent.Member,19,1
55,2.67,class Agent.Member,254,1
339,3.33,class Agent.Member,215,1
339,3.33,class Agent.Member,416,2
76,2.67,class Agent.Member,112,1
76,2.67,class Agent.Member,238,1
76,2.67,class Agent.Member,19,1
76,2.67,class Agent.Member,170,1
77,3.67,class Agent.Member,184,1
77,3.67,class Agent.Member,230,2
77,3.67,class Agent.Member,16,2
65,3.67,class Agent.Member,210,1
376,2.33,class Agent.Member,455,1
271,3.67,class Agent.Member,272,1
271,3.67,class Agent.Member,154,1
271,3.67,class Agent.Member,219,1
271,3.67,class Agent.Member,417,1
408,2.00,class Agent.Member,450,1
408,2.00,class Agent.Member,455,1
408,2.00,class Agent.Member,220,1
126,3.33,class Agent.Member,39,1
126,3.33,class Agent.Member,56,1
382,1.67,class Agent.Member,272,1
382,1.67,class Agent.Member,340,1
256,4.33,class Agent.Member,394,1
256,4.33,class Agent.Member,330,1
256,4.33,class Agent.Member,56,1
96,3.00,class Agent.Member,333,1
96,3.00,class Agent.Member,450,2
282,4.00,class Agent.Member,74,1
282,4.00,class Agent.Member,326,1
282,4.00,class Agent.Member,354,1
259,3.00,class Agent.Member,423,1
259,3.00,class Agent.Member,163,1
225,3.67,class Agent.Member,112,1
225,3.67,class Agent.Member,92,1
225,3.67,class Agent.Member,423,2
202,2.33,class Agent.Member,261,1
366,2.33,class Agent.Member,217,1
366,2.33,class Agent.Member,290,1
366,2.33,class Agent.Member,39,1
134,3.33,class Agent.Member,449,1
134,3.33,class Agent.Member,326,2
134,3.33,class Agent.Member,56,2
1,2.33,class Agent.Member,394,1
1,2.33,class Agent.Member,423,1
287,4.33,class Agent.Member,362,2
287,4.33,class Agent.Member,231,1
287,4.33,class Agent.Member,355,2
129,4.33,class Agent.Member,195,1
129,4.33,class Agent.Member,42,1
129,4.33,class Agent.Member,423,1
159,1.67,class Agent.Member,50,1
121,4.00,class Agent.Member,72,1
121,4.00,class Agent.Member,85,1
121,4.00,class Agent.Member,417,1
24,4.67,class Agent.Member,480,2
24,4.67,class Agent.Member,108,1
24,4.67,class Agent.Member,261,1
246,3.00,class Agent.Member,253,1
246,3.00,class Agent.Member,92,1
444,2.00,class Agent.Member,119,1
155,1.67,class Agent.Member,92,1
241,2.00,class Agent.Member,83,1
241,2.00,class Agent.Member,110,1
241,2.00,class Agent.Member,304,1
49,3.00,class Agent.Member,449,1
49,3.00,class Agent.Member,253,1
49,3.00,class Agent.Member,42,1
133,3.67,class Agent.Member,184,1
133,3.67,class Agent.Member,17,1
133,3.67,class Agent.Member,466,1
87,3.00,class Agent.Member,72,1
87,3.00,class Agent.Member,279,1
87,3.00,class Agent.Member,108,1
7,3.00,class Agent.Member,19,1
7,3.00,class Agent.Member,92,1
7,3.00,class Agent.Member,405,1
32,3.00,class Agent.Member,300,1
32,3.00,class Agent.Member,132,1
389,4.33,class Agent.Member,279,1
389,4.33,class Agent.Member,417,1
457,3.33,class Agent.Member,39,1
457,3.33,class Agent.Member,163,1
457,3.33,class Agent.Member,385,1
266,2.67,class Agent.Member,112,1
266,2.67,class Agent.Member,63,1
15,4.67,class Agent.Member,85,1
15,4.67,class Agent.Member,358,1
492,2.67,class Agent.Member,230,1
397,3.33,class Agent.Member,90,1
397,3.33,class Agent.Member,253,1
397,3.33,class Agent.Member,17,1
397,3.33,class Agent.Member,362,1
29,2.00,class Agent.Member,136,1
347,2.67,class Agent.Member,215,1
347,2.67,class Agent.Member,4,1
472,3.33,class Agent.Member,195,1
472,3.33,class Agent.Member,42,1
472,3.33,class Agent.Member,469,1
48,3.67,class Agent.Member,43,1
48,3.67,class Agent.Member,90,1
48,3.67,class Agent.Member,184,1
428,2.67,class Agent.Member,368,1
428,2.67,class Agent.Member,63,1
428,2.67,class Agent.Member,254,1
144,4.00,class Agent.Member,74,1
144,4.00,class Agent.Member,327,1
144,4.00,class Agent.Member,469,1
456,3.33,class Agent.Member,350,1
456,3.33,class Agent.Member,163,1
456,3.33,class Agent.Member,261,1
447,2.00,class Agent.Member,405,1
447,2.00,class Agent.Member,385,1
316,3.00,class Agent.Member,84,2
316,3.00,class Agent.Member,41,1
140,3.67,class Agent.Member,327,1
140,3.67,class Agent.Member,218,2
140,3.67,class Agent.Member,350,1
284,2.67,class Agent.Member,481,1
284,2.67,class Agent.Member,477,1
284,2.67,class Agent.Member,434,1
451,2.00,class Agent.Member,290,1
451,2.00,class Agent.Member,340,1
3,2.67,class Agent.Member,477,1
158,3.33,class Agent.Member,230,1
158,3.33,class Agent.Member,304,1
158,3.33,class Agent.Member,220,1
375,2.33,class Agent.Member,394,1
375,2.33,class Agent.Member,464,1
375,2.33,class Agent.Member,350,1
80,3.33,class Agent.Member,217,1
80,3.33,class Agent.Member,132,1
426,3.00,class Agent.Member,368,1
426,3.00,class Agent.Member,423,1
171,2.67,class Agent.Member,230,1
171,2.67,class Agent.Member,304,1
356,2.67,class Agent.Member,469,1
356,2.67,class Agent.Member,220,2
373,2.67,class Agent.Member,449,1
263,3.33,class Agent.Member,154,1
263,3.33,class Agent.Member,471,1
166,3.33,class Agent.Member,217,1
461,4.00,class Agent.Member,72,1
461,4.00,class Agent.Member,63,1
461,4.00,class Agent.Member,44,1
461,4.00,class Agent.Member,100,1
162,3.33,class Agent.Member,195,1
162,3.33,class Agent.Member,481,1
162,3.33,class Agent.Member,254,1
479,2.33,class Agent.Member,350,1
479,2.33,class Agent.Member,163,1
479,2.33,class Agent.Member,261,1
360,2.33,class Agent.Member,341,1
360,2.33,class Agent.Member,326,2
360,2.33,class Agent.Member,119,1
255,4.00,class Agent.Member,290,1
255,4.00,class Agent.Member,477,1
255,4.00,class Agent.Member,56,1
323,2.67,class Agent.Member,341,1
323,2.67,class Agent.Member,210,1
139,2.33,class Agent.Member,254,1
139,2.33,class Agent.Member,477,1
228,2.67,class Agent.Member,195,1
228,2.67,class Agent.Member,253,1
228,2.67,class Agent.Member,326,1
346,2.67,class Agent.Member,132,1
346,2.67,class Agent.Member,108,1
435,3.33,class Agent.Member,84,1
157,3.00,class Agent.Member,289,1
157,3.00,class Agent.Member,381,1
157,3.00,class Agent.Member,469,1
251,3.00,class Agent.Member,215,1
251,3.00,class Agent.Member,19,1
251,3.00,class Agent.Member,330,1
371,3.33,class Agent.Member,481,1
371,3.33,class Agent.Member,464,2
445,4.00,class Agent.Member,327,1
445,4.00,class Agent.Member,17,1
445,4.00,class Agent.Member,491,1
35,3.67,class Agent.Member,238,1
35,3.67,class Agent.Member,362,1
418,2.33,class Agent.Member,170,1
418,2.33,class Agent.Member,42,1
378,2.67,class Agent.Member,219,1
378,2.67,class Agent.Member,220,1
496,2.00,class Agent.Member,253,1
496,2.00,class Agent.Member,210,1
496,2.00,class Agent.Member,423,1
372,4.67,class Agent.Member,72,1
372,4.67,class Agent.Member,39,1
372,4.67,class Agent.Member,385,1
122,3.33,class Agent.Member,85,1
122,3.33,class Agent.Member,19,1
122,3.33,class Agent.Member,114,1
122,3.33,class Agent.Member,340,1
308,1.67,class Agent.Member,381,1
308,1.67,class Agent.Member,466,1
308,1.67,class Agent.Member,92,1
188,2.67,class Agent.Member,218,1
188,2.67,class Agent.Member,42,2
351,2.67,class Agent.Member,74,2
351,2.67,class Agent.Member,292,1
351,2.67,class Agent.Member,290,1
20,1.67,class Agent.Member,43,1
277,3.00,class Agent.Member,333,1
277,3.00,class Agent.Member,156,1
277,3.00,class Agent.Member,358,1
365,3.67,class Agent.Member,119,1
365,3.67,class Agent.Member,16,2
6,3.00,class Agent.Member,358,1
6,3.00,class Agent.Member,321,1
214,3.33,class Agent.Member,219,2
214,3.33,class Agent.Member,63,1
462,2.67,class Agent.Member,156,1
344,2.00,class Agent.Member,88,1
237,3.33,class Agent.Member,415,1
237,3.33,class Agent.Member,50,1
237,3.33,class Agent.Member,100,1
57,3.00,class Agent.Member,289,1
57,3.00,class Agent.Member,279,2
57,3.00,class Agent.Member,434,1
260,2.00,class Agent.Member,450,2
268,2.67,class Agent.Member,319,1
268,2.67,class Agent.Member,272,1
268,2.67,class Agent.Member,108,1
40,3.67,class Agent.Member,217,1
40,3.67,class Agent.Member,319,1
40,3.67,class Agent.Member,326,1
40,3.67,class Agent.Member,340,1
179,3.33,class Agent.Member,368,1
179,3.33,class Agent.Member,19,1
179,3.33,class Agent.Member,261,1
411,2.33,class Agent.Member,164,1
51,3.00,class Agent.Member,292,1
51,3.00,class Agent.Member,415,2
367,3.00,class Agent.Member,83,1
367,3.00,class Agent.Member,108,1
161,4.33,class Agent.Member,348,1
161,4.33,class Agent.Member,334,1
116,3.33,class Agent.Member,290,1
116,3.33,class Agent.Member,480,1
116,3.33,class Agent.Member,458,1
69,4.67,class Agent.Member,195,2
69,4.67,class Agent.Member,219,1
69,4.67,class Agent.Member,42,1
312,3.33,class Agent.Member,394,2
312,3.33,class Agent.Member,215,1
312,3.33,class Agent.Member,326,1
441,3.33,class Agent.Member,455,1
441,3.33,class Agent.Member,381,1
441,3.33,class Agent.Member,491,1
274,3.67,class Agent.Member,463,1
274,3.67,class Agent.Member,39,1
274,3.67,class Agent.Member,100,1
143,2.67,class Agent.Member,164,1
495,4.33,class Agent.Member,238,1
495,4.33,class Agent.Member,44,1
495,4.33,class Agent.Member,56,1
398,4.33,class Agent.Member,154,1
398,4.33,class Agent.Member,219,1
398,4.33,class Agent.Member,321,1
281,4.00,class Agent.Member,170,1
281,4.00,class Agent.Member,41,1
281,4.00,class Agent.Member,334,1
252,3.67,class Agent.Member,463,1
252,3.67,class Agent.Member,88,1
252,3.67,class Agent.Member,132,1
252,3.67,class Agent.Member,56,1
307,4.33,class Agent.Member,219,2
307,4.33,class Agent.Member,132,1
307,4.33,class Agent.Member,405,2
361,2.00,class Agent.Member,4,1
328,2.00,class Agent.Member,145,1
297,2.33,class Agent.Member,480,1
297,2.33,class Agent.Member,415,1
297,2.33,class Agent.Member,355,1
226,4.33,class Agent.Member,43,1
226,4.33,class Agent.Member,230,1
226,4.33,class Agent.Member,350,1
93,4.00,class Agent.Member,348,1
93,4.00,class Agent.Member,381,1
93,4.00,class Agent.Member,330,2
189,2.67,class Agent.Member,85,1
189,2.67,class Agent.Member,491,1
489,3.33,class Agent.Member,74,1
489,3.33,class Agent.Member,112,1
489,3.33,class Agent.Member,16,1
196,2.33,class Agent.Member,253,1
196,2.33,class Agent.Member,340,1
196,2.33,class Agent.Member,16,1
353,2.67,class Agent.Member,477,1
303,4.33,class Agent.Member,289,1
303,4.33,class Agent.Member,394,1
303,4.33,class Agent.Member,170,1
46,3.00,class Agent.Member,90,1
46,3.00,class Agent.Member,326,1
438,4.00,class Agent.Member,319,1
438,4.00,class Agent.Member,83,1
438,4.00,class Agent.Member,279,1
438,4.00,class Agent.Member,56,1
26,4.00,class Agent.Member,85,2
26,4.00,class Agent.Member,114,1
26,4.00,class Agent.Member,231,1
26,4.00,class Agent.Member,321,1
332,2.00,class Agent.Member,184,1
332,2.00,class Agent.Member,114,1
236,3.33,class Agent.Member,110,1
236,3.33,class Agent.Member,417,1
296,3.00,class Agent.Member,84,1
296,3.00,class Agent.Member,333,1
474,3.67,class Agent.Member,368,1
474,3.67,class Agent.Member,42,1
474,3.67,class Agent.Member,471,1
474,3.67,class Agent.Member,261,1
146,3.67,class Agent.Member,480,1
146,3.67,class Agent.Member,433,1
146,3.67,class Agent.Member,417,1
28,2.33,class Agent.Member,279,1
28,2.33,class Agent.Member,254,1
28,2.33,class Agent.Member,471,1
117,3.00,class Agent.Member,90,1
117,3.00,class Agent.Member,215,1
181,2.67,class Agent.Member,333,1
181,2.67,class Agent.Member,433,1
181,2.67,class Agent.Member,231,1
487,2.00,class Agent.Member,368,1
487,2.00,class Agent.Member,423,1
487,2.00,class Agent.Member,163,1
37,4.33,class Agent.Member,210,1
37,4.33,class Agent.Member,92,2
37,4.33,class Agent.Member,362,1
273,2.33,class Agent.Member,350,1
273,2.33,class Agent.Member,41,1
124,2.67,class Agent.Member,415,1
124,2.67,class Agent.Member,56,1
212,2.00,class Agent.Member,416,1
212,2.00,class Agent.Member,358,1
197,4.67,class Agent.Member,455,1
197,4.67,class Agent.Member,17,1
197,4.67,class Agent.Member,466,1
197,4.67,class Agent.Member,16,1
99,3.33,class Agent.Member,394,1
99,3.33,class Agent.Member,210,1
99,3.33,class Agent.Member,405,2
392,3.33,class Agent.Member,341,1
392,3.33,class Agent.Member,145,1
392,3.33,class Agent.Member,491,1
379,3.33,class Agent.Member,481,2
379,3.33,class Agent.Member,90,2
379,3.33,class Agent.Member,254,1
102,2.67,class Agent.Member,416,1
102,2.67,class Agent.Member,436,1
468,2.67,class Agent.Member,41,1
468,2.67,class Agent.Member,185,1
337,3.33,class Agent.Member,300,1
337,3.33,class Agent.Member,41,1
337,3.33,class Agent.Member,185,1
167,3.00,class Agent.Member,253,1
167,3.00,class Agent.Member,63,1
167,3.00,class Agent.Member,50,1
54,3.33,class Agent.Member,434,1
54,3.33,class Agent.Member,330,1
269,2.33,class Agent.Member,19,1
269,2.33,class Agent.Member,261,1
269,2.33,class Agent.Member,185,1
22,2.00,class Agent.Member,17,1
22,2.00,class Agent.Member,63,1
22,2.00,class Agent.Member,100,1
338,3.00,class Agent.Member,341,1
338,3.00,class Agent.Member,354,1
338,3.00,class Agent.Member,491,1
497,2.67,class Agent.Member,289,1
497,2.67,class Agent.Member,238,1
497,2.67,class Agent.Member,334,1
497,2.67,class Agent.Member,185,1
173,4.00,class Agent.Member,300,1
173,4.00,class Agent.Member,481,1
173,4.00,class Agent.Member,254,1
58,3.67,class Agent.Member,394,1
58,3.67,class Agent.Member,348,1
58,3.67,class Agent.Member,350,1
439,3.33,class Agent.Member,43,1
439,3.33,class Agent.Member,450,1
439,3.33,class Agent.Member,355,1
301,2.33,class Agent.Member,471,1
301,2.33,class Agent.Member,417,1
485,3.33,class Agent.Member,19,1
485,3.33,class Agent.Member,63,1
249,4.33,class Agent.Member,455,1
249,4.33,class Agent.Member,358,1
27,2.33,class Agent.Member,254,1
27,2.33,class Agent.Member,56,1
94,3.67,class Agent.Member,238,1
94,3.67,class Agent.Member,350,1
325,3.33,class Agent.Member,85,1
325,3.33,class Agent.Member,327,1
310,2.67,class Agent.Member,480,1
310,2.67,class Agent.Member,39,1
310,2.67,class Agent.Member,100,1
429,1.67,class Agent.Member,436,1
45,1.33,class Agent.Member,56,1
399,3.33,class Agent.Member,292,1
399,3.33,class Agent.Member,112,1
399,3.33,class Agent.Member,416,1
201,2.33,class Agent.Member,450,1
201,2.33,class Agent.Member,433,1
